Sentence,class,file
"https://doi.org/10.1016/j.yexcr.2015.10.037   Yousefsani, S.A.,  Shamloo, A., Farahmand, F., 2018.",Non-OADS,2110.10032v1.pdf
"https://doi.org/10.1016/j.jmbbm.2018.02.002   Zhan, W., Rodrig uez y Baena, F., Dini, D., 2019.",Non-OADS,2110.10032v1.pdf
https://doi.org/10.1080/10717544.2019.1639844,Non-OADS,2110.10032v1.pdf
"https://doi.org/10.1080 /10255840802430587   Budday, S., Nay, R., de Rooij, R., Steinmann, P., Wyrobek, T., Ovaert, T.C., Kuhl, E., 2015.",Non-OADS,2110.10032v1.pdf
"https://doi.org/10.1016/ j.jmbbm.2015.02.024   Budday, S., Sommer, G., Birkl, C., Langkammer, C., Haybaeck, J., Kohnert, J., Bauer, M.,  Paulsen, F., Steinmann, P., Kuhl, E., Holzapfel, G.A., 2017a.",OADS,2110.10032v1.pdf
https://doi.org/10.1016/j.actbio.2017.06.024,OADS,2110.10032v1.pdf
"40, 117 – 124. https://doi.org/10.1016/j.jbiomech.2005.11.004   Feng, Y., Lee, C. -H., Sun, L., Ji, S., Zhao, X., 2017.",Non-OADS,2110.10032v1.pdf
"https://doi.org/10.1016/j.jmbbm.2016.09.020   Feng, Y., Okamoto, R.J., Namani, R., Genin, G.M., Bayly, P. V., 2013.",OADS,2110.10032v1.pdf
"https://doi.org/10.1016/j.jmbbm.2013.04.007   Garo, A., Hrapko, M., Van Dommelen, J.A.W., Peters, G.W.M., 2007.",OADS,2110.10032v1.pdf
"https://doi.org/10.1016/j.jbiomech.2013.09.001   Karami, G., Grundman, N., Abolfathi, N., Naik, A., Ziejewski, M., 2009.",OADS,2110.10032v1.pdf
"https://doi.org/10.1016/j.jmbbm.2008.08.003   Karimi, A., Navidbakhsh, M., 2014.",OADS,2110.10032v1.pdf
"25, 1623 – 1630. https://doi.org/10.1007/s10856 -014-5198 -0  Koser, D.E., Moeendarbary, E., Hanne, J., Kuerten, S., Franze, K., 2015.",Non-OADS,2110.10032v1.pdf
"https://doi.org/10.1016/j.bpj.2015.03.039   Kruse, S.A., Rose, G.H., Glaser, K.J., Manduca, A., Felmlee, J.P., Jack, C.R., Ehman, R.L., 2008.",OADS,2110.10032v1.pdf
https://doi.org/10.1016/j.neuroimage.2007.,OADS,2110.10032v1.pdf
"https://doi.org/10.1007/s00366 - 018-0616 -4  Prange, M.T., Margulies, S.S., 2002.",Non-OADS,2110.10032v1.pdf
"https://doi.org/10.1115/1.1449907   Rashid, B., Destrade, M., Gilchrist, M.D., 2013.",Non-OADS,2110.10032v1.pdf
"https://doi.org/10.1016/j.jmbbm.2013.07.017   Weickenmeier, J., Kurt, M., Ozkaya, E., de Rooij, R., Ovaert, T.C., Ehman, R.L., Butts Pauly, K.,  Kuhl, E., 2018.",OADS,2110.10032v1.pdf
https://doi.org/10.1016/j.jmbbm.2018.04.009,OADS,2110.10032v1.pdf
"We use the publicly available Python package H/a.pc/l.pc/o.pc/t.pc/o.pc/o.pc/l.pc/s.pc4 4https://halotools.readthedocs.io/en/latest/ MNRAS 000, 1–19 (2021)",Non-OADS,2110.10033v1.pdf
"In his master’s thesis, Zelle [46] describes how to pr otect the 1The Java Card toolchain is available on the Oracle’s website : https://www.oracle.com/java/technologies/java-card- tech.html",OADS,2110.10037v1.pdf
"Indeed, the BCV does not know the associated semantics of these in- 3Available on: https://bitbucket.org/ssd/capmap-free",Non-OADS,2110.10037v1.pdf
"To setup the STM32F401RE Flash memory, we use openocd7with the com- mand: 5This implementation is the one available there: https://github.com/ANSSI-FR/SmartPGP .",OADS,2110.10037v1.pdf
6The complete ﬁle format explanation is available on Wikiped ia https://en.wikipedia.org/wiki/Intel_HEX 7openocd is available here http://openocd.org/,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-642-27257-8 19 2.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-642-12510-2 11 4.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1145/3359789.3359802 5.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/3-540-45165-X 3 6.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-642-27257-8 18 8.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-319-16763-3 2 9.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/s11416-014-0218-7 10.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1016/j.cose.2015.01.004 11.,OADS,2110.10037v1.pdf
https://doi.org/10.1145/1031495.1031516 12.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.4018/jsse.201304 0102 14.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1016/j.aasri.2013.10.021,OADS,2110.10037v1.pdf
https://doi.org/10.1007/978- 3-319-08302-5 10 18.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1002/spe.2322 20.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1016/j.jisa.2013.08.005 22.,OADS,2110.10037v1.pdf
https://doi.org/10.1007/s13389-016-0142-5 23.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/s11416-009-0135-3 24.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-642-3728 8-91 25.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1145/2556315.2556317 26.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.100 7/978-3-642-37288-9 3 28.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-319-31271-2 5 29.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-642-37288-9 30.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/s10207-018-0401-9,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-540-85893-5 1 32.,Non-OADS,2110.10037v1.pdf
"NXP Press Release website (Sep 2020), https://media.nxp.com/news-releases/news-release-de tails/nxp-launches-new-java-card-based-operating-sy stem-expand-multi 33.",Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-642-27 257-8 40.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-642-31540-4 10 41.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-642-34135-9 19 42.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-642-05 089-313 43.,Non-OADS,2110.10037v1.pdf
https://doi.org/10.1007/978-3-642-17569-5 45 44.,Non-OADS,2110.10037v1.pdf
4 and described as follows: 1https://captum.ai 17,Non-OADS,2110.10038v1.pdf
"[10] F. Xu, W. tai Peter Tse, Y. L. Tse, Roller bearing fault diagnosis using stacked denoising autoencoder in deep learning and gath{geva clustering algorithm without principal component analysis and data label, Applied Soft Computing 73 (2018) 898{913. doi:https://doi.org/10.1016/j.",Non-OADS,2110.10038v1.pdf
doi:https://doi.org/10.1016/j.compeleceng.2013.11.,OADS,2110.10038v1.pdf
"[33] T. Rahwan, N. R. Jennings, An algorithm for distributing coalitional value calculations among cooperating agents, Articial Intelligence 171 (8) (2007) 535{567. doi:https://doi.org/10.1016/j.artint.2007.03.002 .",OADS,2110.10038v1.pdf
"[44] B. X. Yong, baetorch : A python package for bayesian autoencoders, 2020, https://doi.org/10.5281/zenodo.4555443.",Non-OADS,2110.10038v1.pdf
"[46] B. X. Yong, B. Ludwig, A. P. Vedurmudi, M. Gruber, H. Lulic, agent- met4fof : A python package for developing multi-agent system for iiot with uncertainty quantication, 2020, https://pypi.org/project/ agentMET4FOF .",Non-OADS,2110.10038v1.pdf
ISSN (electronic) : 1778-3569 https://comptes-rendus.academie-sciences.fr/mathematique/arXiv:2110.10040v1  [q-bio.NC]  19 Oct 2021,Non-OADS,2110.10040v1.pdf
"1407, p. 299-330, http://dx.doi.org/doi:10.1098/rstb.2000.0769.",Non-OADS,2110.10040v1.pdf
"2315, https://doi.org/10.1038/s41467-021-22488-3.",Non-OADS,2110.10040v1.pdf
"4, p. A2026-A2045, https://epubs.siam.",Non-OADS,2110.10040v1.pdf
"3, p. 20-25, https://doi.org/10.1145/965139.807362.",Non-OADS,2110.10040v1.pdf
"1, p. 325-359, http://www.annualreviews.org/doi/10.1146/annurev-conmatphys-031214-014514.",Non-OADS,2110.10040v1.pdf
"[61] N. Vattuone, T. Wachtler, I. Samengo, “Perceptual spaces and their symmetries: The geometry of color space”, Mathematical Neuroscience and Applications 1(2021), https://mna.episciences.org/7680.",Non-OADS,2110.10040v1.pdf
"[63] R. Veltz, “BifurcationKit.jl”, 2020, https://hal.archives-ouvertes.fr/hal-02902346.",Non-OADS,2110.10040v1.pdf
"3, p. 954-998, https://epubs.siam.org/doi/pdf/10.1137/090773611.",Non-OADS,2110.10040v1.pdf
"2, p. 771 - 786, http://www.sciencedirect.com/science/article/pii/S1053811906011608.",Non-OADS,2110.10040v1.pdf
", “Transverse momentum spectra and nuclear modiﬁcation factors of charged particles in pp, p-Pb and Pb-Pb collisions at the LHC”, JHEP 11(2018) 013, arXiv:1802.09145 [nucl-ex] .https://doi.org/10.1007/JHEP11(2018)013 .",OADS,2110.10042v1.pdf
"CERN, Geneva, 1987. https://cds.cern.ch/record/1119728 .",Non-OADS,2110.10042v1.pdf
https://doi.org/10.1007/BF01016429 .,Non-OADS,2110.10042v1.pdf
"[37] ALICE Collaboration, “ALICE luminosity determination for pp col lisions at√s=13 TeV”, Jun, 2016.http://cds.cern.ch/record/2160174 .",OADS,2110.10043v1.pdf
http://cds.cern.ch/record/1082634 .,Non-OADS,2110.10043v1.pdf
"[43] ALICE Collaboration, “The ALICE deﬁnition of primary particles” , Jun, 2017. https://cds.cern.ch/record/2270008 .",Non-OADS,2110.10043v1.pdf
"For a climate change covariate, we use the logarithm of CO 2equivalent obtained from the PRIMAP emission time series (G utschow et al., 2016) and freely available for download at https://www.pik-potsdam.de/ paris-reality-check/primap-hist/ .",OADS,2110.10046v1.pdf
Rapid attribution analysis of the extraordinary heatwave on the Pa- cic Coast of the US and Canada June 2021. https://www.worldweatherattribution.org/ western-north-american-extreme-heat-virtually-impossible-without-human-caused-climate-change/ .,Non-OADS,2110.10046v1.pdf
1. https://github.com/SabanciParallelComputing/GOSHalgorithm iteratively shrinks the graph into multiple levels.,OADS,2110.10049v1.pdf
"[11] J. Leskovec and A. Krevl, “SNAP Datasets: Stanford large network dataset collection,” http://snap.stanford.edu/data, Jun.",OADS,2110.10049v1.pdf
"Available: http://networkrepository.com [15] T. Fawcett, “An introduction to roc analysis,” Pattern Recogn.",OADS,2110.10049v1.pdf
Available: https://doi.org/10.1109/BigData50022.2020.9377898 [17] P .,Non-OADS,2110.10049v1.pdf
We intensively studied the variations in individual line segments of the Balmer lines and the changes 1https://ned.ipac.caltech.edu/ 2https://skyserver.sdss.orgin the proﬁles during a variability campaign in 2005 and another shorter campaign conducted in 2004.,Non-OADS,2110.10051v1.pdf
"Great care was taken to ensure high-quality intensity and wave- length calibrations to keep the intrinsic measurement errors very 3https://iraf.net/ Article number, page 2 of 23",Non-OADS,2110.10051v1.pdf
1The code and data sets are available at https://github.com/reactive-systems/TGAN-SR .,OADS,2110.10054v1.pdf
URL http://proceedings.mlr.press/v70/ allamanis17a.html .,Non-OADS,2110.10054v1.pdf
URL http://arxiv.org/abs/1701.07875 .,Non-OADS,2110.10054v1.pdf
URL https://proceedings.neurips.cc/paper/2018/ hash/68331ff0427b551b68e911eebe35233b-Abstract.html .,Non-OADS,2110.10054v1.pdf
URL http://proceedings.mlr.press/v97/bansal19a.html .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1145/2000799.2000800 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.6092/issn.1972-5787/4593 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/978-3-642-31424-7_45 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/978-3-540-27818-4_5 .,Non-OADS,2110.10054v1.pdf
URL http://arxiv.org/abs/1702.07983 .,Non-OADS,2110.10054v1.pdf
URL https://proceedings.neurips.cc/paper/2018/file/ 074177d3eb6371e32c16c55a3b8f706b-Paper.pdf .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/BFb0025774 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1145/5397.,Non-OADS,2110.10054v1.pdf
URL http://books.google.de/books?id=Nmc4wEaLXFEC .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/ 10.1007/978-3-642-54792-8_15 .,Non-OADS,2110.10054v1.pdf
URLhttps://doi.org/10.1007/978-3-642-39799-8_19 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1145/4904.4999 .,Non-OADS,2110.10054v1.pdf
URL https://openreview.net/forum?id=SkZxCk-0Z .,Non-OADS,2110.10054v1.pdf
URLhttps://openreview.net/forum?id=ByOExmWAb .,OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/ s10009-012-0228-z .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1023/B:FORM.0000017718.28096.48 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/s10817-020-09580-x .,Non-OADS,2110.10054v1.pdf
URL http://proceedings.mlr.press/v70/gilmer17a.html .,Non-OADS,2110.10054v1.pdf
URL https://proceedings.neurips.cc/paper/2014/file/ 5ca3e9b122f61f8f06494c97b1afccf3-Paper.pdf .,Non-OADS,2110.10054v1.pdf
URL https://proceedings.neurips.cc/ paper/2017/file/892c3b1c6dccd52936e27cbd0ff683d6-Paper.pdf .,Non-OADS,2110.10054v1.pdf
URL https://www.aaai.org/ ocs/index.php/AAAI/AAAI18/paper/view/16360 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1109/ICCV.2015.123 .,Non-OADS,2110.10054v1.pdf
URL https://proceedings.neurips.cc/paper/2016/hash/ f197002b9a0853eca5e046d9ca4663d5-Abstract.html .,OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/s10009-016-0416-3 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/ 10.1007/s10817-014-9303-3 .,Non-OADS,2110.10054v1.pdf
URL https://openreview.net/forum?id=ryuxYmvel .,Non-OADS,2110.10054v1.pdf
URL https://openreview.net/forum?id= S1eZYeHFDS .,Non-OADS,2110.10054v1.pdf
URL https://openreview.net/forum?id=BJluxREKDB .,Non-OADS,2110.10054v1.pdf
URL https://openreview.net/forum?id=Ske31kBtPr .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1109/TIME.2013.19 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1145/2635868.2661669 .,Non-OADS,2110.10054v1.pdf
URL https://openreview.net/forum?id=SJiHXGWAZ .,Non-OADS,2110.10054v1.pdf
URL https://proceedings.neurips.cc/paper/2017/hash/ bf201d5407a6509fa536afc4b380577e-Abstract.html .,OADS,2110.10054v1.pdf
URL https://easychair.org/publications/ paper/ND13 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1016/j.jal.2007.07.004 .,OADS,2110.10054v1.pdf
URL https://aaai.org/ojs/index.php/AAAI/ article/view/5689 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.,Non-OADS,2110.10054v1.pdf
URL https://arxiv.org/abs/2009.03393 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/ 978-3-030-79876-5_2 .,Non-OADS,2110.10054v1.pdf
URL https://openreview.net/forum?id=YmqAnY0CMEy .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/978-3-540-73370-6_ 11.,Non-OADS,2110.10054v1.pdf
URL https://openreview.net/forum?id=H1gR5iR5FX .,Non-OADS,2110.10054v1.pdf
URL http://arxiv.org/abs/1910.06611 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/ 978-3-642-45221-5_49 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/3-540-69778-0_28 .,Non-OADS,2110.10054v1.pdf
URLhttps://doi.org/10.1007/978-3-030-24258-9_24 .,Non-OADS,2110.10054v1.pdf
URL https://openreview.net/forum?id=HJMC_iA5tm .,OADS,2110.10054v1.pdf
URL https://doi.org/10.1145/800070.802189 .,OADS,2110.10054v1.pdf
URL https://doi.org/10.1109/CVPR.2014.220 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/ s10817-004-6245-1 .,Non-OADS,2110.10054v1.pdf
URL http://ceur-ws.org/Vol-257/05_Urban.pdf .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/ 978-3-030-53518-6_24 .,Non-OADS,2110.10054v1.pdf
URL https://doi.org/10.1007/978-3-540-71070-7_37 .,Non-OADS,2110.10054v1.pdf
URL https://arxiv.org/abs/2102.09756 .,Non-OADS,2110.10054v1.pdf
URL http://arxiv.org/abs/1609.08144 .,Non-OADS,2110.10054v1.pdf
