Sentence,class,file
"79, 5960(1983), URL https://doi.org/10.1063/1.445778 .",Non-OADS,/arxiv_data/pdf/1807/1807.05564v1.pdf
"13, 445 (1973), ISSN 0021-9991, URL http://www.sciencedirect.com/science/article/pii/00 21999173900491 .",Non-OADS,/arxiv_data/pdf/1807/1807.05564v1.pdf
"[32]Q. Guan, One-, Two-, and Three-Body Sys- tems with Spin-Orbit Coupling, Ph.D. The- sis, Washington State University (2017), URL https://search.proquest.com/openview/2c3ce440c115d1 6916951d2cb80a37e5/1?pq-origsite=gscholar&cbl=18750 &diss=y .",OADS,/arxiv_data/pdf/1807/1807.05564v1.pdf
"IV France 116, 69 (2004), URL https://doi.org/10.1051/jp4:2004116003 .",Non-OADS,/arxiv_data/pdf/1807/1807.05564v1.pdf
"[47]T. T. Wu and M. L. Yu, Journal of Math- ematical Physics 43, 5949 (2002), URL https://doi.org/10.1063/1.1519940 .",Non-OADS,/arxiv_data/pdf/1807/1807.05564v1.pdf
"[49]T. Cheon and T. Shigehara, Physics Letters A243, 111 (1998), ISSN 0375-9601, URL http://www.sciencedirect.com/science/article/pii/S0 375960198001881 .",Non-OADS,/arxiv_data/pdf/1807/1807.05564v1.pdf
"[55]M. D. Girardeau, H. Nguyen, and M. Olshanii, Optics Communications 243, 3 (2004), URL http://www.sciencedirect.com/science/article/pii/S0 030401804010582 .",OADS,/arxiv_data/pdf/1807/1807.05564v1.pdf
"B. Spielman, Nature (London) 471, 83 (2011), URL http://dx.doi.org/10.",Non-OADS,/arxiv_data/pdf/1807/1807.05564v2.pdf
"9, 769 (2013), URL http://dx.doi.org/10.1038/nphys2789 .",Non-OADS,/arxiv_data/pdf/1807/1807.05564v2.pdf
"12, 540 (2016), URL http://dx.doi.org/10.1038/nphys3672 .",Non-OADS,/arxiv_data/pdf/1807/1807.05564v2.pdf
"542, 66 (2016), URL http://dx.doi.",Non-OADS,/arxiv_data/pdf/1807/1807.05564v2.pdf
