Sentence,class,file
"8 (5), 359. http://dx.doi.org/10.3390/rs8050359.",Non-OADS,2012.05151v1.pdf
"Remote Sensing , 8(6), 460. http://dx.doi.org/10.3390/rs8060460.",Non-OADS,2012.05151v1.pdf
https://doi.org/10.1109/TGRS.2006.876297 .,Non-OADS,2012.05151v1.pdf
http://mocap.cs.cmu.edu.,Non-OADS,2012.05152v1.pdf
"Code is available at https://github.com/ZephyrZhuQi/ssbaseline 1 Introduction To automatically answer a question or generate a descrip- tion for images that require scene text understanding and reasoning has broad prospects for commercial applications, such as assisted driving and online shopping.",OADS,2012.05153v1.pdf
"Overall, the major contribution of this work is to pro- 1https://eval.ai/web/challenges/challenge-page/551/ leaderboard/1575 2https://rrc.cvc.uab.es/?ch=11&com=evaluation&task=1 3https://eval.ai/web/challenges/challenge-page/573/ leaderboard/1617",Non-OADS,2012.05153v1.pdf
https://evalai.cloudcv.org/web/ challenges/challenge-page/244/.,Non-OADS,2012.05153v1.pdf
https://visualqa.org/ workshop.html.,Non-OADS,2012.05153v1.pdf
https://visualqa.org/ workshop.html.,Non-OADS,2012.05153v1.pdf
"Available: http://www.3gpp.org/dynareport/36866.htm [30] G. Mazzini, “Power division multiple access,” in Proc.",Non-OADS,2012.05159v2.pdf
"2 OBSERVATIONS AND DATA REDUCTION MKW4 has been mapped with 6 Suzakupointings from its center out to the virial radii in the north, east, and north-east directions, as zhttp://ned.ipac.caltech.edushown in Figure 1.",OADS,2012.05160v1.pdf
"xhttps://heasarc.gsfc.nasa.gov/docs/suzaku/analysis/abc/ MNRAS 000, 1–15 (0000)",OADS,2012.05160v1.pdf
"2.2 Chandra MKW4 was observed using Chandra with one ACIS-S pointing at the group center and three ACIS-I pointings overlapping with the zhttp://heasarc.gsfc.nasa.gov/cgi-bin/Tools/xraybg/ xraybg.pl MNRAS 000, 1–15 (0000)",OADS,2012.05160v1.pdf
The resulting ﬁltered ex- posuretimesarelistedinTable1.Pointsourceswereidentiﬁedwith xhttp://cxc.harvard.edu/ciao/threads/index.htmlwavdetect using a range of wavelet radii between 1 and 16 pixels to maximize the number of detected point sources.,OADS,2012.05160v1.pdf
