Sentence,class,file
MGGL: RUN-1 47 [56] TheseismologicaldataofRUN-1arehere: https://mydrive.kfki.hu/d/453f675ba7db47adb2b3/ .,None,None
"URL http://arxiv.org/abs/1810.10032 [2] Anastassiou, G.A.",Non-OADS,1811.05198v1.pdf
"URL http://arxiv.org/abs/2004.02203 [26] Goldberg, P.W., Jerrum, M.R.",Non-OADS,1811.05199v6.pdf
URL https://github.com/dmlc/tvm .,OADS,1811.05199v6.pdf
URL https://github.com/torch/nn .,OADS,None
URL http://tensorflow.org/ .,Non-OADS,1811.05213v1.pdf
URL https://github.com/aymericdamien .,OADS,None
"URL http://arxiv.org/abs/1405.7470 .Ma, W. J., Gao, K., and Long, G. P. Highly optimized code gener - ation for stencil codes with computation reuse for gpus.",Non-OADS,1811.05213v1.pdf
URL https://tvm.ai/2018/03/23/nmt-transformer-optimize.,None,None
URL http://arxiv.org/abs/1706.03762 .,OADS,1811.05213v1.pdf
URL https://aclanthology.info/papers/P18-1164/p18-1164 .,None,None
"[1] The National Cervical Cancer Coalition, http://www.nccc-online.org/hpvcervical-cancer/ cervical-cancer-overview/ [2] B. Andrae, T. M. L. Andersson, P. C. Lambert, L. Kemetli, L. Silfverdal, B. Strander, W. Ryd, J. Dillner, S. Trnberg and P. Sparn, \Screening and cervical cancer cure: Population based cohort study,"" Br.",Non-OADS,1811.05213v1.pdf
URL http://www.mathworks.commatlabcentral/leexchange/ loadFile.do?objectId=12736.,OADS,1811.05213v1.pdf
"Quantum Information Processing            (2020) 19:9  https://doi.org/10.1007/s11128-019-2503-3 Classical access structures of ramp secret sharing based on quantum stabilizer codes Ryutaroh Matsumoto1,2 Received: 19 April 2019 / Accepted: 13 November 2019 © The Author(s) 2019 Abstract In this paper, we consider to use the quantum stabilizer codes as secret sharing schemes for classical secrets.",None,None
"Keywords Secret sharing ·Quantum error-correcting code ·Gilbert–Varshamov bound Mathematics Subject Classiﬁcation 94A62 ·81P70 ·94B65 1 Introduction Secret sharing is a scheme to share a secret among multiple participants so that only qualiﬁed sets of participants can reconstruct the secret, while forbidden sets have no An extended abstract [ 28] of this manuscript appeared in https://www.lebesgue.fr/content/sem2019- WCC-program the Proceedings of the Eleventh International Workshop on Coding and Cryptography (WCC 2019), Saint-Jacut-de-la-Mer, France, March 31–April 5, 2019.",Non-OADS,1811.05213v1.pdf
Its presentation slides are availablefrom https://www.slideshare.net/RyutarohMatsumoto .,None,None
"Classical access structures of ramp secret sharing based… Page 15 of 16     9  Open Access This article is distributed under the terms of the Creative Commons Attribution 4.0 Interna- tional License ( http://creativecommons.org/licenses/by/4.0/ ), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made.",Non-OADS,1811.05213v1.pdf
https://doi.org/10.1017/CBO9781139175319 2.,None,None
https://doi.org/10.1109/18.959288 3.,Non-OADS,1811.05213v1.pdf
"https://esc.fnwi.uva.nl/thesis/apart/math/thesis.php?start=391 (supervised by R. Cramer, G. van der Geer, and R. de Haan) 4.",Non-OADS,1811.05214v1.pdf
https://doi.org/10.1103/PhysRevLett.78.405 5.,None,None
https://doi.org/10.1109/18.681315 6.,Non-OADS,1811.05214v1.pdf
https://doi.org/10.1103/PhysRevA.54.1098 7.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1007/978-3-540- 72540-4_17 8.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1103/PhysRevLett.83.648 9.,None,None
"https://doi.org/10.1002/047174882X 10. dela Cruz, R., Meyer, A., Solé, P.: Extension of Massey scheme for secret sharing.",Non-OADS,1811.05217v7.pdf
https://doi.org/10.1109/CIG.2010.5592719 11.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1016/j.ffa.2009.11.006 12.,None,None
https://doi.org/10.1103/PhysRevA.85.052309 14.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1103/PhysRevA.54.1862 15.,None,None
https://doi.org/ 10.1103/PhysRevA.61.042311 16.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1103/PhysRevA.59.1829 17.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1103/PhysRevA.59.162 18.,None,None
https://doi.org/10.1109/TIT.2006.883612 19.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1587/transfun.E95.A.2067 20.,None,None
https://doi.org/10.1109/TIT.2004.842763 21.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1103/PhysRevA.88.042332 123,None,None
https://doi.org/10.1103/PhysRevA.78.042309 23.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.,None,None
https://doi.org/10.1587/transfun.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1007/s11128-017-1656-1 26.,None,None
https://doi.org/10.1587/transfun.E101.A.1215 27.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.23919/ISITA.2018.,Non-OADS,1811.05217v7.pdf
https://www.lebesgue.,None,None
https://doi.org/10.1063/1.1497999 31.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1145/358746.358762 32.,None,None
https://doi.org/10.1017/CBO9780511976667 33.,OADS,1811.05217v7.pdf
https://doi.org/10.1103/PhysRevA.72.,None,None
https://doi.org/10.1103/PhysRevA.86.042303 36.,Non-OADS,1811.05217v7.pdf
https://doi.org/10.1145/ 359168.359176 37.,None,None
https://doi.org/10.1098/rspa.1996.0136 39.,Non-OADS,1811.05217v7.pdf
2http://vizier.u-strasbg.fr/viz-bin/VizieR-3?- source=I/345/gaia2 2,None,None
"3http://www.appstate.edu/ ∼grayro/spectrum/spectrum.html 4http://www.univie.ac.at/nemo/s49/s48/s46/s55/s48/s49/s48/s46/s54/s53/s49/s48/s46/s54/s48/s49/s48/s46/s53/s53/s49/s48/s46/s53/s48/s49/s48/s46/s52/s53/s49/s48/s46/s52/s48 /s32 /s32/s32 /s102/s48 /s48/s46/s48 /s48/s46/s50 /s48/s46/s52 /s48/s46/s54 /s48/s46/s56 /s49/s46/s48 /s49/s46/s50 /s49/s46/s52 /s49/s46/s54 /s49/s46/s56 /s50/s46/s48/s49/s48/s46/s55/s48/s49/s48/s46/s54/s53/s49/s48/s46/s54/s48/s49/s48/s46/s53/s53/s49/s48/s46/s53/s48/s49/s48/s46/s52/s53/s49/s48/s46/s52/s48 /s102/s49/s32/s45/s32/s80/s114/s101/s119/s104/s105/s116/s101/s110/s101/s100/s32/s98/s121/s32/s102/s48/s32/s97/s110/s100/s32/s50/s102/s48/s32 /s32/s77/s97/s103/s110/s105/s116/s117/s100/s101 /s80/s104/s97/s115/s101 Figure 4: The phased light curves of TYC3637-1152-1, based o n the SuperWASP data set for CCD camera #143 (Table 2).",Non-OADS,1811.05217v7.pdf
This is well above the theoretical limit 5https://wasp.cerit-sc.cz/(0.775) for stars pulsating in the fundamental and ﬁrst overtone modes but also below the value (0.780) for the ﬁrstandsecondovertone( Petersen&Christensen-Dalsgaard 1996).,None,None
"[1] University of Bristol, \Quantum in the cloud,"" ""http://www.bristol.ac.uk/physics/research/ quantum/engagement/qcloud/ "".",Non-OADS,1811.05217v7.pdf
"[2] IBM, \Quantum experience,"" "" http://www.research.",None,None
"[3] Rigetti, \QPU specication,"" "" https://www.rigetti.",Non-OADS,1811.05217v7.pdf
"[31] 5-qubit backend: IBM Q team, \IBM Q 5 Tener- ife backend specication V1.3.0 retrieved from https://ibm.biz/qiskit-tenerife,"" .",None,None
