Sentence,class,file
2We adopt the latest transformations available from http://www.astro.caltech.edu/ ˜jmc/2mass/v3/transformations/ .,OADS,1508.06080v1.pdf
"8Forgiants, there is no common sources between the two sample s. 9http://www.stsci.edu/hst/observatory/cdbs/calspec.h tml/",OADS,1508.06080v1.pdf
"Partially armed microcrate, showing the b ackplane (right)    Acknowledgments  We gratefully acknowledge support from the agencies  and organizations listed under  Funding Agencies at this website: http://www.cta-ob servatory.org/.",Non-OADS,1508.06082v1.pdf
http://pos.sissa.it/arXiv:1508.06088v1  [astro-ph.IM]  25 Aug 2015,Non-OADS,1508.06088v1.pdf
We also acknowledge support from the agen- cies and organizations listed in this page: http://www.cta-observatory.org/?q=node/22.,Non-OADS,1508.06088v1.pdf
"Av ailable: http://www.brighthand.com/news/sprint-and-t-mobile- may-merge/ [13] M. Vinyals, F. Bistaffa, A. Farinelli, and A. Rogers, “C oalitional energy purchasing in the smart grid,” in Proc.",OADS,1508.06093v2.pdf
"[Online] Available: http://arxiv.org/abs/1403.5735 [25] J. Chen, R. Kauffman, Y. Liu, and X.",OADS,1508.06093v2.pdf
"[26] P. Carsten, “China’s three state-owned carri- ers form telecoms tower ﬁrm,” [Online] Available: http://www.reuters.com/article/2014/07/11/us-china- telecomunications-idUSKBN0FG11X20140711 [27] PJM, “Hourly day-ahead bid data,” [Online] Available: http://www.pjm.com/markets-and-operations/energy/da y-ahead/hourly-demand-bid-data.aspx [28] D. Willkomm, S. Machiraju, J. Bolot, and A. Wolisz, “Pri mary user behavior in cellular networks and implications for dynamic spectrum access,”IEEE Commun.",OADS,1508.06093v2.pdf
"[29] Apple, “iPhone 6.” [Online] Available: https://www.apple.com/iphone-6/specs/ [30] S. Boyd and L. Vandenberghe, Convex Optimization , Cambridge Univ.",Non-OADS,1508.06093v2.pdf
"Available: http://www.stanford.edu/class/ee364b/lectures.html [32] L. Gkatzikis, I. Koutsopoulos, and T. Salonidis, “The r ole of aggregators in smart grid demand response markets,” IEEE J. Sel.",Non-OADS,1508.06093v2.pdf
"Available: http://cvxr.com/cvx/ [35] D.-E. Meddour, T. Rasheed, and Y. Gourhant, “On the role of in- frastructure sharing for mobile network operators in emerg ing markets,” Computer Networks , vol.",Non-OADS,1508.06093v2.pdf
1http://www.mathworks.com/help/matlab/ref/pinv.html.,Non-OADS,1508.06095v1.pdf
Data les are available from http://www.csse.unimelb.edu.au/ ~pjs/unsat_core .,OADS,1508.06096v1.pdf
"Argelich, J., Li, C.M., Many a, F., Planes, J.: Max-SAT 2011 Evaluation (2011), http://www.maxsat.udl.cat/11 4.",Non-OADS,1508.06096v1.pdf
"In: Max-SAT 2008 Evaluation (2008), http://www.maxsat.udl.cat/08 21.",Non-OADS,1508.06096v1.pdf
"Time Subquery/Answer Endpoint 11:24:19 (Subquery 1) SELECT ?pres WHERE { DBPedia ?pres rdf:type dbpedia-owl:President } InstancesTypes 11:24:23 (Answer) { {var: ""pres"", values: DBPedia ""http://dbpedia.org/resource/Ernesto_Samper,..., InstancesTypes ""http://dbpedia.org/resource/Shimon_Peres,..., http://dbpedia.org/resource/Barack_Obama"" } } 11:24:21 (Subquery 2) SELECT ?party ?pres WHERE { DBPedia ?pres dbpedia-owl:nationality dbpedia:United_States .",Non-OADS,1508.06098v1.pdf
"InfoBox ?pres dbpedia-owl:party ?party } 11:24:24 (Answer) { {var: ""party"", values: DBPedia ""http://dbpedia.org/resource/Democratic_Party_ InfoBox ""%28United_States%29,..., http://dbpedia.org/resource/Independent_%28politics %29"", http://dbpedia.org/resource/Republican_Party_%28US% 29"" }, { var: ""pres"", values: ""http://dbpedia.org/resource/Barack_Obama ,..., http://dbpedia.org/resource/Johnny_Anders ,..., http://dbpedia.org/resource/Judith_Flanagan_Kennedy ,..."" } } 11:24:25 (Subquery 3) SELECT ?pres ?x ?page WHERE { NYTimes ?x nytimes:topicPage ?page .",Non-OADS,1508.06098v1.pdf
"FILTER ((?pres=<http://dbpedia.org/resource/Barack_Obama> ) || (?pres=<http://dbpedia.org/resource/Johnny_Anders> ) || (?pres=<http://dbpedia.org/resource/Judith_Flanagan_ Kennedy> ),...) || }} LIMIT 10000 OFFSET 0 11:24:27 (Answer) { {var: ""pres"", values: NYTimes ""http://dbpedia.org/resource/Barack_Obama"" } { var: ""x"", values: ""http://data.nytimes.com/47452218948077706853"" } { var: ""page"", values: ""http://topics.nytimes.com/top/reference/timestopic s/ people/o/barack_obama/index.html"" } Table 1.",Non-OADS,1508.06098v1.pdf
"Table 1, presents an extraction of federate d log with traces of 1Preﬁxes for queries presented in this article are: PREFIX dbpedia: <http://dbpedia.org/resource/> PREFIX dbpedia-owl: <http://dbpedia.org/ontology/> PREFIX foaf: <http://xmlns.com/foaf/0.1/> PREFIX geonames: <http://www.geonames.org/ontology#> PREFIX linkedMDB: <http://data.linkedmdb.org/resource /movie/> PREFIX nytimes: <http://data.nytimes.com/elements/> PREFIX owl: <http://www.w3.org/2002/07/owl#> PREFIX purl: <http://purl.org/dc/terms/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax- ns#> 3",OADS,1508.06098v1.pdf
"For instance, the subqueries below which are sent to Geonames for evaluati ng query CD7, are merged by FETA and considered as a unique subquery without the part limit/oﬀset: SELECT ?location ?news WHERE { ?y <http://data.nytimes.com/elements/topicPage> ?news ?y <http://www.w3.org/2002/07/owl#sameAs> ?location } LIMIT 10000 OFFSET 0 SELECT ?location ?news WHERE { ?y <http://data.nytimes.com/elements/topicPage> ?news ?y <http://www.w3.org/2002/07/owl#sameAs> ?location } LIMIT 10000 OFFSET 10000 Common join condition , joins BGPs of queries having common projected variables or triple patterns with common IRI/literal on the ir subjects or objects.",OADS,1508.06098v1.pdf
"For instance, in Table 1 we identify that ﬁlter values of subq uery 3 correspond to answers of variable ?pres , e.g., <http://dbpedia.org/resource/Barack_Obama> , for subquery 2.",Non-OADS,1508.06098v1.pdf
