Sentence,class,file
https://www.ettus.com/product/.,Non-OADS,1811.10129v1.pdf
https://journals.plos.org/plosone/article?id=10.,Non-OADS,1811.10130v1.pdf
"Gao, On uniﬁed modeling, canonical duality-triality theory, challenges and breakthrough in optimization, http://arxiv.org/abs/1605.05534, 2016.",Non-OADS,1811.10130v1.pdf
"Available: https://www.cisco.com/c/en/us/solutions/collateral/ service-provider/visual-networking-index-vni/comple te-whitepaper-c11-481360.html [2] P. Loskot, M. A. M. Hassanien, F. Farjady, M. Rufﬁni, and D. Payne, “Long-term drivers of broadband trafﬁc in next- generation networks,” annals of telecommunications - annales des t´ el´ ecommunications , vol.",OADS,1811.10132v2.pdf
Available: https://doi.org/10.1007/s12243-014-0424-9,Non-OADS,1811.10132v2.pdf
"Available: https://www.ettus.com/ [18] L. Golubchik and J. C. S. Lui, “Bounding of performance m easures for a threshold-based queueing system with hysteresis,” ACM SIGMETRICS International Conference on Measurement and Modeling of Co mputer Systems , vol.",OADS,1811.10132v2.pdf
"Available: http://arxiv.org/abs/1803.00680 [2] H. Bobarshad and M. Shikh-Bahaei, “M/m/1 queuing model for adaptive cross-layer error protection in wlans,” in Proc.",OADS,1811.10134v1.pdf
"Available: https://access.atis.org/apps/group public/ download.php/42855/ATIS-I-0000069.pdf [18] D. Wu, F. Wang, X. Cao, and J. Xu, “Wireless powered user cooperative computation in mobile edge computing systems,” in Proc.",OADS,1811.10134v1.pdf
Available: https://arxiv.org/pdf/1804.10994.pdf.,Non-OADS,1811.10134v1.pdf
"https://doi.org/10.1007/s11005-019-01205-8 [3] Drinfeld, V.G., Sokolov, V.V.",Non-OADS,1811.10137v2.pdf
URL https://www.nature.com/ articles/nnano.2012.21 .,Non-OADS,1811.10138v1.pdf
URL http://dx.doi.org/10.1038/ nnano.2010.89 .,OADS,1811.10138v1.pdf
URL https://www.nature.com/ articles/nnano.2010.279 .,Non-OADS,1811.10138v1.pdf
URL https://doi.org/10.1021/nn501723y .,Non-OADS,1811.10138v1.pdf
URL https://www.nature.com/articles/nnano.,Non-OADS,1811.10138v1.pdf
URL https://www.nature.com/articles/ s41699-018-0049-3 .,Non-OADS,1811.10138v1.pdf
URL http://dx.doi.org/10.1039/C6TA09831B .,OADS,1811.10138v1.pdf
URL http://dx.doi.org/nnano.2015.242 .,OADS,1811.10138v1.pdf
URL https://doi.org/10.,Non-OADS,1811.10138v1.pdf
URL https://doi.org/10.1021/ acsnano.6b03602 .,Non-OADS,1811.10138v1.pdf
URL http://dx.doi.,OADS,1811.10138v1.pdf
URL http://dx.doi.org/10.1088/1674-1056/ 20/8/086102 .,Non-OADS,1811.10138v1.pdf
URL https://doi.org/10.1063/1.,Non-OADS,1811.10138v1.pdf
URL https://onlinelibrary.wiley.com/doi/ abs/10.1002/pssa.201670681 .,Non-OADS,1811.10138v1.pdf
URL http://www.satmagazine.com/story.php?number= 1600200139 .,Non-OADS,1811.10138v1.pdf
URL http://www.osapublishing.org/optica/abstract.cfm?,Non-OADS,1811.10138v1.pdf
URL http://www.spenvis.oma.be/ .,Non-OADS,1811.10138v1.pdf
URL http://dx.doi.org/10.1038/ nphoton2015.77 .,OADS,1811.10138v1.pdf
URL http://dx.doi.,OADS,1811.10138v1.pdf
URL https://doi.org/10.,Non-OADS,1811.10138v1.pdf
URL https://doi.org/10.1134/S2075113316020040 .,Non-OADS,1811.10138v1.pdf
URL http://dx.doi.org/10.1038/ncomms7293 .,OADS,1811.10138v1.pdf
URL https://onlinelibrary.wiley.com/doi/abs/ 10.1002/anie.201508828 .,Non-OADS,1811.10138v1.pdf
URL http://ao.osa.,Non-OADS,1811.10138v1.pdf
URL http://dx.doi.org/10.1038/ nphoton.2013.179 .,OADS,1811.10138v1.pdf
URL http://www.sciencedirect.com/science/ article/pii/S000862231000936X .,Non-OADS,1811.10138v1.pdf
URL http://www.sciencedirect.com/science/article/pii/ S0168583X10001862 .,Non-OADS,1811.10138v1.pdf
https://github.com/ QijingZheng/VaspBandUnfolding (2018).,OADS,1811.10138v1.pdf
"[14] J. T. Stuart, “Taylor-vortexﬂow: Adynamical system*, ” https://epubs.siam.org/doi/pdf/10.1137/1028104 .",Non-OADS,1811.10143v1.pdf
Our Code is available at: https://github.com/OasisYang/SSG .,OADS,1811.10144v3.pdf
Code will be avail- able at https://github.com/pfnet-research/ neural-collage .,OADS,1811.10153v2.pdf
The images in 1subset of ImageNet [36] 2https://github.com/NVlabs/ffhq-dataset 3https://www.gwern.net/Danbooru2018 HuskyBase Label Target Label Chihuahua Egyptian Cat Pug Puma Jaguar Komondor Doberman Cheeseburger Broccori Pizza Cabbage Alp Castle Barn Sea shore Daisy Thistle Sunflower Anemone Figure 8: Examples of label collaging by sCBN.,OADS,1811.10153v2.pdf
1https://github.com/tensorflow/models/tree/ master/research/deeplab 13,OADS,1811.10153v2.pdf
"CORELS’ code is open source and publicly available at http://corels.eecs.harvard.edu/, along with the data from Florida needed to produce this model.",OADS,1811.10154v3.pdf
"4 Encouraging Responsible ML Governance Currently the European Union’s revolutionary General Data Protection Regulation and other AI regulation plans govern “right to an explanation,” where only an explanation is required, not an interpretable model [ 36], in particular “The data subject shall have the right not to be subject to a decision based solely on automated processing, including proﬁling, which produces legal effects concerning him or her or similarly signiﬁcantly affects him or her” (Article 22 of GDPR regulations from http://www.privacy-regulation.eu/en/ 8",Non-OADS,1811.10154v3.pdf
Available from: http://cra.org/ccc/resources/ccc-led-whitepapers/ .,OADS,1811.10154v3.pdf
Available from https://www.darpa.mil/ attachments/DARPA-BAA-16-53.pdf .,Non-OADS,1811.10154v3.pdf
ProPublica; 2016. https://www.propublica.org/article/ how-we-analyzed-the-compas-recidivism-algorithm .,Non-OADS,1811.10154v3.pdf
