Sentence,class,file
Messa ge digest for certain messa ges  111 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1492v1.pdf
"In this research we have taken as a reference a subset of the  typical signs and symptoms of this disease – a total of 81  symptoms have been considered - which are: convulsions,  depression, fever, hypertense fontanelle, nape stiffness, trun k  stiffness, skin purpuric syndrome, vomits, somnolence,  112 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1493v1.pdf
113 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1493v1.pdf
Explanatory image of the developed system  114 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1493v1.pdf
The  115 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1493v1.pdf
"For this  experiment, a 30-case sample extraction was made (size of the  sample calculated according to the population size, based on  116 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",OADS,1003.1493v1.pdf
117 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1493v1.pdf
118 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1493v1.pdf
Some of these concepts bring redundant information and are                                                              1 http://www.fsr.ac.ma/GSCM/id19.htm less interesting.,Non-OADS,1003.1494v1.pdf
Terms are the names used to refer to a specific  119 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1494v1.pdf
Image processing  Transmission Compression Segmentation Rehaussement  Filter Segmentation by  approach (area)  Segmentation by  approach (border) Seuillage  Histogram Segmentation by  clustering or  seuillage  Linear  filter No  linear  filter Detection of  contour Equalization  histogram  Pass-band  filter KNN  filter SNN  filter Pass-bas  filter Pass-haut  filter Canny  filter - name   - type    120 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1494v1.pdf
XML file  Document term frequency was computed for each term  extracted after applying the following techniques from the  “classic blueprint for automatic indexing” [14]:  <?xml version= ″1.0″ encoding= ″UTF-8″?>  <documents>       <document nom= ″dcument_1 ″>          <auteur>Amine A</auteur>          <auteur>Elakadi A></auteur>          <auteur>Rziza M</auteur>          <auteur>Aboutajdine D</auteur>          <title>ga-svm and mutual information based frequency feature selection for  face recognition</titre>  </document>  <document nom= ″dcument_2 ″>          <auteur>El Fkihi S</auteur>          <auteur>Daoudi M></auteur>          <auteur>Aboutajdine D</auteur>          <title>the mixture of k-optimal-spanning-trees based probability  approximation: application to skin detection image and vision computing</titre>  </document>  <document nom= ″dcument_3 ″>          <auteur>El Hassouni M</auteur>          <auteur>Cherifi H></auteur>          <auteur>Aboutajdine D</auteur>          <title>hos-based image sequence noise renoval</titre>  </document>  121 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,OADS,1003.1494v1.pdf
xml  Extract  Concepts and  relation of  subsumptions   Build  Lattice Concepts Lattice.txt Update  Lattice with  Query Re-Build  Context and  Lattice Concepts  Lattice.txt  122 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,OADS,1003.1494v1.pdf
Concept lattice after query insertion  123 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1494v1.pdf
"[3] Emmanuel Nauer et Yannick Toussaint, « Classication dynamique par  treillis de concepts pour la recherche d'information sur le web », LORIA  124 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1494v1.pdf
125 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1494v1.pdf
126 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1497v1.pdf
Output of the HTML    127 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1497v1.pdf
"readLine().trim();   StringTokenizer st=new StringTokenizer(request);  String header=st.nextToken();   if(header.equals(""GET""))  {   String name=st.nextToken();   int len=name.length();   String fileName=name.substring(1,len);        FileInputStream fin=null;    boolean fileExist=true;      if(fileName.equals(""""))    fileName=""index.html"";    try   {  128 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",OADS,1003.1497v1.pdf
129 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1497v1.pdf
"[5] Apache HTTP Server, h ttp://www.apache.org/  [6] BEA WebLogic Server, http://www.bea.com/  [7] Elliotte Rusty Harold, Java Netw ork Programming, O' Reilly, 2000.",OADS,1003.1497v1.pdf
"[10] JCreator, http://www.jcreator.com/    AUTHORS PROFILE  Bala Dhandayuthapani Veerasamy  was  born in Tamil Nadu, India in the year 1979.",Non-OADS,1003.1497v1.pdf
130 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1497v1.pdf
"In order to determine where variability occurs, we have 1http://www.sdss.org/dr3/instruments/imager/#ﬁlters 12  14  16  18  20i' (g'-i')RGBAGB HB Figure 3.",Non-OADS,1003.1498v1.pdf
"Four 3http://web.mit.edu/ ∼burles/www/MIKE/epochs are available: two fortuitously near subsequent pho - tometric minima, the other two epochs being shortly af- ter adjecent photometric maxima.",Non-OADS,1003.1498v1.pdf
"The EM algorithm was also the  method of choice in [13], where clustering was used to  discover user behavior patterns in collaborative activities in e- 131 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",OADS,1003.1499v1.pdf
Comparison between  the different clustering techniques and the matching with the  real world e-learners behaviour and their marks are introduced  132 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1499v1.pdf
"In FCM, the membership matrix U is  allowed to have not only 0 and 1 but also the elements with  any values between 0 and 1, this matrix satisfying:  133 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1499v1.pdf
"From the work presented in [29-30], the student's behavior  through teaching courses it proposed that, visits from   134 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1499v1.pdf
"The proposed applied data mining system   Knowledge  Data Set Preparation, Cleaning,  Normalization, and Features  Selection  Collect Web Usage Data Set  (Log Files)  Results Analysis and Evaluation Stage E – Course Decision Makers (Managers or Administrators)   Apply fuzzy  Clustering Model  Feedback Recommendations  Post-Processing Stage   Data Set   Data Set   135 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1499v1.pdf
136 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1499v1.pdf
Regular 0.48 0.65 0.31 2.08 3.99 161  Regular 0.42 0.55 0.39 2.3 3 168  Workers 0.54 0.70 0.42 2.40 2.75 1000  Workers 0.64 0.74 0.46 2.7 2.2 977  Bad 0.57 0.55 0.45 2.24 4.84 25  Bad 0.68 0.6 0.33 3.1 4.3 49  R&W 0.54 0.75 0.51 0.90 2.9 54  R&W 0.50 0.75 0.51 0.90 0.58 50  R&B 0.58 0.74 0.51 0.94 4 47  R&B 0.54 0.74 0.51 0.94 0.74 43  W&B - - - - - 0  W&B - - - - - 0  R&W&B  - - - - - 0  R&W&B  - - - - - 0  137 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1499v1.pdf
"Fuzzy Clusters Representation:  a and b for the   1st Data Set, and c and d for the 2nd Data Set      138 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",OADS,1003.1499v1.pdf
139 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1499v1.pdf
140 http://sites.google.com/site/ijcsis/  ISSN 1947-5500,Non-OADS,1003.1499v1.pdf
"2, February 2010  141 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1500v1.pdf
"2, February 2010  142 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1500v1.pdf
"2, February 2010  143 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1500v1.pdf
"2, February 2010  144 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1500v1.pdf
"2, February 2010  145 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1500v1.pdf
"2, February 2010  146 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1500v1.pdf
"2, February 2010  147 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1502v1.pdf
"2, February 2010  148 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1502v1.pdf
"2, February 2010  149 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1502v1.pdf
"2, February 2010  150 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1502v1.pdf
"2, February 2010  151 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1502v1.pdf
"REFERENCES    [1] http://en.wikipedia.org/wiki/Web_service  [2] Incheon Paik*, Daisuke Maruyama* “Automatic   Web  Services Composition Using Combining HT/glyph8IV and  CSP” Seventh International Conference on Computer  and Information Technology  [3] Biplav Srivastava, Jana Koehler “Web Service  Composition - Current Solutions and Open Problems”  [4] Yilan Gu and Mikhail Soutchanski.",Non-OADS,1003.1502v1.pdf
"2, February 2010  152 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1502v1.pdf
"2, February 2010  153 http://sites.google.com/site/ijcsis/  ISSN 1947-5500",Non-OADS,1003.1504v1.pdf
