Sentence,class,file
URL http://dx.doi.org/10.1063/1.,Non-OADS,/arxiv_data/pdf/1807/1807.11461v2.pdf
URL http://dx.doi.org/ 10.1111/j.1365-2966.2008.13674.x .,OADS,/arxiv_data/pdf/1807/1807.11461v2.pdf
URL http://www.sciencedirect.com/ science/article/pii/0377042794001189 .,Non-OADS,/arxiv_data/pdf/1807/1807.11461v2.pdf
URL http://www.sciencedirect.com/science/article/ pii/S0377042796001379 .,Non-OADS,/arxiv_data/pdf/1807/1807.11461v2.pdf
URL http://www.sciencedirect.com/science/article/pii/ S221313371730149X .,Non-OADS,/arxiv_data/pdf/1807/1807.11461v2.pdf
(2018) 1https://www.euclid-ec.org/ 2https://www.lsst.org/ 3The code is available at https://github.com/astro-informatics/ GLaSS .,Non-OADS,/arxiv_data/pdf/1807/1807.11461v3.pdf
URL https://projecteuclid.org:443/euclid.bams/ 1183425340 .,Non-OADS,/arxiv_data/pdf/1807/1807.11461v3.pdf
URL http://dx.doi.org/10.1063/1.,Non-OADS,/arxiv_data/pdf/1807/1807.11461v3.pdf
URL http://dx.doi.org/ 10.1111/j.1365-2966.2008.13674.x .,OADS,/arxiv_data/pdf/1807/1807.11461v3.pdf
URL http://www.sciencedirect.com/ science/article/pii/0377042794001189 .,Non-OADS,/arxiv_data/pdf/1807/1807.11461v3.pdf
URL http://www.sciencedirect.com/science/article/pii/S0377042796001379 .,Non-OADS,/arxiv_data/pdf/1807/1807.11461v3.pdf
URL http://www.sciencedirect.com/science/article/pii/ S221313371730149X .,Non-OADS,/arxiv_data/pdf/1807/1807.11461v3.pdf
http://pems.dot.ca.,Non-OADS,/arxiv_data/pdf/1807/1807.11462v1.pdf
"[8] H. Shahmohamad, The history of the total chromatic number conjecture , https://arxiv.org/pdf/1104.3170.",Non-OADS,/arxiv_data/pdf/1807/1807.11465v1.pdf
"[8] H. Shahmohamad, The history of the total chromatic number conjecture , https://arxiv.org/pdf/1104.3170.",Non-OADS,/arxiv_data/pdf/1807/1807.11465v2.pdf
http://www.singular.uni-kl.de (2018).,Non-OADS,/arxiv_data/pdf/1807/1807.11466v1.pdf
http://www.singular.uni-kl.de (2018).,Non-OADS,/arxiv_data/pdf/1807/1807.11466v2.pdf
Available: http://www.inference.,Non-OADS,/arxiv_data/pdf/1807/1807.11470v1.pdf
Available: http://www.inference.,Non-OADS,/arxiv_data/pdf/1807/1807.11470v2.pdf
Available: http://www.inference.,Non-OADS,/arxiv_data/pdf/1807/1807.11470v3.pdf
"[17] ATLAS Collaboration, ATLAS Insertable B-Layer Technical Design Report , CERN-LHCC-2010-013, ATLAS-TDR-019, 2010, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/1291633 .",Non-OADS,/arxiv_data/pdf/1807/1807.11471v1.pdf
"[18] ATLAS Collaboration, ATLAS Insertable B-Layer Technical Design Report Addendum , CERN-LHCC-2012-009, ATLAS-TDR-19-ADD-1, 2012, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/1451888 .",Non-OADS,/arxiv_data/pdf/1807/1807.11471v1.pdf
"[25] ATLAS Collaboration, Summary of ATLAS Pythia 8 tunes , ATL-PHYS-PUB-2012-003, 2012, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/1474107 .",Non-OADS,/arxiv_data/pdf/1807/1807.11471v1.pdf
"[28] ATLAS Collaboration, ATLAS Pythia 8 tunes to 7TeV data, ATL-PHYS-PUB-2014-021, 2014, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/1966419 .",OADS,/arxiv_data/pdf/1807/1807.11471v1.pdf
"[60] ATLAS Collaboration, Tagging and suppression of pileup jets with the ATLAS detector , ATLAS-CONF-2014-018, 2014, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/1700870 .",OADS,/arxiv_data/pdf/1807/1807.11471v1.pdf
"[62] ATLAS Collaboration, Data-driven determination of the energy scale and resolution of jets reconstructed in the ATLAS calorimeters using dijet and multijet events atps=8TeV, ATLAS-CONF-2015-017, 2015, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/2008678 .",OADS,/arxiv_data/pdf/1807/1807.11471v1.pdf
"[64] ATLAS Collaboration, Optimisation of the ATLAS b-tagging performance for the 2016 LHC Run , ATL-PHYS-PUB-2016-012, 2016, /u.sc/r.sc/l.sc:https://cds.cern.ch/record/2160731 .",Non-OADS,/arxiv_data/pdf/1807/1807.11471v1.pdf
