Sentence,class,file
"Mov Disord 2008;23:1929–1931, doi: http://dx.doi.org/10.1002/mds.22100.",Non-OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
"Acta Neurochir (Wien) 2009;151:473–8; discussion 478, doi: http://dx.doi.org/10.1007/s00701-009-0281-x.",Non-OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
"Acta Neurol Scand 2009;119:269– 273, doi: http://dx.doi.org/10.1111/j.1600-0404.2008.01115.x.",OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
"Mov Disord 2010;25:1477–1481, doi: http://dx.doi.org/10.1002/ mds.23123.",OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
"Acta Neurochir (Wien) 2011;153:2319–27; discussion 2328, doi: http://dx.doi.org/10.1007/ s00701-011-1147-6.",Non-OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
"Parkinsonism Relat Disord 2013;19:141–147, doi: http://dx.doi.org/ 10.1016/j.parkreldis.2012.09.016.Smith KM, Spindler MA Uncommon Applications of DBS Tremor and Other Hyperkinetic Movements http://www.tremorjournal.orgThe Center for Digital Research and ScholarshipColumbia University Libraries/Information Services16",Non-OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
"J Clin Neurosci 2014;21:515–517, doi: http://dx.doi.org/ 10.1016/j.jocn.2013.03.035.",OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
"Arch Gen Psychiatry 2007;64:170– 176, doi: http://dx.doi.org/10.1001/archpsyc.64.2.170.",Non-OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
"J Clin Psychiatry 2012;73:1434–1438, doi: http://dx.doi.org/10.4088/JCP.",Non-OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
"J Neurol 2014;261:1636–1637, doi: http://dx.doi.org/10.1007/s00415-014-7404- x.",Non-OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
"Stereotact Funct Neurosurg 2010;88:304–310, doi: http://dx.doi.org/10.1159/000316763.",Non-OADS,/arxiv_data1/oa_pdf/85/8e/tre-05-278-6406-1.PMC4314611.pdf
