Sentence,class,file
"September 1, 2009. http://www.ice.gov/ doclib/pi/news/factsheets/secure_communities.pdf .",OADS,/arxiv_data1/oa_pdf/41/28/11524_2010_Article_9508.PMC3042081.pdf
INA: ACT 212 - General Classes Of Aliens Ineligible To Receive Visas And Ineligible For Admission; Waivers Of Inadmissibillity; 2009. http://www.uscis.gov .,Non-OADS,/arxiv_data1/oa_pdf/41/28/11524_2010_Article_9508.PMC3042081.pdf
"September 29, 2009. http://www.nytimes.com/2009/09/30/us/30factory.html .",Non-OADS,/arxiv_data1/oa_pdf/41/28/11524_2010_Article_9508.PMC3042081.pdf
"September 3, 2009. http://www.kpbs.org/news/2009/sep/03/headline-here .",Non-OADS,/arxiv_data1/oa_pdf/41/28/11524_2010_Article_9508.PMC3042081.pdf
"May 31, 2007. http://articles.latimes.co m/2007/may/31/local/me-health31 .",Non-OADS,/arxiv_data1/oa_pdf/41/28/11524_2010_Article_9508.PMC3042081.pdf
"Distrito Federal, Mexico; 2005. http://www.sre.gob.mx .",Non-OADS,/arxiv_data1/oa_pdf/41/28/11524_2010_Article_9508.PMC3042081.pdf
"”Distrito Federal, Mexico; 2002. http://www.salud.gob.mx/docprog/estrategia_1/ migrantes.pdf .",Non-OADS,/arxiv_data1/oa_pdf/41/28/11524_2010_Article_9508.PMC3042081.pdf
"Distrito Federal, Mexico; 2007. http://www.censida.salud.gob.mx/ interior/atencion.html .",Non-OADS,/arxiv_data1/oa_pdf/41/28/11524_2010_Article_9508.PMC3042081.pdf
"Mexico, DF: Instituto Nacional de Migracion; 2010. http://www.inm.gob.mx/ repatriacionH/Repatriacion_H.pdf .",Non-OADS,/arxiv_data1/oa_pdf/41/28/11524_2010_Article_9508.PMC3042081.pdf
2.http://news.xinhua net.com/engl ish2010/china/2010-09/15/ c_13495920.htm accessed on 9 December 2010 3.,Non-OADS,/arxiv_data1/oa_pdf/cf/3e/417_2010_Article_1603.PMC3042111.pdf
"Ilizarov Treatment of Congenital Pseudarthrosis of  the Tibia: A Multi-Targeted Approach Using the  Ilizarov Technique In Ho Choi, MD, Tae-Joon Cho, MD, Hyuk Ju Moon, MD Depatment of Orthopaedic Surgery, Seoul National University Children’s Hospital, Seoul National University College of Medicine, Seoul, KoreaReview Article    Clinics in Orthopedic Surgery 2011;3:1-8   •  doi:10.4055/cios.2011.3.1.1 Copyright © 2011 by The Korean Orthopaedic Association This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0)   which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/13/95/cios-3-1.PMC3042164.pdf
"Subsidence and Nonunion after Anterior  Cervical Interbody Fusion Using a Stand-Alone  Polyetheretherketone (PEEK) Cage Jae Jun Y ang, MD, Chang Hun Yu, MD, Bong-Soon Chang, MD, Jin Sup Y eom, MD,   Jae Hyup Lee, MD, Choon-Ki Lee, MD Depatment of Orthopaedic Surgery, Seoul National University College of Medicine, Seoul, KoreaOriginal Article    Clinics in Orthopedic Surgery 2011;3:16-23   •  doi:10.4055/cios.2011.3.1.16 Copyright © 2011 by The Korean Orthopaedic Association This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0)   which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/8c/09/cios-3-16.PMC3042165.pdf
"Changes in Level of the Conus after Corrective  Surgery for Scoliosis: MRI-Based Preliminary  Study in 31 Patients Jae-Y oung Hong, MD, Seung-Woo Suh, MD *, Jung-Ho Park, MD,  Chang-Y ong Hur, MD *, Suk-Joo Hong, MD†, Hitesh N Modi, MS * Depatment of Orthopaedics, Korea University Ansan Hospital, Ansan,   Departments of *Orthopaedics and †Radiology, Korea University Guro Hospital, Seoul, KoreaOriginal Article    Clinics in Orthopedic Surgery 2011;3:24-33   •  doi:10.4055/cios.2011.3.1.24 Copyright © 2011 by The Korean Orthopaedic Association This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0)   which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/16/af/cios-3-24.PMC3042166.pdf
"Prevalence of Spondylolysis and Its Relationship  with Low Back Pain in Selected Population Sang-Bong Ko, MD, Sang-Wook Lee, MD Department of Orthopedic Surgery, Catholic University of Daegu School of Medicine, Daegu, KoreaOriginal Article    Clinics in Orthopedic Surgery 2011;3:34-38   •  doi:10.4055/cios.2011.3.1.34 Copyright © 2011 by The Korean Orthopaedic Association This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0)   which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/78/03/cios-3-34.PMC3042167.pdf
"Fusion Rates of Instrumented Lumbar Spinal  Arthrodesis according to Surgical Approach: A  Systematic Review of Randomized Trials Choon Sung Lee, MD, Chang Ju Hwang, MD, Dong-Ho Lee, MD, Yung-Tae Kim, MD, Hee Sang Lee, MD Department of Orthopedic Surgery, Asan Medical Center, University of Ulsan College of Medicine, Seoul, KoreaOriginal Article    Clinics in Orthopedic Surgery 2011;3:39-47   •  doi:10.4055/cios.2011.3.1.39 Copyright © 2011 by The Korean Orthopaedic Association This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0)   which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/22/09/cios-3-39.PMC3042168.pdf
"Effectiveness of Subacromial Anti-Adhesive Agent  Injection after Arthroscopic Rotator Cuff Repair:  Prospective Randomized Comparison Study Chung Hee Oh, MD, Joo Han Oh, MD *, Sae Hoon Kim, MD *, Jae Hwan Cho, MD *, Jong Pil Y oon, MD†, Joon Yub Kim, MD * Department of Orthopedic Surgery, S-Seoul Hospital, Suwon,   *Department of Orthopaedic Surgery, Seoul National University Bundang Hospital, Seoul National University College of Medicine, Seongnam, †Department of Orthopedic Surgery, Seoul Medical Center, Seoul, KoreaOriginal Article    Clinics in Orthopedic Surgery 2011;3:55-61   •  doi:10.4055/cios.2011.3.1.55 Copyright © 2011 by The Korean Orthopaedic Association This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0)   which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/01/14/cios-3-55.PMC3042170.pdf
