Sentence,class,file
Available from: http://www.eurocat-network.,Non-OADS,/arxiv_data1/oa_pdf/d8/ca/cpn-15-019.PMC5290711.pdf
"79Case Report https://doi.org/10.9758/cpn.2017.15.1.79 pISSN 1738-1088 / eISSN 2093-4327 Clinical Psychopharmacology and Neuroscience 2017;15(1):79-81 Copyrightⓒ 2017, Korean College of Neuropsychopharmacology                       Received:  February 24, 2016/ Revised:  May 21, 2016 Accepted:  May 23, 2016 Address for correspondence: Shigenori Tadokoro, MD, PhD Health Administration Center, Muroran Institute of Technology,  27-1, Mizumoto-cho, Muroran, Hokkaido 050-8585, JapanTel: +81-143-46-5851, Fax: +81-143-46-5850E-mail: tadokoroshigenori@gmail.com  This is an Open-Access article distributed under the terms of t he Creative Commons Attribution Non-Commercial License (http:// creativecommons.org/licenses/by-nc/4.0)  which permits unrestricted non-commercial use, distribution, an d reproduction in any medium, provided the original work is pro perly cited.Reduction of Severity of Recurrent Psychotic Episode by Sustained Treatment  with Aripiprazole in a Schizophrenic Pa tient with Dopamine Supersensitivity:  A Case Report Shigenori Tadokoro1,2, Naho Nonomura1,3, Nobuhisa Kanahara4, Kenji Hashimoto5, Masaomi Iyo1 1Department of Psychiatry, Chiba University Graduate School of M edicine, Chiba, 2Health Administration Center, Muroran Institute of  Technology, Hokkaido, 3Department of Biomedical Ethics, Graduate School of Medicine, U niversity of Tokyo, Tokyo, 4Division of Medical  Treatment and Rehabilitation, 5Division of Clinical Neuroscience, Chiba University Center for Forensic Mental Health, Chiba, Japan Dopamine supersensitivity psychosis (DSP) is a type of acute ex acerbation of recurrent psychosis caused by long-term treatment   with antipsychotics in schizophrenic patients.",Non-OADS,/arxiv_data1/oa_pdf/dd/01/cpn-15-079.PMC5290712.pdf
"1Review https://doi.org/10.9758/cpn.2017.15.1.1 pISSN 1738-1088 / eISSN 2093-4327 Clinical Psychopharmacology and Neuroscience 2017;15(1):1-8 Copyrightⓒ 2017, Korean College of Neuropsychopharmacology                       Received:  May 31, 2016/ Revised:  June 28, 2016 Accepted:  July 7, 2016 Address for correspondence: Sayad Kocahan, PhD Department of Physiology, Faculty of Medicine, Adiyaman  University, Adiyaman 02040, Turkey; International Scientific Ce nter,  Baku State University, Baku, AzerbaijanTel: +90-4162231690, Fax: +90-4162261693E-mail: sayadkocahan@gmail.com  This is an Open-Access article distributed under the terms of t he Creative Commons Attribution Non-Commercial License (http:// creativecommons.org/licenses/by-nc/4.0)  which permits unrestricted non-commercial use, distribution, an d reproduction in any medium, provided the original work is pro perly cited.Mechanisms of Alzheimer’s Disease Pathogenesis and Prevention: The Brain,  Neural Pathology, N-methyl-D-aspartate Receptors, Tau Protein and Other Risk Factors Sayad Kocahan1,2, Zumrut Do ğan3 Departments of 1Physiology and 3Anatomy, Faculty of Medicine, Adiyaman University, Adiyaman, Tu rkey, 2International Scientific Center,  Baku State University, Baku, Azerbaijan  The characteristic features of Alzheimer ’s disease (AD) are the appearance of extracellular amyloid-beta  (A) plaques and neu- rofibrillary tangles in the intracellular environment, neuronal  death and the loss of synapses, all of which contribute to cog nitive  decline in a progressive manner.",Non-OADS,/arxiv_data1/oa_pdf/7b/02/cpn-15-001.PMC5290713.pdf
"9Review https://doi.org/10.9758/cpn.2017.15.1.9 pISSN 1738-1088 / eISSN 2093-4327 Clinical Psychopharmacology and Neuroscience 2017;15(1):9-18 Copyrightⓒ 2017, Korean College of Neuropsychopharmacology                       Received:  August 11, 2016/ Revised:  September 6, 2016 Accepted:  September 11, 2016 Address for correspondence: Jong-Hyun Jeong, MD, PhD Department of Psychiatry, College of Medicine, The Catholic Uni versity  of Korea, 93 Jungbu-daero, Paldal-gu, Suwon 16247, Korea Tel: +82-31-249-7150, Fax: +82-31-248-6758E-mail: anton3@catholic.ac.kr  This is an Open-Access article distributed under the terms of t he Creative Commons Attribution Non-Commercial License (http:// creativecommons.org/licenses/by-nc/4.0)  which permits unrestricted non-commercial use, distribution, an d reproduction in any medium, provided the original work is pro perly cited.Sleep Problems as Predictors in Attention-Deficit Hyperactivity Disorder:  Causal Mechanisms, Consequences and Treatment Yoo Hyun Um, Seung-Chul Hong, Jong-Hyun Jeong Department of Psychiatry, St. Vincent ’s Hospital, College of Medicine, The Catholic University of Kor ea, Seoul, Korea Attention-deficit hyperactivity disorder (ADHD) is notorious fo r its debilitating consequences and early age of onset.",Non-OADS,/arxiv_data1/oa_pdf/54/b8/cpn-15-009.PMC5290714.pdf
"47Original Article https://doi.org/10.9758/cpn.2017.15.1.47 pISSN 1738-1088 / eISSN 2093-4327 Clinical Psychopharmacology and Neuroscience 2017;15(1):47-52 Copyrightⓒ 2017, Korean College of Neuropsychopharmacology                       Received:  May 6, 2016/ Revised:  July 18, 2016 Accepted:  August 9, 2016 Address for correspondence: Dong Hyun Ahn, MD, PhD Department of Psychiatry and Institute of Mental Health, Hanyan g  University College of Medicine, 222 Wangshimni-ro, Seongdong-gu, Hanyang Medical Center, Seoul 04763, KoreaTel: +82-2-2290-8425, Fax: +82-2-2298-2055E-mail: ahndh@hanyang.ac.kr*These authors contributed equally to the work as co-first auth ors.",Non-OADS,/arxiv_data1/oa_pdf/c1/a4/cpn-15-047.PMC5290715.pdf
METHODS Acquisition of the Microarray Data A publicly available microarray dataset (GSE26415)  was downloaded from the Gene Expression Omnibus  (http://www.ncbi.nlm.nih.,OADS,/arxiv_data1/oa_pdf/c1/a4/cpn-15-047.PMC5290715.pdf
Data Preprocessing and Selection of Differentially  Expressed Genes The raw data in .CEL format were primarily processed  using R language (http://www.r-project.org/)14) “limma”  package.15) The datasets were imported in R using the  “read.maimages” function; the “normexp” function was  used for background correction.,OADS,/arxiv_data1/oa_pdf/c1/a4/cpn-15-047.PMC5290715.pdf
‡The Simons Foundation Autism Res earch Initiative (SFARI) Gene 2 .0 database (available at http://gene.sfari.org).,Non-OADS,/arxiv_data1/oa_pdf/c1/a4/cpn-15-047.PMC5290715.pdf
"76Case Report https://doi.org/10.9758/cpn.2017.15.1.76 pISSN 1738-1088 / eISSN 2093-4327 Clinical Psychopharmacology and Neuroscience 2017;15(1):76-78 Copyrightⓒ 2017, Korean College of Neuropsychopharmacology                       Received:  February 12, 2016/ Revised:  March 16, 2016 Accepted:  April 15, 2016 Address for correspondence: Serkan G üneş, MD Department of Child and Adolescent Psychiatry, Mersin Universit y  School of Medicine, Çiftlikköy Kampüsü, Yenişehir, Mersin, Turkey Tel: +90-5542587368, Fax: +90-3242410092E-mail: dr_sgunes@hotmail.com  This is an Open-Access article distributed under the terms of t he Creative Commons Attribution Non-Commercial License (http:// creativecommons.org/licenses/by-nc/4.0)  which permits unrestricted non-commercial use, distribution, an d reproduction in any medium, provided the original work is pro perly cited.Neuroleptic Malignant Syndrome Associated with Valproate in an Adolescent Veli Y ıldırım1, Meltem Çobanogullar ı Direk2, Serkan Güne ş1, Çetin Okuyaz2, Fevziye Toros1 1Department of Child and Adolescent Psychiatry, 2Department of Pediatric Neurology, Mersin University School of Medicine, Mersin, Turkey Neuroleptic malignant syndrome (NMS) is a life-threatening idio syncratic reaction that usually occurs after the administration   of antipsychotic drugs.",Non-OADS,/arxiv_data1/oa_pdf/27/3f/cpn-15-076.PMC5290716.pdf
"59Original Article https://doi.org/10.9758/cpn.2017.15.1.59 pISSN 1738-1088 / eISSN 2093-4327 Clinical Psychopharmacology and Neuroscience 2017;15(1):59-63 Copyrightⓒ 2017, Korean College of Neuropsychopharmacology                       Received:  April 5, 2016/ Revised:  June 6, 2016 Accepted:  June 7, 2016 Address for correspondence: Seden Demirci, MD Department of Neurology, Faculty of Medicine, S üleyman Demirel  University, Isparta, TurkeyTel: +90-2462119276, Fax: +90-2462112830E-mail: sdndemirci@yahoo.com.tr  This is an Open-Access article distributed under the terms of t he Creative Commons Attribution Non-Commercial License (http:// creativecommons.org/licenses/by-nc/4.0)  which permits unrestricted non-commercial use, distribution, an d reproduction in any medium, provided the original work is pro perly cited.The Serum Levels of Resistin and Its Re lationship with Other Proinflammatory  Cytokines in Patients with Alzheimer’s Disease Seden Demirci1, Ayşe Aynal ı2, Kadir Demirci3, Serpil Demirci1, Buket Cicio ğlu Ar ıdoğan2 Departments of 1Neurology, 2Medical Microbiology, and 3Psychiatry, Faculty of Medicine, S üleyman Demirel University, Isparta, Turkey Objective:  The present study aims to analyze the levels of resistin, tumo r necrosis factor alpha (TNF- α), interleukin (IL)-1 β,  IL-6, IL-18, and C-reactive protein (CRP) in patients with Alzh eimer ’s disease (AD) and also investigate a potential relationship  between resistin levels and TNF- α, IL-1β, IL-6, IL-18, and CRP levels in patients with AD.",Non-OADS,/arxiv_data1/oa_pdf/06/85/cpn-15-059.PMC5290717.pdf
