Sentence,class,file
"After six months it is  available under a Creative Commons License (Attribution–Noncommercial–Share  Alike 3.0 Unported license, as described at http://creativecommons.org/licenses/ by-nc-sa/3.0/).The Journal of Experimental Medicine",Non-OADS,/arxiv_data1/oa_pdf/b7/53/JEM_20091957.PMC2856022.pdf
Online supplemental material is available at http://www.jem   .org/cgi/content/full/jem.20091957/DC1.,Non-OADS,/arxiv_data1/oa_pdf/b7/53/JEM_20091957.PMC2856022.pdf
This article is distributed under the terms of an Attri - bution–Noncommercial–Share Alike–No Mirror Sites license for the first six  months after the publication date (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/be/3b/JEM_20100244.PMC2856023.pdf
This article is distributed under the terms of an Attribution– Noncommercial–Share Alike–No Mirror Sites license for the first six months after  the publication date (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/e9/0b/JEM_20091258.PMC2856024.pdf
"After six months it is  available under a Creative Commons License (Attribution–Noncommercial–Share  Alike 3.0 Unported license, as described at http://creativecommons.org/licenses/ by-nc-sa/3.0/).The Journal of Experimental Medicine",Non-OADS,/arxiv_data1/oa_pdf/e9/0b/JEM_20091258.PMC2856024.pdf
Online supplemental mate - rial is available at http://www.jem.org/cgi/content/full/jem.20091258.,Non-OADS,/arxiv_data1/oa_pdf/e9/0b/JEM_20091258.PMC2856024.pdf
This article is distributed under the terms of an Attribu - tion–Noncommercial–Share Alike–No Mirror Sites license for the first six months  after the publication date (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/d0/0f/JEM_20091281.PMC2856026.pdf
This article is distributed under the terms of an Attribu - tion–Noncommercial–Share Alike–No Mirror Sites license for the first six months  after the publication date (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/b1/d0/JEM_20092465.PMC2856027.pdf
"After six months  it is available under a Creative Commons License (Attribution–Noncommercial– Share Alike 3.0 Unported license, as described at http://creativecommons.org/   licenses/by-nc-sa/3.0/).The Journal of Experimental Medicine",Non-OADS,/arxiv_data1/oa_pdf/b1/d0/JEM_20092465.PMC2856027.pdf
Online   supplemental material is available at http://www.jem.org/cgi/content/   full/jem.20092465/DC1.,Non-OADS,/arxiv_data1/oa_pdf/b1/d0/JEM_20092465.PMC2856027.pdf
"After six months it is available under a  Creative Commons License (Attribution–Noncommercial–Share Alike  3.0 Unported license, as described at http://creativecommons.org/   licenses/by-nc-sa/3.0/).The Journal of Experimental Medicine",Non-OADS,/arxiv_data1/oa_pdf/99/f3/JEM_20092343.PMC2856028.pdf
This article is distributed under the terms of an Attribution–Noncommercial–Share  Alike–No Mirror Sites license for the first six months after the publication date  (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/85/df/JEM_20091704.PMC2856029.pdf
"After six months it is available under a   Creative Commons License (Attribution–Noncommercial–Share Alike 3.0 Unported  license, as described at http://creativecommons.org/licenses/by-nc-sa/3.0/).The Journal of Experimental Medicine",Non-OADS,/arxiv_data1/oa_pdf/85/df/JEM_20091704.PMC2856029.pdf
"Functional grouping of the dif - ferentially expressed genes was performed using several different tools,   including the WebGestalt (http://bioinfo.vanderbilt.edu/webgestalt) and  the Ingenuity Pathways Analysis (https://analysis.ingenuity.com/pa/login/ login.jsp) programs.",OADS,/arxiv_data1/oa_pdf/85/df/JEM_20091704.PMC2856029.pdf
This article is distributed under the terms of an Attribu - tion–Noncommercial–Share Alike–No Mirror Sites license for the first six months  after the publication date (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/c0/3b/JEM_20091627.PMC2856032.pdf
This article is distributed under the terms of an Attribu - tion–Noncommercial–Share Alike–No Mirror Sites license for the first six months  after the publication date (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/0d/72/JEM_20092642.PMC2856033.pdf
"After six months  it is available under a Creative Commons License (Attribution–Noncommercial–   Share Alike 3.0 Unported license, as described at http://creativecommons.org/   licenses/by-nc-sa/3.0/).The Journal of Experimental Medicine",Non-OADS,/arxiv_data1/oa_pdf/0d/72/JEM_20092642.PMC2856033.pdf
This article is distributed under the terms of an   Attribution–Noncommercial–Share Alike–No Mirror Sites license for the first six  months after the publication date (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/2e/2a/JEM_20092545.PMC2856034.pdf
