Sentence,class,file
"Figure2:Screensho tsofMediman Beforestartingtheactualdevelopmentoftheapplication adecisionregardingtheprogramming languagehadto bereached.TheauthordecidedtoprogramanativeHTML websiteincombination withtheJavaScriptframework jQuerymobile[http://jquerymobile.com/ ]asitcanbe usedtobuildnativelookingapplications ononehandbut alsosupportsmanymobiledevicesoutofthebox[http:// jquerymobile.com/ ].Thisensuresaquickdevelopment andreduceserrorsonthedifferentdevices.jQuerymobileiswidelyspread,possiblealternativeswithsimilarfea- turesarejQTouchandSenchaTouch.",Non-OADS,/arxiv_data1/oa_pdf/fd/b2/ZMA-30-5.PMC3589687.pdf
"Themanufacturerssupportthedevelopersbyproviding developmental environmentsandcontent(SDK).Apple, forexample,willcheckeachversionbeforedeployingit totheonlinestoreandcanevenrefusetopublishit.Medimanusesadifferentway.Insteadofdevelopingthe application forthevariousoperatingsystemsindividually theauthorusedprogramming languagesthatarenormally usedtoprogramwebsites(HTML,CSS,Javascript)in combination withaJavaScriptframeworkcalledjQuery mobile.Thisframeworksimulatesanativeapplication opticallyandbecausethenecessaryskillsalreadyexisted nofurtherlongsomefamiliarisation withSDKswasneces- sary.Thisensuredashortdevelopmenttime,thelistof supporteddevicesoftheframeworkislongandchecks bythemanufacturerspriortotheaprovalofanapplication totheironlinestoredoesnotexist.Asasortofhybrid techniquePhonegap (http://phonegap.com )mustbe mentioned (websiteswillbetransformedandcompiled intonativeapps)butwasnotchosenforthedevelopment ofMedimanasitwouldhaverequiredtraining.Offering applications throughtheonlinestoresmeansautomatic avertisingbutwebapplications allowfasterpublication duetonocertivicationprocess.",Non-OADS,/arxiv_data1/oa_pdf/fd/b2/ZMA-30-5.PMC3589687.pdf
Uncertaintyexistsinsofarastheanalysisofthesubmited dataofthetestusersdidnotshowacleartrendifan activeinternetconnection maybearequirementfor runningthelearningapplication (seetable2).Theanxiety thatthisisexplicitlyaproblemoftheusedprogramming languages usedintheexampleprojectMedimancanbe qualifiedasversion5ofHTMLsupportsstoringdata locally[http://diveintohtml5.info/storage.html ].Apart fromthetechnicalaspecttheauthorthinksthatmobile planswithunlimitedtrafficarecommon.,OADS,/arxiv_data1/oa_pdf/fd/b2/ZMA-30-5.PMC3589687.pdf
"2012;12:1.DOI:10.1186/1472-6920-12-16.Stanfordmedicalschool.iPadstobedistributedtoincoming classbyStanfordmedicalschool.Stanford,CA:Stanford UniversitySchoolofMedicine;2010.Zugänglich unter/available at:http://med.stanf ord.edu/ism/20 10/august/ipad.html 7.Stanfordmedicalschool.AIMLabAnnounces: StanfordStanMed m-learning AppforiPad.Stanford,CA:StanfordUniversitySchool ofMedicine;2012;Zugänglich unter/availableat:http:// aim.stanford.edu/medpad.html Corresponding author: NiklasBoeder Ludwig-Maximilians-U niversitätMünchen, München, Deutschland nboeder@gmail.com Pleaseciteas BoederN.",Non-OADS,/arxiv_data1/oa_pdf/fd/b2/ZMA-30-5.PMC3589687.pdf
"Withrapidgrowthofsmartphonesonthemobilephone market[http://de.statista.com/statistik/f aktenbuch/ 376/a/technik-hardware-software/telekommunikation/ smartphone-mar kt/],studyingtheirpotentialusesin veterinarymedicineseemsappropriate.Theterms“U- Learning”and“U-campus”havebeenmentioned inthe literaturerecentlytodescribeanubiquitouslearningstyle usingsmartphones,PDAsandTabletPCs[82].Conclusions Basedonthecollecteddata,itisnotpossibletoprove theexistenceofauniform“netgeneration” inveterinary medicine.",Non-OADS,/arxiv_data1/oa_pdf/d2/6d/ZMA-30-7.PMC3589689.pdf
": PewResearchCenter;2010.Zugänglich unter/avialablefrom: http://pewresearch.org/pubs/1 484/social-media-mobile- internet-use-teens-millennials-f ewer-blog60.MarantoG.BartonM.ParadoxandPromise:MySpace,Facebook, andtheSociopolitics ofSocialNetworkingintheWriting Classroom.CompComposition.2010;27(1):36-47.DOI: 10.1016/j.compcom.2009.",Non-OADS,/arxiv_data1/oa_pdf/d2/6d/ZMA-30-7.PMC3589689.pdf
"BeirasantemAnstiegderSmartphonesaufdemMobilte- lefonmarkthttp://de.statista.com/statistik/f aktenbuch/ 376/a/technik-hardware-software/telekommunikation/ smartphone-mar kt/],legtdieErforschungihrerNutzung inderTiermedizin nahe.„U-Learning“ und„U-Campus“ werdeninderjüngstenLiteraturgenanntfürdasubiqui- täreLernenmitSmartphones,PDAsundTabletPCs[82].",OADS,/arxiv_data1/oa_pdf/d2/6d/ZMA-30-7.PMC3589689.pdf
": PewResearchCenter;2010.Zugänglich unter/avialablefrom: http://pewresearch.org/pubs/1 484/social-media-mobile- internet-use-teens-millennials-f ewer-blog 60.MarantoG.BartonM.ParadoxandPromise:MySpace,Facebook, andtheSociopolitics ofSocialNetworkingintheWriting Classroom.CompComposition.2010;27(1):36-47.DOI: 10.1016/j.compcom.2009.",Non-OADS,/arxiv_data1/oa_pdf/d2/6d/ZMA-30-7.PMC3589689.pdf
Further details on cell manipulation and data analysis can be found in the project website: http://esbank.nia.nih.gov/.,Non-OADS,/arxiv_data1/oa_pdf/8c/3b/srep01390.PMC3589720.pdf
Additional information Supplementary information accompanies this paper at http://www.nature.com/ scientificreports Competing financial interests: The authors declare no competing financial interests.,Non-OADS,/arxiv_data1/oa_pdf/8c/3b/srep01390.PMC3589720.pdf
"To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-nd/3.0/ How to cite this article: Nishiyama, A. et al.",Non-OADS,/arxiv_data1/oa_pdf/8c/3b/srep01390.PMC3589720.pdf
"To view a copy of thislicense, visit http://creativecommons.org/licenses/by-nc-sa/3.0/ How to cite this article: Nandal, P., Ravella, S.R.",Non-OADS,/arxiv_data1/oa_pdf/2d/41/srep01386.PMC3589721.pdf
Additional information Supplementary information accompanies this paper at http://www.nature.com/ scientificreports Competing financial interests: The authors declare no competing financial interests.,Non-OADS,/arxiv_data1/oa_pdf/51/d2/srep01393.PMC3589722.pdf
"To view a copy of thislicense, visit http://creativecommons.org/licenses/by-nc-nd/3.0/ How to cite this article: Noelker, C. et al.",Non-OADS,/arxiv_data1/oa_pdf/51/d2/srep01393.PMC3589722.pdf
"To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-nd/3.0/ How to cite this article: Di Franco, C. & Paternostro, M. A no-go result on the purification of quantum states.",Non-OADS,/arxiv_data1/oa_pdf/82/fe/srep01387.PMC3589723.pdf
Additional information Supplementary information accompanies this paper at http://www.nature.com/ scientificreports Competing financial interests: The authors declare no competing financial interests.,Non-OADS,/arxiv_data1/oa_pdf/72/d9/srep01392.PMC3589724.pdf
"To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-nd/3.0/ How to cite this article: Kumar, V. et al.",Non-OADS,/arxiv_data1/oa_pdf/72/d9/srep01392.PMC3589724.pdf
age- and race-adjusted prevalence of Parkinson’s disease and sky light- pollution in the United States as measured by the Earth Observation Group (http://www.ngdc.noaa.gov/d msp/dmsp.html).,OADS,/arxiv_data1/oa_pdf/70/01/srep01395.PMC3589725.pdf
"The sky light pollution map of the U.S.A. (b) was obtained with permission from the Earth Observation Group (National Oceanic and Atmospheric Administration (NOAA) and the Department of Commerce, web site: http://www.ngdc.noaa.gov/dmsp/dmsp.html).www.nature.com/ scientificreports SCIENTIFIC REPORTS | 3 : 1395 | DOI: 10.1038/srep01395 7",OADS,/arxiv_data1/oa_pdf/70/01/srep01395.PMC3589725.pdf
"To view a copy of thislicense, visit http://creativecommons.org/licenses/by-nc-nd/3.0/ How to cite this article: Romeo, S. et al.",Non-OADS,/arxiv_data1/oa_pdf/70/01/srep01395.PMC3589725.pdf
Additional information Supplementary information accompanies this paper at http://www.nature.com/ scientificreports Competing financial interests: The authors declare no competing financial interests.,Non-OADS,/arxiv_data1/oa_pdf/3a/fc/srep01391.PMC3589726.pdf
"To view a copy of thislicense, visit http://creativecommons.org/licenses/by-nc-nd/3.0/How to cite this article: Wang, Z.Y., Wang, Z.C., Wu, H.B.",Non-OADS,/arxiv_data1/oa_pdf/3a/fc/srep01391.PMC3589726.pdf
"To view a copy of thislicense, visit http://creativecommons.org/licenses/by-nc-nd/3.0/ How to cite this article: Wu, L., Walther, P. & Lidar, D. No-go theorem for passive single-rail linear optical quantum computing.",Non-OADS,/arxiv_data1/oa_pdf/34/66/srep01394.PMC3589727.pdf
"To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-nd/3.0/ How to cite this article: Gacemi, D., Mangeney, J., Colombelli, R. & Degiron, A. Subwavelength metallic waveguides as a tool for extreme confinement of THz surface waves.",Non-OADS,/arxiv_data1/oa_pdf/4e/66/srep01369.PMC3589728.pdf
Additional information Supplementary information accompanies this paper at http://www.nature.com/ scientificreports Competing financial interests: The authors declare no competing financial interests.,Non-OADS,/arxiv_data1/oa_pdf/2c/05/srep01384.PMC3589785.pdf
"To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-sa/3.0/ How to cite this article: Park, M. et al.",Non-OADS,/arxiv_data1/oa_pdf/2c/05/srep01384.PMC3589785.pdf
"Non-commercial:	 You	may	not	use	this	work	for	commercial	purposes.No	derivative	works:	 You	may	not	alter,	transform,	or	build	upon	this	work.For	any	reuse	or	distribution,	you	must	make	clear	to	others	the	license	terms	of	this	work,	which	can	be	found	at	http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/0c/ce/per-29-1.PMC3589786.pdf
"Nothing	in	this	license	impairs	or	restricts	the	author’s	moral	rights.Persoonia 29, 2012: 1–10www.ingentaconnect.com/content/nhn/pimj	 http://dx.doi.org/10.3767/003158512X658123 RESEARCH  ARTICLE INTRODUCTION Aspergillus  section Nigri includes biotechnologically, economi- cally	and	medically	 important	 organisms.",Non-OADS,/arxiv_data1/oa_pdf/0c/ce/per-29-1.PMC3589786.pdf
Phylogenetic analysis Sequences	 were	inspected	 and	assembled	 using	the	Bioedit	 sequence	 alignment	 editor	v.	7.0.0	(http://www.mbio.ncsu.edu/ BioEdit/bioedit.html).,OADS,/arxiv_data1/oa_pdf/0c/ce/per-29-1.PMC3589786.pdf
CU	characteristics	 were	determined	 using	program	CodonW	(http://codonw.sourceforge.net)	 (Peden	1999).,OADS,/arxiv_data1/oa_pdf/0c/ce/per-29-1.PMC3589786.pdf
Searching	 for	sequence	 similarity	via	Blast	(http://blast.ncbi.,OADS,/arxiv_data1/oa_pdf/0c/ce/per-29-1.PMC3589786.pdf
"Non-commercial:	 You	may	not	use	this	work	for	commercial	purposes.No	derivative	works:	 You	may	not	alter,	transform,	or	build	upon	this	work.For	any	reuse	or	distribution,	you	must	make	clear	to	others	the	license	terms	of	this	work,	which	can	be	found	at	http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/3e/58/per-29-101.PMC3589787.pdf
"Nothing	in	this	license	impairs	or	restricts	the	author’s	moral	rights.Persoonia 29, 2012: 101–115www.ingentaconnect.com/content/nhn/pimj	 http://dx.doi.org/10.3767/003158512X661282 RESEARCH  ARTICLE INTRODUCTION In order to manage phytosanitary risks in an ever growing and  increasingly	 dynamic	import	and	export	market,	the	EU	7th	 Framework Program funded the Quarantine Barcoding of Life  project	to	develop	a	quick,	reliable	and	accurate	DNA	barcode- based diagnostic tool for selected species on the EPPO A1/A2 lists	and	EU	Council	Directive	2000/29/EC	 (www.QBOL.org).",Non-OADS,/arxiv_data1/oa_pdf/3e/58/per-29-101.PMC3589787.pdf
Phylogenetic analysis A	basic	alignment	 of	the	obtained	sequence	 data	was	ﬁrst	done	 using	MAFFT	v.	6	(http://mafft.cbrc.jp/alignment/server/index.,OADS,/arxiv_data1/oa_pdf/3e/58/per-29-101.PMC3589787.pdf
http://www.eppo.int.Evans	HC.,Non-OADS,/arxiv_data1/oa_pdf/3e/58/per-29-101.PMC3589787.pdf
"Non-commercial:	 You	may	not	use	this	work	for	commercial	purposes.No	derivative	works:	 You	may	not	alter,	transform,	or	build	upon	this	work.For	any	reuse	or	distribution,	you	must	make	clear	to	others	the	license	terms	of	this	work,	which	can	be	found	at	http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/29/80/per-29-11.PMC3589788.pdf
"Nothing	in	this	license	impairs	or	restricts	the	author’s	moral	rights.Persoonia 29, 2012: 11–28www.ingentaconnect.com/content/nhn/pimj	 http://dx.doi.org/10.3767/003158512X658766 RESEARCH  ARTICLE INTRODUCTION Kellermania 	was	established	 by	Ellis	&	Everhart	(1885)	to	ac- commodate an unusual coelomycete, K. yuccigena, with large,  cylindrical, and septate conidia that were considered stipitate,  and it occurred on dead leaves of Yucca	(Asparagaceae , sub- family Agavoideae 	sensu	APG	III	(2009)	=	Agavaceae  in earlier  classiﬁcations).",Non-OADS,/arxiv_data1/oa_pdf/29/80/per-29-11.PMC3589788.pdf
2010)	was	used	to	edit	 electropherograms and to build consensus sequences that were  submitted	 to	GenBank	 (http://www.ncbi.nlm.nih.gov;	 Table	1).,OADS,/arxiv_data1/oa_pdf/29/80/per-29-11.PMC3589788.pdf
Available	from	http://www.geneious.com.,Non-OADS,/arxiv_data1/oa_pdf/29/80/per-29-11.PMC3589788.pdf
Computer	 program	and	docu- mentation	distributed	by	the	authors	at	http://beast.bio.ed.ac.uk/Tracer.,OADS,/arxiv_data1/oa_pdf/29/80/per-29-11.PMC3589788.pdf
http://sweetgum.nybg.org/ih/.,Non-OADS,/arxiv_data1/oa_pdf/29/80/per-29-11.PMC3589788.pdf
"For any reuse or distribution, you must make clear to others the license terms of this work, which can be found at http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/d2/db/per-29-116.PMC3589789.pdf
"Nothing in this license impairs or restricts the author’s moral rights.Persoonia 29, 2012: 116–132www.ingentaconnect.com/content/nhn/pimj  http://dx.doi.org/10.3767/003158512X661462 RESEARCH  ARTICLE Taxonomic revision of Ustilago, Sporisorium and  Macalpinomyces A.R.",Non-OADS,/arxiv_data1/oa_pdf/d2/db/per-29-116.PMC3589789.pdf
"Version 9, June 2008.’  Retrieved 18 September 2010, from http://www.mobot.org/MOBOT/ research/APweb/.",Non-OADS,/arxiv_data1/oa_pdf/d2/db/per-29-116.PMC3589789.pdf
"For any reuse or distribution, you must make clear to others the license terms of this work, which can be found at http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/59/5c/per-29-133.PMC3589790.pdf
"Nothing in this license impairs or restricts the author’s moral rights.Persoonia 29, 2012: 133–145www.ingentaconnect.com/content/nhn/pimj  http://dx.doi.org/10.3767/003158512X661543 RESEARCH  ARTICLE INTRODUCTION The study focuses on European species of the genus Clavaria   L. (Basidiomycota, Agaricomycetes, Agaricales , Clavariaceae)  with dark (grey, brown or black) basidiomata.",Non-OADS,/arxiv_data1/oa_pdf/59/5c/per-29-133.PMC3589790.pdf
http://sweetgum.nybg.org/ih.,Non-OADS,/arxiv_data1/oa_pdf/59/5c/per-29-133.PMC3589790.pdf
"Non-commercial:	 You	may	not	use	this	work	for	commercial	purposes.No	derivative	works:	 You	may	not	alter,	transform,	or	build	upon	this	work.For	any	reuse	or	distribution,	you	must	make	clear	to	others	the	license	terms	of	this	work,	which	can	be	found	at	http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/01/ad/per-29-146.PMC3589791.pdf
"Nothing	in	this	license	impairs	or	restricts	the	author’s	moral	rights.Persoonia 29, 2012: 146–201www.ingentaconnect.com/content/nhn/pimj	 http://dx.doi.org/10.3767/003158512X661589 RESEARCH  ARTICLE Acknowledgements   We	 thank	the	technical	staff,	A.	van	Iperen	(cultures), 	 M.	Vermaas	(photographic	 plates),	and	M.	Starink-Willemse	 (DNA	isolation,	 ampliﬁcation	 and	sequencing)	 for	their	invaluable	 assistance.",Non-OADS,/arxiv_data1/oa_pdf/01/ad/per-29-146.PMC3589791.pdf
"A	maximum	 likelihood	 search	was	then	performed	 using	the	RAxML	BlackBox	 (http://phylobench.vital-it.ch/rax- ml-bb/)	with	gamma,	partitioned	 model,	and	per	gene	branch	 length	optimization;	100	bootstrap	replicates	were	included.",OADS,/arxiv_data1/oa_pdf/01/ad/per-29-146.PMC3589791.pdf
"There	is	only	one	species	of	Passalora described on  a member of the genus Lobelia , namely P. lobeliae­cardinalis   (http://nt.ars-grin.gov/fungaldatabases/index.cfm).",Non-OADS,/arxiv_data1/oa_pdf/01/ad/per-29-146.PMC3589791.pdf
"For any reuse or distribution, you must make clear to others the license terms of this work, which can be found at http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/f1/84/per-29-29.PMC3589793.pdf
"Nothing in this license impairs or restricts the author’s moral rights.Persoonia 29, 2012: 29–38www.ingentaconnect.com/content/nhn/pimj  http://dx.doi.org/10.3767/003158512X658899 RESEARCH  ARTICLE INTRODUCTION Species of Diplodia, like other members of the family Botryo­ sphaeriaceae , are known to be pathogens, endophytes and  saprophytes on a wide range of mainly woody hosts (Crous et al.",Non-OADS,/arxiv_data1/oa_pdf/f1/84/per-29-29.PMC3589793.pdf
"Non-commercial:	 You	may	not	use	this	work	for	commercial	purposes.No	derivative	works:	 You	may	not	alter,	transform,	or	build	upon	this	work.For	any	reuse	or	distribution,	you	must	make	clear	to	others	the	license	terms	of	this	work,	which	can	be	found	at	http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/40/e2/per-29-39.PMC3589794.pdf
