Sentence,class,file
"7, 1177 –1194 http://dx.doi.org/10.1080/19420862.2016.1212149",Non-OADS,/arxiv_data1/oa_pdf/5d/e1/kmab-08-07-1212149.PMC5058633.pdf
MAbs 2015; 7:9-14; PMID:25529996; http://dx.doi.org/10.4161/19420862.2015.989042 3.,Non-OADS,/arxiv_data1/oa_pdf/5d/e1/kmab-08-07-1212149.PMC5058633.pdf
Methods 2005; 36:3-10; PMID:15848070; http://dx.doi.org/10.1016/j.ymeth.2005.01.001 6.,OADS,/arxiv_data1/oa_pdf/5d/e1/kmab-08-07-1212149.PMC5058633.pdf
Adv Drug Deliv Rev 2006; 58:640- 56; PMID:16904789; http://dx.doi.org/10.1016/j.addr.2006.01.026 7.,OADS,/arxiv_data1/oa_pdf/5d/e1/kmab-08-07-1212149.PMC5058633.pdf
J Clin Immunol 1992; 12:116-21;PMID:1373150; http://dx.doi.org/10.1007/BF00918141 9.,Non-OADS,/arxiv_data1/oa_pdf/5d/e1/kmab-08-07-1212149.PMC5058633.pdf
Meth Enzymol 1991; 203:99-121; PMID:1762576; http://dx.doi.org/10.1016/0076-6879(91)03007-4 10.,OADS,/arxiv_data1/oa_pdf/5d/e1/kmab-08-07-1212149.PMC5058633.pdf
N Engl J Med 1998; 338:161-5; PMID:9428817; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/5d/e1/kmab-08-07-1212149.PMC5058633.pdf
Arthritis Rheum 1995; 38:1589-94; PMID:7488279; http://dx.doi.org/10.1002/art.1780381110 15.,Non-OADS,/arxiv_data1/oa_pdf/5d/e1/kmab-08-07-1212149.PMC5058633.pdf
Bio- chem Biophys Res Commun 2013; 441:1011-7; PMID:24239549;http://dx.doi.org/10.1016/j.bbrc.2013.11.014 16.,OADS,/arxiv_data1/oa_pdf/5d/e1/kmab-08-07-1212149.PMC5058633.pdf
Nature 2009; 458:636-40; PMID:19287373; http://dx.doi.org/10.1038/nature07930 17.,Non-OADS,/arxiv_data1/oa_pdf/5d/e1/kmab-08-07-1212149.PMC5058633.pdf
