Sentence,class,file
Curr Opin Cell Biol 2009; 21:367-76; PMID:19243928; http://dx.doi.org/10.1016/j.ceb.2009.01.025.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
Nat Rev Genet 2010; 11:204-20; PMID:20142834; http://dx.doi.org/10.1038/nrg2719.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
Nat Rev Mol Cell Biol 2011; 12:483-92; PMID:21779025; http://dx.doi.org/10.1038/nrm3152.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
Science 2005; 308:118-20; PMID:15692015; http://dx.doi.org/10.1126/science.1106910.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
Cell 2005; 120:613-22; PMID:15766525; http://dx.doi.org/10.1016/j.cell.2005.02.007.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
PLoS One 2011; 6:e25756; PMID:22003406; http://dx.doi.org/10.1371/journal.pone.0025756.,Non-OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
PLoS Biol 2004; 2:E104; PMID:15024409; http://dx.doi.org/10.1371/journal.pbio.0020104.,Non-OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
EMBO J 2009; 28:48-57; PMID:19078964; http://dx.doi.org/10.1038/emboj.2008.260.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
Nucleic Acids Res 2006; 34:667-75; PMID:16449203; http://dx.doi.org/10.1093/nar/gkj474.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
BMC Bioinformatics 2002; 3:21; PMID: 12162795; http://www.biomedcentral.com/1471-2105/3/21.55.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
EMBO J 2009; 28:545-55; PMID:19165150; http://dx.doi.org/10.1038/emboj.2009.2.,Non-OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
Plant J 2007; 51:526-36; PMID:17559516; http://dx.doi.org/10.1111/j.1365-313X.2007.03152.x.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
Nucleic Acids Res 2001; 29:e45; PMID:11328886; http://dx.doi.org/10.1093/nar/29.9.e45.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
EMBO J 2000; 19:5194-201; PMID:11013221; http://dx.doi.org/10.1093/emboj/19.19.5194.51.,Non-OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
Science 2007; 318:109-12; PMID:17916737; http://dx.doi.org/10.1126/science.1146565.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
Curr Biol 2007; 17:379-84; PMID:17239600; http://dx.doi.org/10.1016/j.cub.2007.01.009.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
Genes Dev 2005; 19:2030-40; PMID:16140984; http://dx.doi.org/10.1101/gad.348405.,OADS,/arxiv_data1/oa_pdf/d9/89/epi-7-950.PMC3427290.pdf
"Do not distribute.www.landesbioscience.com  Epigenetics  963Epigenetics 7:8, 963-964; August 2012; © 2012 Landes Bioscience Book R Evi Ew Book R Evi Ew Keywords:  epigenetic inheritance,   epigenetic memory, DNA methylation,  histone modification, RNA modification, telomeres, epigenetic bioinformatics Submitted: 06/14/12Accepted: 06/14/12http://dx.doi.org/10.4161/epi.21137 Correspondence to: Carolyn E. Banister;   Email: carolyn_banister@brown.eduThe study of epigenetics has expe - rienced exponential growth in  the past 15 years and continues to be  a major focus of study across biologi - cal disciplines.",Non-OADS,/arxiv_data1/oa_pdf/6c/1d/epi-7-963.PMC3427292.pdf
This research is a contribution to The Ottawa Neighbourhood Study http://www.neighbourhodstudy.ca from which data and support were provided.Air Qual Atmos Health (2012) 5:311 –323 321,Non-OADS,/arxiv_data1/oa_pdf/18/f9/11869_2010_Article_94.PMC3427478.pdf
Sci Total Environ 407:4642 –4651 National Capital Commission (2009) The National Capital Greenbelt; History and Culture http://www.canadascapital.gc.ca/bins/ ncc_web_content_page.asp?cid=16297-16299-9735-113846- 9742&lang= Accessed 20 January 2010 Openshaw S (1984) The modifiable areal unit problem.,Non-OADS,/arxiv_data1/oa_pdf/18/f9/11869_2010_Article_94.PMC3427478.pdf
"A. Riebel :H. M. Dudek :G. de Gonzalo :M. W. Fraaije ( *) Laboratory of Biochemistry, Groningen Biomolecular Sciences and Biotechnology Institute, University of Groningen, Nijenborgh 4, 9747 AG, Groningen, The Netherlands e-mail: m.w.fraaije@rug.nl URL: http://www.rug.nl/staff/m.w.fraaije/index P. Stepniak :L. Rychlewski Bioinfobank Institute, Limanowskiego 24A, 60-744, Poznan, PolandAppl Microbiol Biotechnol (2012) 95:1479 –1489 DOI 10.1007/s00253-011-3823-0 Keywords Biocatalysis .Baeyer –Villiger monooxygenase .",Non-OADS,/arxiv_data1/oa_pdf/37/60/253_2011_Article_3823.PMC3427485.pdf
