Sentence,class,file
"This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/ by-nc/3.0), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly c ited.",Non-OADS,/arxiv_data1/oa_pdf/47/af/bts203.PMC3371835.pdf
"As a data source, TCGA (The CancerGenome Atlas) Level 3 SNP data proﬁled by Affymetrix SNP Array 6.0 weredownloaded from the TCGA data portal site (http://tcga-data.nci.nih.gov/tcga/tcgaHome2.jsp).",OADS,/arxiv_data1/oa_pdf/47/af/bts203.PMC3371835.pdf
We obtained Affymetrix SNP Array 6.0 data containing 764cell lines and 466 unpaired normal samples from the Cancer Genome Projectsite (http://www.sanger.ac.uk/genetics/CGP/Archive/) (Bignell et al.,OADS,/arxiv_data1/oa_pdf/47/af/bts203.PMC3371835.pdf
"This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/ by-nc/3.0), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly c ited.",Non-OADS,/arxiv_data1/oa_pdf/0e/50/bts204.PMC3371836.pdf
"An implementation of thisinference method as well as the results of our analysis are availablefrom our website at http://psrg.csail.mit.edu/resources.html For the remainder of the article we use a convergence tolerance of 10 −5and hot starts, which allows us to quickly ﬁnd solutions over a list of candidate λ1values by using the optima of one problem to initialize a new problem with similar regularization penalties.",Non-OADS,/arxiv_data1/oa_pdf/0e/50/bts204.PMC3371836.pdf
"This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/ by-nc/3.0), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly c ited.",Non-OADS,/arxiv_data1/oa_pdf/57/25/bts205.PMC3371837.pdf
"On real data,we show that our method detects a signiﬁcantly higher number ofnucleosomes.Availability: Visit http://www.cs.ucr.edu/ ∼polishka Contact: stelo@cs.ucr.edu or polishka@cs.ucr.edu 1 INTRODUCTION The study of the processes governing gene regulation is a central problem in molecular biology.",Non-OADS,/arxiv_data1/oa_pdf/1d/d5/bts206.PMC3371838.pdf
"This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/ by-nc/3.0), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly c ited.",Non-OADS,/arxiv_data1/oa_pdf/1d/d5/bts206.PMC3371838.pdf
"This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/ by-nc/3.0), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly c ited.",Non-OADS,/arxiv_data1/oa_pdf/6c/34/bts207.PMC3371839.pdf
"This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/ by-nc/3.0), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly c ited.",Non-OADS,/arxiv_data1/oa_pdf/e7/4c/bts208.PMC3371840.pdf
