Sentence,class,file
Available from: http://www.rand.org/ content/dam/rand/pubs/white_papers/2005/WP137.pdf 2.,Non-OADS,/arxiv_data1/oa_pdf/0b/c3/bmjqir.u214461.w5681.PMC5483530.pdf
Available from:http://personcentredcare.health.org.uk/sites/default/files/resources/what_is_co-production.pdf 3.,Non-OADS,/arxiv_data1/oa_pdf/0b/c3/bmjqir.u214461.w5681.PMC5483530.pdf
Available from:http://www.nationalvoices.org.uk/publications/our-publications/narrative-person-centred-coordinated-care 4.,Non-OADS,/arxiv_data1/oa_pdf/0b/c3/bmjqir.u214461.w5681.PMC5483530.pdf
Available from: http://cdn.basw.co.uk/upload/basw_102418-7.pdf 5.,Non-OADS,/arxiv_data1/oa_pdf/0b/c3/bmjqir.u214461.w5681.PMC5483530.pdf
Available from:http://www.scie.org.uk/care-act-2014/assessment-and-eligibility/strengths-based-approach/what-is-a-strengths-based-approach.asp 7.,Non-OADS,/arxiv_data1/oa_pdf/0b/c3/bmjqir.u214461.w5681.PMC5483530.pdf
Available from: http://www.health.org.uk/publication/helping-measure-person-centred-care 8.,Non-OADS,/arxiv_data1/oa_pdf/0b/c3/bmjqir.u214461.w5681.PMC5483530.pdf
Availablefrom:https://www.kingsfund.org.uk/blog/2012/11/developing-integrated-care-scale-and-pace-time-make-it-happen 9.,Non-OADS,/arxiv_data1/oa_pdf/0b/c3/bmjqir.u214461.w5681.PMC5483530.pdf
Available from: https://handyapproachtocare.com/ 15.,Non-OADS,/arxiv_data1/oa_pdf/0b/c3/bmjqir.u214461.w5681.PMC5483530.pdf
See: http://creativecommons.org/licenses/by-nc/2.0/ http://creativecommons.org/licenses/by-nc/2.0/legalcode REFERENCES 1.,Non-OADS,/arxiv_data1/oa_pdf/d7/f1/bmjqir.u214071.w5561.PMC5483531.pdf
http://issuu.com/goshcc/docs/15_05_annual_reports_hospital_repor/174?e=1 [last accessed 23/06/16] 3.,Non-OADS,/arxiv_data1/oa_pdf/d7/f1/bmjqir.u214071.w5561.PMC5483531.pdf
