Sentence,class,file
"MRI-Based Stroke Classification Algorithm http://dx.doi.org/10.5853/jos.2014.16.3.161 168 http://j-stroke.orgsevere neurologic deficits.16,20,21 Despite relatively low frequency  of diabetes mellitus in CE, that CE is associated with the high - est fasting blood sugar levels may be due to stress-induced hy - perglycemia related with more severe neurologic deficits than  other subtypes.",Non-OADS,/arxiv_data1/oa_pdf/9d/be/jos-16-161.PMC4200592.pdf
"3 / September 2014 http://dx.doi.org/10.5853/jos.2014.16.3.161 http://j-stroke.org  169don DL, et al.",OADS,/arxiv_data1/oa_pdf/9d/be/jos-16-161.PMC4200592.pdf
MRI-Based Stroke Classification Algorithm http://dx.doi.org/10.5853/jos.2014.16.3.161 170 http://j-stroke.orgSupplementary Table 1.,Non-OADS,/arxiv_data1/oa_pdf/9d/be/jos-16-161.PMC4200592.pdf
3 / September 2014 http://dx.doi.org/10.5853/jos.2014.16.3.161 http://j-stroke.org  171Supplementary Table 2.,Non-OADS,/arxiv_data1/oa_pdf/9d/be/jos-16-161.PMC4200592.pdf
MRI-Based Stroke Classification Algorithm http://dx.doi.org/10.5853/jos.2014.16.3.161 172 http://j-stroke.orgSupplementary  Figure 1.,Non-OADS,/arxiv_data1/oa_pdf/9d/be/jos-16-161.PMC4200592.pdf
"202 http://j-stroke.orgCopyright © 2014  Korean Stroke Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0/) which  permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/43/bc/jos-16-202.PMC4200593.pdf
"Guadalajara, Jalisco, MéxicoLetter to the EditorJournal of Stroke  2014;16(3):202- 204 http://dx.doi.org/10.5853/jos.2014.16.3.202 Dear Sir: Dengue fever is the most common arboviral infection, ac - counting for an estimated 100 million cases per year worldwide  and representing the most important arthropod-borne viral dis - ease in terms of morbidity and mortality.1 This disease is princi - pally transmitted by Aedes aegypti and Aedes albopictus  mosqui - toes and mainly affects populations from the tropical and sub - tropical regions.2 Clinical presentations of classic dengue fever  include acute fever, headache, retroocular pain, skin rash, and  muscular and osteoarticular pain.3 A more aggressive presenta - tion of the illness, known as dengue hemorrhagic fever is noted  in 40%-70% of dengue fever cases.4 Dengue hemorrhagic fever  is characterized by hemorrhagic events and high fever, as well as  hepatomegaly and hemodynamic alterations.",Non-OADS,/arxiv_data1/oa_pdf/43/bc/jos-16-202.PMC4200593.pdf
3 / September 2014 http://dx.doi.org/10.5853/jos.2014.16.3.202 http://j-stroke.org  203 A B Figure 1.,OADS,/arxiv_data1/oa_pdf/43/bc/jos-16-202.PMC4200593.pdf
"Cerebellar Hemorrhage in Dengue Fever http://dx.doi.org/10.5853/jos.2014.16.3.202 204 http://j-stroke.orgderate to severe headaches prior to neurological deterioration.2 The proposed mechanisms that lead to intracerebral hemor - rhage in dengue infections are mostly related to impaired hemo - stasis: thrombocytopenia, prolonged clotting times with or with - out disseminated intravascular coagulation, or multiple organ  failure and capillary leakage syndrome.",Non-OADS,/arxiv_data1/oa_pdf/43/bc/jos-16-202.PMC4200593.pdf
"Copyright © 2014  Korean Stroke Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0/) which  permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/d0/1c/jos-16-189.PMC4200594.pdf
