Sentence,class,file
Meta-analysis of the comparison  between CHADS 2 and CHA 2DS 2-VASc     Journal of Geriatric Cardiology  | jgc@jgc301.com; http://www.jgc301.com  of the CHADS 2 scores and the CHA 2DS 2-VASc scores.,Non-OADS,/arxiv_data1/oa_pdf/14/a1/jgc-10-03-258.PMC3796700.pdf
"Meta-analysis of the comparison  between CHADS 2 and CHA 2DS 2-VASc     Journal of Geriatric Cardiology  | jgc@jgc301.com; http://www.jgc301.com    Subgroup analysis: According to the result of the consi s- tency test, all the included studies were divided into  non-antic oagulant and anticoagulant subgroups.",Non-OADS,/arxiv_data1/oa_pdf/14/a1/jgc-10-03-258.PMC3796700.pdf
Meta-analysis of the comparison  between CHADS 2 and CHA 2DS 2-VASc     Journal of Geriatric Cardiology  | jgc@jgc301.com; http://www.jgc301.com    4  Discussion   The CHADS 2 score has be en widely used in evaluating  the risk of stroke in patients with AF since 2001.,Non-OADS,/arxiv_data1/oa_pdf/14/a1/jgc-10-03-258.PMC3796700.pdf
"Stata Tec hnical  Bulletin  (STB), 1998, 42:  16-22. http://onlinelibrary.wiley.",Non-OADS,/arxiv_data1/oa_pdf/14/a1/jgc-10-03-258.PMC3796700.pdf
"Meta-analysis of the comparison  between CHADS 2 and CHA 2DS 2-VASc     Journal of Geriatric Cardiology  | jgc@jgc301.com; http://www.jgc301.com  9  Poli D, Lip GY, Antonucci E, et al.",Non-OADS,/arxiv_data1/oa_pdf/14/a1/jgc-10-03-258.PMC3796700.pdf
268 Liu J. Diabetes and pneumonia mortality in seniors     Journal of Ge riatric Cardiology  | jgc@jgc301.com; http://www.jgc301.com  Index (NDI).,Non-OADS,/arxiv_data1/oa_pdf/87/22/jgc-10-03-267.PMC3796701.pdf
Liu J. Diabetes and pneumonia mortality in seniors  269     http://www.jgc301.com; jgc@mail.sciencep.com  | Journal of Geriatric Cardiology   Table 2.,Non-OADS,/arxiv_data1/oa_pdf/87/22/jgc-10-03-267.PMC3796701.pdf
"270 Liu J. Diabetes and pneumonia mortality in seniors     Journal of Ge riatric Cardiology  | jgc@jgc301.com; http://www.jgc301.com  tion,[20] were not associated with pneumonia mortality in  this study.",Non-OADS,/arxiv_data1/oa_pdf/87/22/jgc-10-03-267.PMC3796701.pdf
http://www.cdc.gov/nchs/nhanes/nh3data.htm.,OADS,/arxiv_data1/oa_pdf/87/22/jgc-10-03-267.PMC3796701.pdf
http://www.cdc.gov/nchs/data_access/data_   linkage/mortality/nhanes3_linkage.htm.,OADS,/arxiv_data1/oa_pdf/87/22/jgc-10-03-267.PMC3796701.pdf
Liu J. Diabetes and pneumonia mortality in seniors  271     http://www.jgc301.com; jgc@mail.sciencep.com  | Journal of Geriatric Cardiology   tients with community -acquired pneu monia: prediction of s e- verity and mortality.,Non-OADS,/arxiv_data1/oa_pdf/87/22/jgc-10-03-267.PMC3796701.pdf
