Sentence,class,file
"Original ArticlepISSN: 1011-8942  eISSN: 2092-9382Korean J Ophthalmol 2013;27(5):331-340 http://dx.doi.org/10.3341/kjo.2013.27.5.331 © 2013 The Korean Ophthalmological Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses  /by-nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.331Effect of Age and Early Intervention with a Systemic Steroid ,  Intravenous Immunoglobulin  or Amniotic Membrane Transplantation   on the Ocular Outcomes of Patients with Stevens-Johnson Syndrome Kyeong Hwan Kim1,2, Sung Wook Park1,2, Mee Kum Kim1,2, Won Ryang Wee1,2 1Department of Ophthalmology, Seoul National University College of Medicine, Seoul, Korea 2Laboratory of Corneal Regenerative Medicine and Ocular Immunology, Seoul Artificial Eye Center, Seoul National University Hos - pital Clinical Research Institute, Seoul, Korea Purpose:  This retrospective observational case series of fifty-one consecutive patients referred to the eye clinic  with acute-stage Stevens-Johnson syndrome (SJS) or toxic epidermal necrolysis (TEN) from 1995 to 201 1  examines the effect of early treatment with a systemic corticosteroid or intravenous immunoglobulin (IVIG) on  the ocular outcomes in patients with SJS or TEN.",Non-OADS,/arxiv_data1/oa_pdf/0e/88/kjo-27-331.PMC3782578.pdf
"Original ArticlepISSN: 1011-8942  eISSN: 2092-9382Korean J Ophthalmol 2013;27(5):341-344 http://dx.doi.org/10.3341/kjo.2013.27.5.341 © 2013 The Korean Ophthalmological Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses  /by-nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.341External Ophthalmomyiasis Presenting to an Emergency Department:  Corneal Findings as a Sign of Oestrus ovis   Yaghoubi Gholamhossein, Heydari Behrouz  Department of Ophthalmology,  Birjand University of Medical Science , Birjand, Iran Myiasis is infestation of a vertebrate with feeding fly  larvae ( Oestrus ovis ); this affliction is most often limited  to the external structures of the eye and is named external  ophthalmomyiasis.",Non-OADS,/arxiv_data1/oa_pdf/d3/3d/kjo-27-341.PMC3782579.pdf
"Original ArticlepISSN: 1011-8942  eISSN: 2092-9382Korean J Ophthalmol 2013;27(5):345-350 http://dx.doi.org/10.3341/kjo.2013.27.5.345 © 2013 The Korean Ophthalmological Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses  /by-nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.345Cataracts among Adults Aged 30 to 49 Years: A 10-Year Study from  1995 to 2004 in Korea Hyun Kyung Cho, Kyung Sun Na, Eun Jung Jun, Sung Kun Chung Department of Ophthalmology and Visual Science, St. Mary's Hospital, The Catholic University of Korea, College of Medicine,  Seoul, Korea There have been many studies on the characteristics and  epidemiology of senile cataracts in Asians [1,2], blacks  [3,4], and non-Hispanic whites [5-8] worldwide.",Non-OADS,/arxiv_data1/oa_pdf/81/a0/kjo-27-345.PMC3782580.pdf
"Original ArticlepISSN: 1011-8942  eISSN: 2092-9382Korean J Ophthalmol 2013;27(5):351-360 http://dx.doi.org/10.3341/kjo.2013.27.5.351 © 2013 The Korean Ophthalmological Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses  /by-nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.351Characteristic Findings of Optical Coherence Tomography in Retinal  Angiomatous Proliferation Eun-Hae Lim, Jung-Il Han, Chul Gu Kim, Sung Won Cho, Tae Gon Lee Myung-Gok Eye Research Institute, Konyang University Kim ’s Eye Hospital, Seoul, Korea Retinal angiomatous proliferation (RAP) refers to a neo - vascular form of age-related macular degeneration  (ARMD) originating from the inner retinal vasculature [1].",Non-OADS,/arxiv_data1/oa_pdf/d5/1a/kjo-27-351.PMC3782581.pdf
"Original ArticlepISSN: 1011-8942  eISSN: 2092-9382Korean J Ophthalmol 2013;27(5):361-367 http://dx.doi.org/10.3341/kjo.2013.27.5.361 © 2013 The Korean Ophthalmological Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses  /by-nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.361Comparison of the Outcome of Silicone Ahmed Glaucoma Valve  Implantation with a Surface Area between 96 and 184 mm2 in Adult Eyes Kyung Min Koh, Young Hoon Hwang, Jong Jin Jung, Yong Ho Sohn, Hwang Ki Kim Department of Ophthalmology, Kim ’s Eye Hospital, Myung-Gok Eye Research Institute, Konyang University College of Medicine,  Seoul, Korea Glaucoma is a leading cause of irreversible blindness  worldwide [1].",Non-OADS,/arxiv_data1/oa_pdf/e5/5e/kjo-27-361.PMC3782582.pdf
"Original ArticlepISSN: 1011-8942  eISSN: 2092-9382Korean J Ophthalmol 2013;27(5):368-371 http://dx.doi.org/10.3341/kjo.2013.27.5.368 © 2013 The Korean Ophthalmological Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses  /by-nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.368Human Papilloma Virus in Retinoblastoma Tissues from Korean  Patients Na-Kyung Ryoo1, Ji-Eun Kim2, Ho-Kyung Choung1,3, Namju Kim1,4, Min-Jeong Lee5, Sang-In Khwarg1,6 1Department of Ophthalmology, Seoul National University College of Medicine, Seoul, Korea 2Department of Pathology, Seoul Metropolitan Government-Seoul National University Boramae Medical Center,  Seoul, Korea 3Department of Ophthalmology, Seoul Metropolitan Government-Seoul National University Boramae Medical  Center, Seoul, Korea 4Department of Ophthalmology, Seoul National University Bundang Hospital, Seongnam, Korea 5Department of Ophthalmology, Hanllym University Sacred Heart Hospital, Anyang, Korea 6 Department of Ophthalmology, Seoul National University Hospital, Seoul, Korea Infectious sources have been repeatedly reported as the  pathogenesis in various cancers.",Non-OADS,/arxiv_data1/oa_pdf/eb/a7/kjo-27-368.PMC3782583.pdf
"Case ReportpISSN: 1011-8942  eISSN: 2092-9382Korean J Ophthalmol 2013;27(5):372-375 http://dx.doi.org/10.3341/kjo.2013.27.5.372 © 2013 The Korean Ophthalmological Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses  /by-nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.372Acute Bilateral Visual Loss Related to Orthostatic Hypotension  Jung-Yeul Kim, Kyoung-Nam Kim, Woo-Jin Kim, Yeon-Hee Lee Department of Ophthalmology, Chungnam National University College of Medicine, Daejeon, Korea Ischemic optic neuropathy (ION) may develop in set - tings of hemodynamic compromise, such as systemic hy - potension, blood loss and anemia [1,2].",Non-OADS,/arxiv_data1/oa_pdf/f0/39/kjo-27-372.PMC3782584.pdf
"Case ReportpISSN: 1011-8942  eISSN: 2092-9382Korean J Ophthalmol 2013;27(5):376-380 http://dx.doi.org/10.3341/kjo.2013.27.5.376 © 2013 The Korean Ophthalmological Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses  /by-nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.376Acute Central Retinal Artery Occlusion Associated with Livedoid  Vasculopathy: A Variant of Sneddon’s Syndrome  Hyun Beom Song1,2, Se Joon Woo1, Cheol Kyu Jung3, Yun Jong Lee4, Jeeyun Ahn1, Kyu Hyung Park1, O-Ki Kwon5 1Department of Ophthalmology, Seoul National University Bundang Hospital, Seoul National University College of Medicine,  Seongnam, Korea 2Department of Biomedical Sciences, Seoul National University Graduate School, Seoul, Korea 3Department of Radiology, Seoul National University Bundang Hospital, Seoul National University College of Medicine, Seongnam, Korea 4Department of Internal Medicine, Seoul National University Bundang Hospital, Seoul National University College of Medicine,  Seongnam, Korea 5Department of Neurosurgery, Seoul National University Bundang Hospital, Seoul National University College of Medicine,  Seongnam, Korea Livedoid vasculopathy (LV) is characterized by livedo  reticularis (a mottled reticulated lace-like purplish skin  discoloration) combined with outbreaks of painful purpu - ric, necrotic lesions on both legs simultaneously, mainly in  the malleolar region and on the soles of the feet [1].",Non-OADS,/arxiv_data1/oa_pdf/2b/cb/kjo-27-376.PMC3782585.pdf
"Case ReportpISSN: 1011-8942  eISSN: 2092-9382Korean J Ophthalmol 2013;27(5):381-383 http://dx.doi.org/10.3341/kjo.2013.27.5.381 © 2013 The Korean Ophthalmological Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses  /by-nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.381A Case of Susac Syndrome Han Joo Cho, Chul Gu Kim, Sung Won Cho, Jong Woo Kim Department of Ophthalmology, Kim ’s Eye Hospital, Konyang University College of Medicine, Seoul, Korea Susac syndrome is a rare disease with a putative autoim - mune vasculitic mechanism resulting in microangiopathy  affecting the arterioles of the brain, retina and cochlea.",Non-OADS,/arxiv_data1/oa_pdf/5e/b5/kjo-27-381.PMC3782586.pdf
"Case ReportpISSN: 1011-8942  eISSN: 2092-9382Korean J Ophthalmol 2013;27(5):384-387 http://dx.doi.org/10.3341/kjo.2013.27.5.384 © 2013 The Korean Ophthalmological Society This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses  /by-nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.384Choroidal Venous Pulsations at an Arterio-venous Crossing in   Polypoidal Choroidal Vasculopathy Akiko Okubo1, Munefumi Sameshima2, Taiji Sakamoto2 1Unoki Eye Clinic, Kagoshima, Japan 2Department of Ophthalmology, Kagoshima University Graduate School of Medical and Dental Sciences, Kagoshima, Japan Polypoidal choroidal vasculopathy (PCV) is character - ized by reddish-orange elevations in the peripapillary and/ or macular areas showing a polypoidal vessel and a  branching vascular network.",Non-OADS,/arxiv_data1/oa_pdf/9e/eb/kjo-27-384.PMC3782587.pdf
