Sentence,class,file
Science 2003; 302:1227- 31; PMID:14551319; http://dx.doi.org/10.1126/sci - ence.1088474that the EGFR JAK-STAT cocktail is  responsible for the aggressive tumorous overgrowth.,Non-OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
J Signal Transduct 2011;  2011:894510; PMID:22203896; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
Curr Biol 2011; 21:R11-5; PMID:21215926; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
Development  2012; 139:4051-61; PMID:22992954; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
Oncogene  2012; In press; PMID:23108407; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
EMBO J 2012; 31:3513- 23; PMID:22773185; http://dx.doi.org/10.1038/emboj.2012.18311.,Non-OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
Mech Dev  2002; 117:343-6; PMID:12204282; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
BMC Cell Biol 2004; 5:38; PMID:15488148; http://dx.doi.org/10.1186/1471-2121-5-385.,Non-OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
Science 2000; 289:113-6;  PMID:10884224; http://dx.doi.org/10.1126/sci - ence.289.5476.113 6.,OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
Bioessays 2003; 25:542-53; PMID:12766944; http://dx.doi.org/10.1002/bies.10286 7.,Non-OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
Nature 2010; 463:545- 8; PMID:20072127; http://dx.doi.org/10.1038/ nature08702 8.,Non-OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
Development 2006; 133:2605- 16; PMID:16794031; http://dx.doi.org/10.1242/ dev.02411 9.,OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
Curr Biol 2002; 12:R569-75;  PMID:12194841; http://dx.doi.org/10.1016/S0960- 9822(02)01057-6 10.,OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
Genes  Dev 2012; 26:1602-11; PMID:22802531; http://dx.doi.org/10.1101/gad.192021.112,Non-OADS,/arxiv_data1/oa_pdf/4d/27/jkst-2-e23203.PMC3710316.pdf
"Genes Dev 2012; 26:2154-68; PMID:23028142; http://dx.doi.org/10.1101/gad.197343.112Keywords:  STAT5, prolactin, mammary  gland, Akt1, autocrine, differentiation,  milk Submitted: 12/11/12Accepted: 12/12/12 Citation: Oliver CH, Watson CJ.",Non-OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
JAK-STAT 2013; 2:e23228; http://dx.doi.org/10.4161/jkst.23228*Correspondence to: Christine J. Watson;   Email: cjw53@mole.bio.cam.ac.ukThe transcription factor STAT5A is  essential for two processes during  mammary gland development.,Non-OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
"Genes Dev 2009; 23:2382-7; PMID:19833766; http://dx.doi.org/10.1101/gad.1840109One potential model of prolactin/STAT5  action on the mammary gland, based on the work from Chen and coworkers, is outlined in Figure 1 .",Non-OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
Cell Metab 2006; 4:475-90; PMID:17141631; http://dx.doi.org/10.1016/j.cmet.2006.10.011 15.,OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
J Cell Physiol 2008; 217:468-77; PMID:18561256; http://dx.doi.org/10.1002/jcp.21518 16.,Non-OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
Genes Dev 2008; 22:581-6; PMID:18316476; http://dx.doi.org/10.1101/gad.1614608 17.,OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
Genes Dev 2012; 26:1086-97; PMID:22588720; http://dx.doi.org/10.1101/gad.184051.111 18.,OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
Endocrinology 2008; 149:6236-50; PMID:18687774; http://dx.doi.org/10.1210/en.2008-0768.8.,Non-OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
Development 2008; 135:995-1003; PMID:18296651; http://dx.doi.org/10.1242/dev.005439 9.,OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
Nature 2011; 479:189-93; PMID:21983963; http://dx.doi.org/10.1038/nature10573 10.,Non-OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
Mol Cell Biol 2004; 24:5510-20; PMID:15169911; http://dx.doi.org/10.1128/MCB.24.12.5510-5520.2004 11.,Non-OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
EMBO J 1997; 16:6926-35; PMID:9384572; http://dx.doi.org/10.1093/emboj/16.23.6926 12.,Non-OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
J Mammary Gland Biol Neoplasia 1997; 2:355-64; PMID:10935023; http://dx.doi.org/10.1023/A:1026395229025 13.,Non-OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
Breast Cancer Res 2010; 12:202; PMID:20398329; http://dx.doi.org/10.1186/bcr25582.,Non-OADS,/arxiv_data1/oa_pdf/0a/31/jkst-2-e23228.PMC3710317.pdf
