Sentence,class,file
2011. http://www.aihw.gov.au/WorkArea/DownloadAsset.aspx?id=10737421314 52.,Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
2012. http://www.health.gov.au/internet/publications/publishing.nsf/Content/oatsih-hpf-2012-toc~tier2~hlth- beh~215 62.,Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
2010. http://www.citizenstrade.org/ctc/wp-content/uploads/2011/10/TransPacificRegulatoryCoherence.pdf 69.,Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
Availablefrom: http://www.iisd.org/itn/2011/07/12/philip-morris-v-uruguay-will-investor-state-arbitration-send-restrictions-on-tobacco-marketing-up-in-smoke/ 72.,Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
http://www.cancercouncil.com.au/65841/news-media/blog/healthy-living-cancer-prevention/out-with-traffic-lights-in-with-stars-%E2%80%93-next-steps-for-food-labelling-by-kathy-chapman/84.,Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
Available from: h https://ahha.asn.au/ sites/default/files/docs/policy-issue/20120615_deeble_institute_evidence_brief_food_labelling.pdf 89.,Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
"Report finds medicine affordability, public health policies at risk in Trans Pacific Partnership[media release] 3 March 2015. https://www.phaa.net.au/documents/item/512 90.",Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
"Trans Pacific Partnership poses grim risks: Fairfax Media [newspaper online], 3 March 2015. http://www.brisbanetimes.com.au/video/video-news/video-federal-politics/trans-pacific-partnership-poses-grim-risks-20150302-3rb85 92.",Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
http://thomas.loc.gov/cgi-bin/query/D?r112:66:./temp/∼r1129vJddO:: 93.,OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
Australia Financial Review 2015 4 Oct. http://www.afr.com/news/politics/national/us-australia-drug-dispute-is-holding-up-settlement-of-the-trans-pacific-trade-deal-20151003-gk0r65 94.,Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
2016. http://dfat.gov.au/trade/agreements/tpp/outcomes-documents/Pages/outcomes-health.aspx 95.,OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
2015. https://tpplegal.files.wordpress.com/2015/12/ep2-amokura-kawharu.pdf 97.,Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
"http://ccsi.columbia.edu/2015/11/18/the-tpps-investment-chapter-entrenching-rather-than-reforming-a-flawed-system/ Hirono K, et al.BMJ Open 2016; 6:e010339.",Non-OADS,/arxiv_data1/oa_pdf/8b/ed/bmjopen-2015-010339.PMC4823461.pdf
To view these files pleasevisit the journal online (http://dx.doi.org/10.1136/ bmjopen-2015-010215).,Non-OADS,/arxiv_data1/oa_pdf/8e/2d/bmjopen-2015-010215.PMC4823462.pdf
To view please visit the journal (http://dx.doi.org/ 10.1136/bmjopen-2015- 010109).,Non-OADS,/arxiv_data1/oa_pdf/42/c6/bmjopen-2015-010109.PMC4823464.pdf
2015. http://www.goldcopd.org/uploads/users/files/GOLD_Report_2015_Feb18.pdf(accessed 1 Jul 2015).,OADS,/arxiv_data1/oa_pdf/42/c6/bmjopen-2015-010109.PMC4823464.pdf
2015. http://www.livingwellwithcopd.com/ en/home.html (accessed 12 Jan 2015).,Non-OADS,/arxiv_data1/oa_pdf/42/c6/bmjopen-2015-010109.PMC4823464.pdf
To view please visit the journal (http://dx.doi.org/ 10.1136/bmjopen-2015-008985).,Non-OADS,/arxiv_data1/oa_pdf/e3/bd/bmjopen-2015-008985.PMC4823465.pdf
"Printex Impresores Ltda, Bogotá Colombia.ISBN: 978-958-8164-31-1. http://pdf.usaid.gov/pdf_docs/Pnady407.pdf 22.",Non-OADS,/arxiv_data1/oa_pdf/e3/bd/bmjopen-2015-008985.PMC4823465.pdf
"Bogotá D.C., 2007. http://www.dane.gov.",Non-OADS,/arxiv_data1/oa_pdf/e3/bd/bmjopen-2015-008985.PMC4823465.pdf
To view please visit the journal (http://dx.doi.org/ 10.1136/bmjopen-2015-011012).,Non-OADS,/arxiv_data1/oa_pdf/59/55/bmjopen-2015-011012.PMC4823468.pdf
"Respondents were also asked about their willingness to take placebos inTable 1 Participants ’characteristics Participants (n=853) Sex Female 524 (61%)Male 329 (39%) Age Mean age (SD) 45.1 (15.7) Race/ethnicityBased on OMB categorieshttp://www.whitehouse.gov/sites/default/files/omb/assets/information_and_regulatory_affairs/re_app-a-update.pdf White non-Hispanic 486 (58%)African-American/Other black 82 (10%)Hispanic/Latino 132 (16%)Asian non-Hispanic 121 (14%)American Indian or Alaska Native 4 (0.5%)Native Hawaiian or other Pacific Islander 7 (1%)Mixed 10 (1%) Educational level Less than high school graduate 13 (2%)High school graduate 107 (13%)Some college 316 (37%)College degree or beyond 372 (44%) OMB, Office of Management and Budget.",OADS,/arxiv_data1/oa_pdf/59/55/bmjopen-2015-011012.PMC4823468.pdf
