Sentence,class,file
Contents lists available at ScienceDirect Urology Case Reports journal homepage: www.els evier.com/locate/eucr http://dx.doi.org/10.1016/j.eucr.2014.09.003 2214-4420/ /C2112015 The Authors.,Non-OADS,/arxiv_data1/oa_pdf/ea/58/main.PMC4714272.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/3.0/ ).Urology Case Reports 3 (2015) 1 e2,Non-OADS,/arxiv_data1/oa_pdf/ea/58/main.PMC4714272.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/77/4d/main.PMC4714273.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/77/4d/main.PMC4714273.pdf
http://dx.doi.org/10.1016/j.eucr.2014.12.010Urology Case Reports 3 (2015) 40 e41,Non-OADS,/arxiv_data1/oa_pdf/77/4d/main.PMC4714273.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/3.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/da/a9/main.PMC4714274.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/3.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/da/a9/main.PMC4714274.pdf
http://dx.doi.org/10.1016/j.eucr.2014.12.009Urology Case Reports 3 (2015) 15 e17,Non-OADS,/arxiv_data1/oa_pdf/da/a9/main.PMC4714274.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/bc/be/main.PMC4714275.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/bc/be/main.PMC4714275.pdf
http://dx.doi.org/10.1016/j.eucr.2015.01.004Urology Case Reports 3 (2015) 44 e46,Non-OADS,/arxiv_data1/oa_pdf/bc/be/main.PMC4714275.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/3.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/ed/f8/main.PMC4714276.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/3.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/ed/f8/main.PMC4714276.pdf
http://dx.doi.org/10.1016/j.eucr.2014.11.004Urology Case Reports 3 (2015) 9 e11,Non-OADS,/arxiv_data1/oa_pdf/ed/f8/main.PMC4714276.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/3.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/3d/ca/main.PMC4714277.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/3.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/3d/ca/main.PMC4714277.pdf
http://dx.doi.org/10.1016/j.eucr.2014.11.002Urology Case Reports 3 (2015) 30 e31,Non-OADS,/arxiv_data1/oa_pdf/3d/ca/main.PMC4714277.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/5c/3d/main.PMC4714278.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/5c/3d/main.PMC4714278.pdf
http://dx.doi.org/10.1016/j.eucr.2015.01.001Urology Case Reports 3 (2015) 53 e55,Non-OADS,/arxiv_data1/oa_pdf/5c/3d/main.PMC4714278.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/e9/73/main.PMC4714279.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/e9/73/main.PMC4714279.pdf
http://dx.doi.org/10.1016/j.eucr.2015.01.013Urology Case Reports 3 (2015) 74 e76,Non-OADS,/arxiv_data1/oa_pdf/e9/73/main.PMC4714279.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/95/17/main.PMC4714280.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/95/17/main.PMC4714280.pdf
http://dx.doi.org/10.1016/j.eucr.2015.01.003Urology Case Reports 3 (2015) 47 e49,Non-OADS,/arxiv_data1/oa_pdf/95/17/main.PMC4714280.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/3.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/9d/87/main.PMC4714281.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/3.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/9d/87/main.PMC4714281.pdf
http://dx.doi.org/10.1016/j.eucr.2014.11.003Urology Case Reports 3 (2015) 24 e26,Non-OADS,/arxiv_data1/oa_pdf/9d/87/main.PMC4714281.pdf
2007;1:78. http://dx.doi.org/10.1186/1752-1947-1-78 .,Non-OADS,/arxiv_data1/oa_pdf/9d/87/main.PMC4714281.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/ef/68/main.PMC4714282.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/ef/68/main.PMC4714282.pdf
http://dx.doi.org/10.1016/j.eucr.2015.01.009Urology Case Reports 3 (2015) 68 e69,Non-OADS,/arxiv_data1/oa_pdf/ef/68/main.PMC4714282.pdf
This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/da/1a/main.PMC4714283.pdf
"If left untreated, the anemia of CKD can result in the deterioration of cardiac function, decreased cognition, mentaljournal homepage: http://www.krcp-ksn.comKidney Research and Clinical Practice Contents lists available at ScienceDirect 2211-9132/$ - see front matter &2014.",Non-OADS,/arxiv_data1/oa_pdf/da/1a/main.PMC4714283.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/da/1a/main.PMC4714283.pdf
http://dx.doi.org/10.1016/j.krcp.2014.10.001 nCorresponding author.,OADS,/arxiv_data1/oa_pdf/da/1a/main.PMC4714283.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/06/12/main.PMC4714284.pdf
http://dx.doi.org/10.1016/j.eucr.2015.01.012Urology Case Reports 3 (2015) 77 e79,Non-OADS,/arxiv_data1/oa_pdf/06/12/main.PMC4714284.pdf
This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/1d/8e/main.PMC4714285.pdf
"Primary MPGN was previously classi ﬁed according to its histopathological pattern (types I, II, and III),based on the ultrastructural location of electron dense deposits.journal homepage: http://www.krcp-ksn.comKidney Research and Clinical Practice Contents lists available at ScienceDirect 2211-9132/$ - see front matter &2014.",Non-OADS,/arxiv_data1/oa_pdf/1d/8e/main.PMC4714285.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/1d/8e/main.PMC4714285.pdf
"http://dx.doi.org/10.1016/j.krcp.2014.07.006☆This work was presented in abstract form at the annual meeting of the American Society of Nephrology, November 7 –10, 2013, Atlanta, GA, USA.",Non-OADS,/arxiv_data1/oa_pdf/1d/8e/main.PMC4714285.pdf
This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/e7/94/main.PMC4714286.pdf
His blood pressure had beenjournal homepage: http://www.krcp-ksn.comKidney Research and Clinical Practice Contents lists available at ScienceDirect 2211-9132/$ - see front matter &2014.,Non-OADS,/arxiv_data1/oa_pdf/e7/94/main.PMC4714286.pdf
This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/e7/94/main.PMC4714286.pdf
http://dx.doi.org/10.1016/j.krcp.2014.09.001 nCorresponding author.,OADS,/arxiv_data1/oa_pdf/e7/94/main.PMC4714286.pdf
This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/0a/4a/main.PMC4714287.pdf
PD ﬂuid was switched to low-calcium dialysate (2.5 mEq/L calcium).journal homepage: http://www.krcp-ksn.comKidney Research and Clinical Practice Contents lists available at ScienceDirect 2211-9132/$ - see front matter &2014.,Non-OADS,/arxiv_data1/oa_pdf/0a/4a/main.PMC4714287.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/0a/4a/main.PMC4714287.pdf
http://dx.doi.org/10.1016/j.krcp.2014.09.002 nCorresponding author.,OADS,/arxiv_data1/oa_pdf/0a/4a/main.PMC4714287.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/00/f3/main.PMC4714288.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/00/f3/main.PMC4714288.pdf
http://dx.doi.org/10.1016/j.eucr.2015.02.002Urology Case Reports 3 (2015) 89 e91,Non-OADS,/arxiv_data1/oa_pdf/00/f3/main.PMC4714288.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/94/a7/main.PMC4714289.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/94/a7/main.PMC4714289.pdf
http://dx.doi.org/10.1016/j.eucr.2015.01.014Urology Case Reports 3 (2015) 70 e71,Non-OADS,/arxiv_data1/oa_pdf/94/a7/main.PMC4714289.pdf
"Development agents are employees of the local agricultural extensionservice, whose role is to provide farmers with access totraining, research and technologies (http://www.moa.",Non-OADS,/arxiv_data1/oa_pdf/4e/5d/S0950268815001429a.PMC4714298.pdf
"Compassion in World Farming/World Society for the Protection ofAnimals, 2013 (http://www.ciwf.org.uk/includes/documents/cm_docs/2013/c/campylobacter.pdf).",Non-OADS,/arxiv_data1/oa_pdf/4e/5d/S0950268815001429a.PMC4714298.pdf
"Livelihood Pro ﬁle Oromiya Region, Ethiopia Central Horo Teff, Nug and Cattle (CHT) Livelihood(http://www.feg-consulting.",Non-OADS,/arxiv_data1/oa_pdf/4e/5d/S0950268815001429a.PMC4714298.pdf
"Livelihood Pro ﬁle Oromiya Region, Ethiopia Chat Vegetable and Groundnut (CVG) LivelihoodZone (http://www.feg-consulting.com/feg-shared-folder/liu/oromiya/woreda-pro ﬁles/east-haraghe/Jarso.pdf).",Non-OADS,/arxiv_data1/oa_pdf/4e/5d/S0950268815001429a.PMC4714298.pdf
"Livelihood Pro ﬁle Oromiya Region, Ethiopia Becho-Adea Teff and Chickpea (BAT) Livelihood Zone(http://www.feg-consulting.com/feg-shared-folder/liu/oro-miya/woreda-pro ﬁles/east-shewa/Adaa.pdf).",Non-OADS,/arxiv_data1/oa_pdf/4e/5d/S0950268815001429a.PMC4714298.pdf
Frontiers in Microbiology 2011; 2: 262 (http://www.ncbi.nlm.nih.,Non-OADS,/arxiv_data1/oa_pdf/4e/5d/S0950268815001429a.PMC4714298.pdf
SUPPLEMENTARY MATERIAL For supplementary material accompanying this paper visit http://dx.doi.org/10.1017/S0950268815001119.,Non-OADS,/arxiv_data1/oa_pdf/85/e4/S0950268815001119a.PMC4714299.pdf
18.The Flu Immunisation Programme 2012/13 – Publications –GOV.UK (https://www.gov.uk/government /publications/the- ﬂu-immunisation-programme-2012-13).,Non-OADS,/arxiv_data1/oa_pdf/85/e4/S0950268815001119a.PMC4714299.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/c4/1e/main.PMC4714301.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/c4/1e/main.PMC4714301.pdf
http://dx.doi.org/10.1016/j.eucr.2015.07.012Urology Case Reports 3 (2015) 211 e214,Non-OADS,/arxiv_data1/oa_pdf/c4/1e/main.PMC4714301.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/da/0a/main.PMC4714302.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/da/0a/main.PMC4714302.pdf
http://dx.doi.org/10.1016/j.eucr.2015.07.004Urology Case Reports 3 (2015) 181 e184,Non-OADS,/arxiv_data1/oa_pdf/da/0a/main.PMC4714302.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/09/8c/main.PMC4714303.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/09/8c/main.PMC4714303.pdf
http://dx.doi.org/10.1016/j.eucr.2015.06.011Urology Case Reports 3 (2015) 206 e208,Non-OADS,/arxiv_data1/oa_pdf/09/8c/main.PMC4714303.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/05/3f/main.PMC4714304.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/05/3f/main.PMC4714304.pdf
http://dx.doi.org/10.1016/j.eucr.2015.08.007Urology Case Reports 3 (2015) 221 e222,Non-OADS,/arxiv_data1/oa_pdf/05/3f/main.PMC4714304.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/7b/34/main.PMC4714305.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/7b/34/main.PMC4714305.pdf
http://dx.doi.org/10.1016/j.eucr.2015.08.006Urology Case Reports 3 (2015) 195 e197,Non-OADS,/arxiv_data1/oa_pdf/7b/34/main.PMC4714305.pdf
http://dx.doi.org/10.1016/ j.urology.2015.06.001 .M.,Non-OADS,/arxiv_data1/oa_pdf/7b/34/main.PMC4714305.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/09/c0/main.PMC4714306.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/09/c0/main.PMC4714306.pdf
http://dx.doi.org/10.1016/j.eucr.2015.08.003Urology Case Reports 3 (2015) 226 e229,Non-OADS,/arxiv_data1/oa_pdf/09/c0/main.PMC4714306.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/f4/4a/main.PMC4714307.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/f4/4a/main.PMC4714307.pdf
http://dx.doi.org/10.1016/j.eucr.2015.07.008Urology Case Reports 3 (2015) 193 e194,Non-OADS,/arxiv_data1/oa_pdf/f4/4a/main.PMC4714307.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/27/f9/main.PMC4714308.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/27/f9/main.PMC4714308.pdf
http://dx.doi.org/10.1016/j.eucr.2015.08.001Urology Case Reports 3 (2015) 219 e220,Non-OADS,/arxiv_data1/oa_pdf/27/f9/main.PMC4714308.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/7c/a9/main.PMC4714309.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/7c/a9/main.PMC4714309.pdf
http://dx.doi.org/10.1016/j.eucr.2015.06.007Urology Case Reports 3 (2015) 204 e205,Non-OADS,/arxiv_data1/oa_pdf/7c/a9/main.PMC4714309.pdf
http://dx.doi.org/10.1046/j.1464- 410x.2000.00410.x .,Non-OADS,/arxiv_data1/oa_pdf/7c/a9/main.PMC4714309.pdf
http://dx.doi.org/10.1016/0090-4295(90)80097-7 .,OADS,/arxiv_data1/oa_pdf/7c/a9/main.PMC4714309.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/d3/87/main.PMC4714310.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/d3/87/main.PMC4714310.pdf
http://dx.doi.org/10.1016/j.eucr.2015.07.006Urology Case Reports 3 (2015) 179 e180,Non-OADS,/arxiv_data1/oa_pdf/d3/87/main.PMC4714310.pdf
