Sentence,class,file
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/fd/6f/bmjqir-3-u204759-w2219.PMC4645884.pdf
"London,  http://bma.org.uk/-/media/Files/PDFs/Practical%20advice%2 0at%20work/Contracts/safe%20handover%20s 2.",Non-OADS,/arxiv_data1/oa_pdf/c1/96/bmjqir-3-u203341-w1798.PMC4645885.pdf
Accessed via: http://office.microsoft.com/en-gb/word-help/ta bles-i-create-and-format-basic-tables-RZ001200716.aspxDeclaration of interests Nothing to declare.,Non-OADS,/arxiv_data1/oa_pdf/c1/96/bmjqir-3-u203341-w1798.PMC4645885.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/c1/96/bmjqir-3-u203341-w1798.PMC4645885.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/5c/af/bmjqir-4-u204075-w1773.PMC4645886.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/9c/40/bmjqir-3-u201157-w1124.PMC4645887.pdf
http://cks.nice.org.uk/red-eye 7.,Non-OADS,/arxiv_data1/oa_pdf/67/2a/bmjqir-3-u206617-w2852.PMC4645888.pdf
NICE guidelines Clinical Knowledge Summaries (last revised August 2012).Retrieved from  http://cks.nice.org.uk/conjunctivitis-infective 8.,Non-OADS,/arxiv_data1/oa_pdf/67/2a/bmjqir-3-u206617-w2852.PMC4645888.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/67/2a/bmjqir-3-u206617-w2852.PMC4645888.pdf
"Centers for Disease Control and Prevention (CDC) National Healthcare Safety Network (NHSN)(2015), Surgical site infection: 1-27 (http://www.cdc.gov/nhsn/PDFs/pscManual/9pscSSIcurrent.",Non-OADS,/arxiv_data1/oa_pdf/55/d3/bmjqir-4-u205401-w3279.PMC4645889.pdf
"Association for Professionals of Infection Control and Epidemiology (APIC) Guide (2010), Elimination of orthopaedic surgical site infections: 1-80 (http://www.apic.org/Resource_/EliminationGuideForm/34e0 3612-d1e6-4214-a76b-e532c6fc3898/File/APIC-Ortho- Guide.pdf ).",Non-OADS,/arxiv_data1/oa_pdf/55/d3/bmjqir-4-u205401-w3279.PMC4645889.pdf
"Institute for Healthcare Improvement (IHI) (2012), Prevention of surgical site infection: 1-28 (http://www.ihi.org/resources/Pages/Tools/HowtoGuidePrev entSurgicalSiteInfection.aspx ).",Non-OADS,/arxiv_data1/oa_pdf/55/d3/bmjqir-4-u205401-w3279.PMC4645889.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/55/d3/bmjqir-4-u205401-w3279.PMC4645889.pdf
2012 [cited 2012 July 9]; Available from:  http://www.drfosterhealth.co.uk/quality- reports/trust.aspx?otype=2&id=9 .,Non-OADS,/arxiv_data1/oa_pdf/52/7a/bmjqir-3-u202922-w1358.PMC4645890.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/52/7a/bmjqir-3-u202922-w1358.PMC4645890.pdf
"This is an open access article licensed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0/) which permits unrestricted, non-commercial use, distribution and reproduction in any medium, provided the work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/65/18/TOORTHJ-9-495.PMC4645891.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/cb/95/bmjqir-3-u204762-w2037.PMC4645892.pdf
Problem Suicide is one of the leading causes of death in the 20-34 year old age group (http://www.ons.gov.uk/ons/rel/vsob1/mortality-statistics--deaths-reg istered-in-england-and-wales--series-dr-/2012/info-causes-of- death.html ).,Non-OADS,/arxiv_data1/oa_pdf/4a/26/bmjqir-4-u207272-w2919.PMC4645893.pdf
"NICE provide guidelines on the initial management of self harm in A+E (https://www.nice.org.uk/guidance/cg16/resources/guidance- selfharm-pdf ), so the audit cycles were aimed at improving the compliance to the guidelines set out by NICE.",Non-OADS,/arxiv_data1/oa_pdf/4a/26/bmjqir-4-u207272-w2919.PMC4645893.pdf
(http://www.ons.gov.uk/ons/rel/vsob1/mortality-statistics--de aths-registered-in-england-and-wales--series-dr-/2012/info- causes-of-death.html ).,Non-OADS,/arxiv_data1/oa_pdf/4a/26/bmjqir-4-u207272-w2919.PMC4645893.pdf
(https://www.nice.org.uk/guidance/cg16/resources/guidance- selfharm-pdf ).,Non-OADS,/arxiv_data1/oa_pdf/4a/26/bmjqir-4-u207272-w2919.PMC4645893.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/4a/26/bmjqir-4-u207272-w2919.PMC4645893.pdf
"Dr Foster Hospital Guide (2011), Reducing mortality at nights and weekends, pg 19-22 (http://drfosterintelligence.co.uk/wp- content/uploads/2011/11/Hospital_Guide_2011.pdf ) 5.",Non-OADS,/arxiv_data1/oa_pdf/73/28/bmjqir-3-u203298-w1533.PMC4645894.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/73/28/bmjqir-3-u203298-w1533.PMC4645894.pdf
"This is an open access article licensed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0/) which permits unrestricted, non-commercial use, distribution and reproduction in any medium, provided the work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/f0/e3/TOORTHJ-9-480.PMC4645895.pdf
"This is an open access article licensed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/ 3.0/) which permits unrestricted, non-commercial use, distribution and reproduction in any medium, provided the work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/18/bd/TOAIDJ-9-80.PMC4645897.pdf
"This is an open access article licensed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/ 3.0/) which permits unrestricted, non-commercial use, distribution and reproduction in any medium, provided the work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/b7/e3/TOAIDJ-9-96.PMC4645898.pdf
References 1. http://www.nhs.uk/conditions/Urinary-tract-infection- adults/Pages/Introduction.aspx 2.,Non-OADS,/arxiv_data1/oa_pdf/e8/1d/bmjqir-4-u208446-w3374.PMC4645900.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/e8/1d/bmjqir-4-u208446-w3374.PMC4645900.pdf
"Online article, accessed on 31 July 2014, available at http://www.nhs.uk/Conditions/vitamins- minerals/Pages/Vitamin-D.aspx 3.",Non-OADS,/arxiv_data1/oa_pdf/f9/1d/bmjqir-3-u203171-w1436.PMC4645901.pdf
