Sentence,class,file
Toward a healthy and harmonious life in China: stemming the rising tide of non-communicable diseases 2011. http://www.worldbank.org/content/dam/ Worldbank/document/NCD_report_en.pdf (accessed 8 Sep 2013).,Non-OADS,/arxiv_data1/oa_pdf/66/7f/jech-2013-203356.PMC3963559.pdf
"Theory at a glance: a guide for health promotion practice, 2005. http://www.cancer.gov/PDF/481f5d53-63df-41bc-bfaf-5aa48ee1da4d/TAAG3.pdf (accessed 29 Oct 2013).",Non-OADS,/arxiv_data1/oa_pdf/66/7f/jech-2013-203356.PMC3963559.pdf
"Physical activity and the environment: NICE public health guidance 8, 2008. http://www.nice.org.uk/nicemedia/live/11917/38983/38983.pdf (accessed 29 Oct 2013).",Non-OADS,/arxiv_data1/oa_pdf/66/7f/jech-2013-203356.PMC3963559.pdf
http://www.who.int/chp/steps/ manual/en/index.html (accessed Oct 2013).,OADS,/arxiv_data1/oa_pdf/66/7f/jech-2013-203356.PMC3963559.pdf
"Active design guidelines: promoting physical activity and health in design, 2011. http://www.nyc.gov/html/ddc/html/design/active_design.shtml (accessed 8 Sep 2013).",Non-OADS,/arxiv_data1/oa_pdf/66/7f/jech-2013-203356.PMC3963559.pdf
"See: http://creativecommons.org/licenses/by-nc/3.0/ REFERENCES 1 Haynes RB, McDonald HP, Garg AX.",Non-OADS,/arxiv_data1/oa_pdf/4b/4d/ejhpharm-2013-000346.PMC3963598.pdf
"Oslo: WHO Collaborating Centre, 2010. http://www.whocc.no/atc_ddd_index/ (accessed 25 Jan 2012).",OADS,/arxiv_data1/oa_pdf/4b/4d/ejhpharm-2013-000346.PMC3963598.pdf
To view please visit the journal online(http://dx.doi.org/10.1136/annrheumdis-2012-202709).,Non-OADS,/arxiv_data1/oa_pdf/09/e9/annrheumdis-2012-202709.PMC3963599.pdf
Physicians and institutions who contributed patients to the SCQM registry without ful ﬁlling the requirements for authorship are listed under (http://www.scqm.ch/institutions).,Non-OADS,/arxiv_data1/oa_pdf/09/e9/annrheumdis-2012-202709.PMC3963599.pdf
"See: http://creativecommons.org/licenses/by-nc/3.0/ REFERENCES 1 Weiss G, Goodnough LT.",Non-OADS,/arxiv_data1/oa_pdf/09/e9/annrheumdis-2012-202709.PMC3963599.pdf
"See: http://creativecommons.org/ licenses/by-nc/3.0/ REFERENCES 1 Groenning BA, Raymond I, Hildebrandt PR, et al.",Non-OADS,/arxiv_data1/oa_pdf/ec/47/annrheumdis-2012-202848.PMC3963600.pdf
The full terms of the License are available at http://creativecommons.org/licenses/by-nc/3.0 /.,Non-OADS,/arxiv_data1/oa_pdf/83/2b/btt-8-107.PMC3964020.pdf
"Information on  how to request permission may be found at: http://www.dovepress.com/permissions.phpBiologics: Targets and Therapy 2014:8 107–114Biologics: Targets and Therapy Dove press submit your manuscript | www.dovepress.co m Dove press  107Reviewopen access to scientific and medical research Open Access Full T ext Article http: //dx.doi.org/10.2147/BTT .S3838 7Biologics: the role of delivery systems in   improved therapy Nataša Škalko-Basnet Drug Transport and Delivery Research  Group, Department of Pharmacy,   University of Tromsø, Tromsø, Norway Correspondence: Nataša Škalko-Basnet   Drug Transport and Delivery Research  Group, Department of Pharmacy,  University of Tromsø, Universitetsveien  57, 9037 Tromsø, Norway   Tel +47 77 646 640   Fax +47 77 646 151   email n atasa.skalko-basnet@uit.n oAbstract:  The beginning of the 21st century saw numerous protein and peptide therapeuticals  both on the market and entering the final stages of clinical studies.",Non-OADS,/arxiv_data1/oa_pdf/83/2b/btt-8-107.PMC3964020.pdf
"Biologics: Targets & Therapy Publish your work in this journal Submit your manuscript here:  http://www.dovepress.com/biologics-targets--therapy-journa lBiologics: Targets & Therapy is an international, peer-reviewed journal  focusing on the patho-physiological rationale for and clinical applica - tion of Biologic agents in the management of autoimmune diseases,  cancers or other pathologies where a molecular target can be identified.",Non-OADS,/arxiv_data1/oa_pdf/83/2b/btt-8-107.PMC3964020.pdf
Visit http://www.dovepress.,Non-OADS,/arxiv_data1/oa_pdf/83/2b/btt-8-107.PMC3964020.pdf
The full terms of the License are available at http://creativecommons.org/licenses/by-nc/3.0 /.,Non-OADS,/arxiv_data1/oa_pdf/78/e7/cia-9-451.PMC3964021.pdf
