Sentence,class,file
(http://www.statsoft.com/textbook/).,Non-OADS,/arxiv_data1/oa_pdf/f5/1f/iew095.PMC5270398.pdf
"1 This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/by-nc/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/c8/db/iew102.PMC5270399.pdf
"(http://www.earth.google.com) Grein, G. 2010 .",Non-OADS,/arxiv_data1/oa_pdf/c8/db/iew102.PMC5270399.pdf
"Federal Ofﬁce of Meteorology and Climatology, Zurich (http://www.meteoschweiz.ch) (accessed 29 February 2016).",Non-OADS,/arxiv_data1/oa_pdf/c8/db/iew102.PMC5270399.pdf
"R Foundation for Statistical Computing, Vienna (http://www.r-project.org/) Robert, A., B. Colas, I. Guigon, C. Kerbiriou, J.",Non-OADS,/arxiv_data1/oa_pdf/c8/db/iew102.PMC5270399.pdf
(http://www.envirolo gix.com/library/ep006insert.pdf) (accessed 19 May 2016).,Non-OADS,/arxiv_data1/oa_pdf/1d/b5/iew120.PMC5270400.pdf
"1 This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/by-nc/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/35/f2/iew103.PMC5270401.pdf
"Canal 6 editora, Bauru, SP (http://canal6.com.br/for migas/).",Non-OADS,/arxiv_data1/oa_pdf/35/f2/iew103.PMC5270401.pdf
"1 This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/by-nc/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/32/1e/iew115.PMC5270402.pdf
"1 This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/by-nc/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
(http://www.outdoors.org/recreation/tripplanner/plan/hiking-mt-washing ton.cfm).,Non-OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
(http://www.discoverlife.,Non-OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
(http://www.discoverlife.org/mp/20q?,Non-OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
(http://www.xerces.org/wp-content/uploads/2009/03/xerces_ 2008_bombus_status_review.pdf).,Non-OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
(http://dx.doi.org/10.2305/IUCN.UK.2015-2.,Non-OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
(http://dx.doi.org/10.2305/IUCN.UK.2015-4.,Non-OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
(http://dx.doi.org/10.2305/IUCN.UK.2015-2.RLTS.,Non-OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
(http://val.vte costudies.org).,OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
(http://www.wildlife.state.nh.us/wildlife/docu ments/wap/appendixa-insects.pdf).,Non-OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
(http://www.fs.fed.us/land/staff/lar/).,Non-OADS,/arxiv_data1/oa_pdf/5b/e6/iew093.PMC5270403.pdf
"Published by Oxford University Press on behalf of the Entomological Society of America.This is an Open Access article distributed un der the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted reuse, distribution, and re production in any medium, pro- vided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/0d/47/iew077.PMC5270404.pdf
"1 This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/by-nc/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/39/05/iew094.PMC5270406.pdf
"1 This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/by-nc/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/43/3b/iew098.PMC5270409.pdf
(http://www.insects cience.org/12.120) Adobe.,Non-OADS,/arxiv_data1/oa_pdf/43/3b/iew098.PMC5270409.pdf
"(http://viceroy.eeb.uconn.edu/esti mates/index.html).Conant, R. 1960 .",Non-OADS,/arxiv_data1/oa_pdf/43/3b/iew098.PMC5270409.pdf
"1 This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/by-nc/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/52/dc/iew104.PMC5270410.pdf
"1 This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.or g/licenses/by-nc/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/99/46/iew116.PMC5270412.pdf
