Sentence,class,file
Curr Biol 2003; 13:790-5;  PMID:12725740; http://dx.doi.org/10.1016/S0960- 9822(03)00250-1 10.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Curr Biol  1999; 9:1019-29; PMID:10508611; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Curr Biol 2001; 11:213-21;  PMID:11250149; http://dx.doi.org/10.1016/S0960-9822(01)00068-9 12.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Curr Biol 2005; 15:1796-807; PMID:16182527; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Exp Gerontol 2011; 46:382-90; PMID:21130151;  http://dx.doi.org/10.1016/j.exger.2010.11.036 15.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Curr Biol 2002; 12:712-23;  PMID:12007414; http://dx.doi.org/10.1016/S0960- 9822(02)00808-4 16.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Cell Metab 2011; 13:340-50; PMID:21356523;  http://dx.doi.org/10.1016/j.cmet.2011.02.003 18.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Exp Gerontol 2004; 39:1137- 43; PMID:15288688; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
FEBS Lett  2006; 580:2821-9; PMID:16684541; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Cell  2009; 136:521-34; PMID:19203585; http://dx.doi.org/10.1016/j.cell.2008.11.044 21.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nat  Rev Mol Cell Biol 2011; 12:21-35; PMID:21157483; http://dx.doi.org/10.1038/nrm3025 22.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
J Clin Invest 1998; 101:1519-29;  PMID:9525995; http://dx.doi.org/10.1172/JCI1326 24.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Diabetes 2001; 50:353-60; PMID:11272147;  http://dx.doi.org/10.2337/diabetes.50.2.353 25.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Diabetologia 1988; 31:435-42; PMID:2851470;  http://dx.doi.org/10.1007/BF00271588 26.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Cell Metab 2010; 12:362-72; PMID:20889128;  http://dx.doi.org/10.1016/j.cmet.2010.08.01627.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Cell  Metab 2009; 9:311-26; PMID:19356713; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Diabetologia 2010; 53:757-67; PMID:20076942; http://dx.doi.org/10.1007/s00125- 009-1637-8 29.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nat Med 2011; 17:448-53;  PMID:21423183; http://dx.doi.org/10.1038/nm.2307 30.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Science 2012; 338:394-7; PMID:22956686;  http://dx.doi.org/10.1126/science.1224631 32.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
J Gerontol A Biol Sci Med Sci 2004; 59:B896- 901; PMID:15472152; http://dx.doi.org/10.1093/ gerona/59.9.B896 34.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Cell  2006; 125:887-901; PMID:16751099; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nature 2010; 466:835- 40; PMID:20703300; http://dx.doi.org/10.1038/ nature09267 37.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nature 2008; 455:58- 63; PMID:18668040; http://dx.doi.org/10.1038/nature07228 38.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nature 2008; 455:64-71; PMID:18668037; http://dx.doi.org/10.1038/nature07242 39.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nucleic Acids Res 2011; 39(Web Server issue):W307-15; PMID:21646343; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
PLoS Biol 2003; 1:E60; PMID:14691535; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Development 2012; 139:2821-31; PMID:22745315;  http://dx.doi.org/10.1242/dev.079939 74.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Ann N Y Acad Sci 1989; 573:230-9; PMID:2634347; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
J Inherit Metab Dis  2000; 23:805-18; PMID:11196106; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Biochem Biophys Res Commun  2006; 343:1244-50; PMID:16581023; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Biochem  J 2006; 400:153-62; PMID:16875466; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Life Sci 2006; 79:737-43; PMID:16616211;  http://dx.doi.org/10.1016/j.lfs.2006.02.037 81.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Hum Mol Genet 2005; 14:3371-7; PMID:16203741;  http://dx.doi.org/10.1093/hmg/ddi368 83.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
PLoS Biol 2005; 3:e223; PMID:16000018;  http://dx.doi.org/10.1371/journal.pbio.0030223 84.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
PLoS  Biol 2005; 3:e236; PMID:15918770; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nucleic Acids Res 2011; 39:3836- 51; PMID:21245036; http://dx.doi.org/10.1093/nar/ gkq1324 86.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Genome Biol 2009; 10:R25;  PMID:19261174; http://dx.doi.org/10.1186/gb-2009- 10-3-r25 87.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Curr  Biol 2004; 14:885-90; PMID:15186745; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Cell 2005; 120:15- 20; PMID:15652477; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Cell 2009; 136:215-33; PMID:19167326;  http://dx.doi.org/10.1016/j.cell.2009.01.002 59.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Genome Res 2009; 19:92-105; PMID:18955434;  http://dx.doi.org/10.1101/gr.082701.108 60.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nat Genet 2006; 38(Suppl):S8-13; PMID:16736023;  http://dx.doi.org/10.1038/ng1798 62.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
PLoS Biol 2005;  3:e85; PMID:15723116; http://dx.doi.org/10.1371/ journal.pbio.0030085 63.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nature 2007; 450:219-32; PMID:17994088;  http://dx.doi.org/10.1038/nature06340 64.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Curr Biol 2009; 19:870-3; PMID:19375315; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Angew Chem Int Ed Engl 2009;  48:853-5; PMID:19115352; http://dx.doi.org/10.1002/ anie.200805127 66.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
RNA Biol 2007;  4:76-84; PMID:17637574; http://dx.doi.org/10.4161/ rna.4.2.4640 67.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Cell 2010; 141:129- 41; PMID:20371350; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nat Biotechnol 2011; 29:607-14;  PMID:21633356; http://dx.doi.org/10.1038/nbt.1873 71.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nat Struct Mol Biol 2011; 18:1139- 46; PMID:21909094; http://dx.doi.org/10.1038/nsmb.2115 72.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Genetics 2012; 192:1543-52; PMID:23051640; http://dx.doi.org/10.1534/genet- ics.112.14538341.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
RNA 2008; 14:1959- 72; PMID:18658122; http://dx.doi.org/10.1261/ rna.1136108 42.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Mol  Syst Biol 2011; 7:458; PMID:21206491; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Nat Biotechnol 2011; 29:436-42; PMID:21516085; http://dx.doi.org/10.1038/ nbt.1861 45.,Non-OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
J Nutr  2010; 140:1418-24; PMID:20534881; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Brain Res 2010; 1324:75-84;  PMID:20153737; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
J Biol Chem  2002; 277:9952-7; PMID:11788584; http://dx.doi.org/10.1074/jbc.M107694200 49.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
Neuron 1996; 17:641-54; PMID:8893022; http://dx.doi.org/10.1016/S0896- 6273(00)80197-X 52.,OADS,/arxiv_data1/oa_pdf/43/10/rna-10-1042.PMC3904584.pdf
