Sentence,class,file
"The full terms of this license are available at https://www.dovepress.com/terms.ph p   and incorporate the Creative Commons Attribution – Non Commercial (unported, v3.0) License ( http://creativecommons.org/licenses/by-nc/3.0 /).",Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
"For permission  for commercial use of this work, please see paragraphs 4.2 and 5 of our Terms ( https://www.dovepress.com/terms.ph p).Therapeutics and Clinical Risk Management 2016:12 389–400Therapeutics and Clinical Risk Management Dove press submit your manuscript | www.dovepress.co m Dove press  389Reviewopen access to scientific and medical research Open Access Full T ext Article http: //dx.doi.org/10.2147/TCRM.S9985 5Concentrated insulins: the new basal insulins elizabeth M Lamos1 Lisa M Y ounk2 Stephen N Davis3 1Division of endocrinology, Diabetes  and Nutrition, 2Department of  Medicine, University of Maryland  School of Medicine, 3Department  of Medicine, University of Maryland  Medical Center, Baltimore, MD, USAIntroduction:  Insulin therapy plays a critical role in the treatment of type 1 and type 2 diabetes  mellitus.",Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
"This can result in  unpredictable absorption, increased pain, discomfort, and leakage.Correspondence: Stephen N Davis University of Maryland Medical Center,  22 South Greene Street, N3w42,  Baltimore, MD 21201, USA Tel +1 410 328 2488 Fax +1 410 328 8688 email sdavis@medicine.umaryland.ed uJournal name: Therapeutics and Clinical Risk Management Article Designation: Review Y ear: 2016 Volume: 12 Running head verso: Lamos et al Running head recto: New concentrated basal insulins DOI: http://dx.doi.org/10.2147/TCRM.S99855",Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
"Available from: http://www.accessdata.fda.gov/drugsatfda_docs/ label/2015/206538lbl.pd f. Accessed November 05, 2015.",Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
Available from: https://clinicaltrials.gov/ct2/show/NCT01195 454?term =NCT01195454&rank =1.,Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
Available from: http://www.fda.,Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
Available from: https://clinicaltrials.gov/ct2/show/NC T01959529?term =NCT01959529&rank =1.,Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
"Therapeutics and Clinical Risk Management Publish your work in this journal Submit your manuscript here:  http://www.dovepress.com/therapeutics-and-clinical-risk-management-journa lTherapeutics and Clinical Risk Management is an international, peer- reviewed journal of clinical therapeutics and risk management, focusing  on concise rapid reporting of clinical studies in all therapeutic areas,  outcomes, safety, and programs for the effective, safe, and sustained  use of medicines.",Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
Visit  http://www.dovepress.com/testimonials.ph p to read real quotes from  published authors.,Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
"Available from:  http://www.drugs.com/price-guide/humulin-r-concentrate d. Accessed  December 23, 2015.",Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
Available from: http://www.goodrx.,Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
Available from: http://www.drugs.,Non-OADS,/arxiv_data1/oa_pdf/a1/e6/tcrm-12-389.PMC4790523.pdf
"The full terms of this license are available at https://www.dovepress.com/terms.ph p   and incorporate the Creative Commons Attribution – Non Commercial (unported, v3.0) License ( http://creativecommons.org/licenses/by-nc/3.0 /).",Non-OADS,/arxiv_data1/oa_pdf/5b/44/ijn-11-977.PMC4790524.pdf
"For permission  for commercial use of this work, please see paragraphs 4.2 and 5 of our Terms ( https://www.dovepress.com/terms.ph p).International Journal of Nanomedicine 2016:11 977–990International Journal of Nanomedicine Dove press submit your manuscript | www.dovepress.co m Dove press  977OrIg INal researchopen access to scientific and medical research Open access Full T ext article http: //dx.doi.org/10.2147/IJN.S9537 5antimicrobial performance of mesoporous titania  thin films: role of pore size, hydrophobicity, and  antibiotic release Saba Atefyekta1 Batur ercan2,3 Johan Karlsson1 Erik Taylor2 Stanley Chung2 Thomas J Webster1,4 Martin andersson1 1Department of Chemistry and  Chemical Engineering, Chalmers  University of T echnology, Gothenburg,   sweden; 2Department of chemical  Engineering, Northeastern University,   Boston, MA, USA; 3Department  of Metallurgical and Materials  Engineering, Middle East Technical  University, Ankara, T urkey; 4center  of excellence for advanced Materials  Research, King Abdulaziz University,   Jeddah, Saudi ArabiaAbstract:  Implant-associated infections are undesirable complications that might arise after  implant surgery.",Non-OADS,/arxiv_data1/oa_pdf/5b/44/ijn-11-977.PMC4790524.pdf
