Sentence,class,file
"This is an open-access article distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 International License (http://creativecommons.org/licenses/by-nc/4.0/) which permits copy and redistribute the material just in noncommercial usages, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/7f/b6/ircmj-18-09-31439.PMC5253224.pdf
This is an open access article under the CC BY-NC-ND license ( http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/d4/8c/nihms842148.PMC5253237.pdf
2015. http://dx.doi.org/10.1016/j.jenvrad.,OADS,/arxiv_data1/oa_pdf/d4/8c/nihms842148.PMC5253237.pdf
"Developmental  Cognitive  Neuroscience  23  (2017)  39–44 Contents  lists  available  at  ScienceDirect Developmental  Cognitive  Neuroscience j  o  ur  nal  ho  me  pa  ge:  http://www.elsevier.com/locate/dcn Childhood  poverty is associated  with  altered  hippocampal  function and  visuospatial memory in adulthood Elizabeth  R.  Duvala,∗,  Sarah  N.  Garﬁnkelb,  James  E.  Swaina,c,e,  Gary  W.  Evansd, Erika K.  Blackburnd,  Mike  Angstadta,  Chandra  S.  Sripadaa,  Israel  Liberzona aDepartment  of  Psychiatry,  University  of  Michigan  Health  System,  Ann  Arbor,  MI,  USA bDepartment of Psychology,  University  of  Sussex,  East  Sussex,  UK cChild  Study  Center,  Yale  University,  New  Haven,  CT,  USA dCollege  of  Human  Ecology,  Cornell  University,  Ithaca,  NY,  USA eDepartment  of  Psychiatry,  Stony  Brook  University  Medical  Center,  Stony  Brook,  NY,  USA a r  t  i  c  l  e  i  n  f  o Article  history: Received  7  June  2016 Received  in  revised  form 20  November  2016 Accepted  21 November 2016 Available online  27  November  2016 Keywords:Visuospatial memory HippocampusfMRIChildhood povertya  b  s  t  r  a  c  t Childhood  poverty  is  a  risk  factor  for  poorer  cognitive  performance  during  childhood  and  adulthood.",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
This  is  an  open  access  article  under  the  CC  BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/ ).,Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
Previous  studies demonstrate  that  hippocampus  might  be  especially  vulnerable  to http://dx.doi.org/10.1016/j.dcn.2016.11.006 1878-9293/© 2016  The  Authors.,Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
This  is  an  open  access  article  under  the  CC  BY-NC-ND  license  (http://creativecommons.org/licenses/by-nc-nd/4.,Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"Process.,  Available  at:  http://www.ncbi.nlm.nih.gov/pubmed/27350001 .",OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"7  (2),  55–71,  Available  at:  http://www.ncbi.nlm.nih.gov/pubmed/24864002 .",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"Neuropsychologia  49  (7),  2060–2070,  Available  at: http://www.ncbi.nlm.nih.gov/pubmed/21477602 (Accessed  June  7,  2014).",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"83  (1),  6–15, Available at: http://www.ncbi.nlm.nih.gov/pubmed/22277003 (Accessed September  10,  2014).",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"106  (16),  6545–6549,  Available at:  http://www.pubmedcentral.nih.gov/articlerender.",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"1110  (1),  166–174,  Available  at: http://www.ncbi.nlm.nih.gov/pubmed/16879809  (Accessed  May  26,  2014).",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"13  (2),  65–73,  Available  at:  http://www.pubmedcentral.nih.",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"PLoS One  6  (5),  e18712,  Available  at:  http://www.pubmedcentral.nih.gov/ articlerender.fcgi?artid=3087752&tool=pmcentrez&rendertype=abstract (Accessed  June  3,  2014).",OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"Psychiatry,  1–9,  Available  at: http://www.ncbi.nlm.nih.gov/pubmed/24993057 (Accessed  July  9,  2014).",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"60  (1),  9–26,  Available  at:  http://www.ncbi.nlm.nih.",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"9  (June),  1–8,  Available  at:  http://journal.frontiersin.org/Article/10.",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"110  (46),18442–18447,  Available  at:  http://www.pubmedcentral.nih.gov/articlerender.",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"57  (8),  948–960,  http://dx.doi.org/10.1002/dev.21325 .",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"Funct., 1–10, Available at:  http://www.ncbi.nlm.nih.gov/pubmed/24189776  (Accessed  June  18,  2014).",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"109  (8), 2854–2859,  Available  at:  http://www.pubmedcentral.nih.gov/articlerender.",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"JAMA  Pediatrics  167 (12),  1135–1142,  Available  at:  http://www.pubmedcentral.nih.gov/ articlerender.fcgi?artid=4001721&tool=pmcentrez&rendertype=abstract (Accessed July  15,  2014).",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"10  (6),  434–445,  Available  at: http://www.ncbi.nlm.nih.gov/pubmed/19401723 (Accessed  July  9,  2014).",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
"16  (S1),  S7–S19,  Available  at:  http://www.ncbi.nlm.nih.gov/ pubmed/12404531 .",Non-OADS,/arxiv_data1/oa_pdf/0d/bf/main.PMC5253253.pdf
