Sentence,class,file
"Available from: http://www.fhi360.org/sites/default/files/media/ documents/  Contraception for PMTCT enrh.pdf , accessed on  February 10, 2014.",Non-OADS,/arxiv_data1/oa_pdf/48/13/IJMR-143-464.PMC4928553.pdf
"Available from:  http://pdf.usaid.gov/pdf_docs/Pnadi792.pdf , accessed on  April 14, 2014.",Non-OADS,/arxiv_data1/oa_pdf/48/13/IJMR-143-464.PMC4928553.pdf
"Available from: http://naco.gov.in/   upload/Policies%20&%20Guidelines/20,%20Operational%20 Guidelines%20for%20Integr ated%20Counseling%20and%20 Testing%20Centres.pdf, accessed on February 21, 2011.",Non-OADS,/arxiv_data1/oa_pdf/b7/9b/IJMR-143-495.PMC4928557.pdf
"Available  from: http://www.naco.gov.in , accessed on March 20, 2015.",OADS,/arxiv_data1/oa_pdf/4f/a3/IJMR-143-518.PMC4928561.pdf
"Available from:  http://www.naco.gov.in , accessed on March 24, 2016.",OADS,/arxiv_data1/oa_pdf/4f/a3/IJMR-143-518.PMC4928561.pdf
"Available from: http://www.naco.gov.in , accessed on March  24, 2016.",OADS,/arxiv_data1/oa_pdf/4f/a3/IJMR-143-518.PMC4928561.pdf
Available from: http://stacks.cdc.,Non-OADS,/arxiv_data1/oa_pdf/4f/a3/IJMR-143-518.PMC4928561.pdf
"Available from: http://www.naco.gov.in , accessed on March  24, 2016.",OADS,/arxiv_data1/oa_pdf/4f/a3/IJMR-143-518.PMC4928561.pdf
Available from: https://www.webmedcentral.,Non-OADS,/arxiv_data1/oa_pdf/4c/38/IJMR-143-521.PMC4928562.pdf
"Available from:  http://www.strobe-statement.org/index.php?id=available- checklists , accessed on November 12, 2015.Indian J Med Res 143, April 2016, pp 525-526 DOI:10.4103/0971-5916.184291 Correspondence Adherence to research reporting guidelines is needed",Non-OADS,/arxiv_data1/oa_pdf/04/3f/IJMR-143-525.PMC4928563.pdf
"Key Words:  Dissection, Superior mesenteric artery, Natural course Copyright © 2016, The Korean Society for Vascular Surgery This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/4.0)  which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/4c/87/vsi-32-037.PMC4928602.pdf
Vasc Spec Int 2016;32(2):37-43  • http://dx.doi.org/10.5758/vsi.2016.32.2.37Review,Non-OADS,/arxiv_data1/oa_pdf/4c/87/vsi-32-037.PMC4928602.pdf
"http://dx.doi.org/10.5758/vsi.2016.32.2.37 Current Understandings of SISMAD 39of the SMA, the presence of mesentery hematoma,  any signs of bowel ischemia, and the presence of other  concurrent arterial dissections.",Non-OADS,/arxiv_data1/oa_pdf/4c/87/vsi-32-037.PMC4928602.pdf
http://dx.doi.org/10.5758/vsi.2016.32.2.37 Current Understandings of SISMAD 41on an outpatient basis.,Non-OADS,/arxiv_data1/oa_pdf/4c/87/vsi-32-037.PMC4928602.pdf
