Sentence,class,file
"See: http://creativecommons.org/ licenses/by-nc/4.0/ Manuscript source:  Invited manuscript Correspondence to: Nada M Melhem, PhD, Associate  Professor,  Medical Laboratory Sciences Program, Faculty of  Health Sciences, American University of Beirut, PO Box 11-0236  Riad El Solh, 325 Van Dyck Hall, Beirut 1107-2020,  Lebanon.",Non-OADS,/arxiv_data1/oa_pdf/cd/e2/WJG-22-10557.PMC5192266.pdf
"melhemn@aub.edu.l b Telephone:  +961-1-3500004699 Fax:  +961-1-744470 Received:  June 28, 2016 Peer-review started:  June 29, 2016 First decision:  October 11, 2016 Revised:  October 20, 2016 Accepted:  October 27, 2016  10557 December 28, 2016 |Volume 22 |Issue 48 | WJG|www.wjgnet.comORIGINAL ARTICLE Clinical and epidemiological characteristics of norovirus  gastroenteritis among hospitalized children in LebanonBasic Study Nada M Melhem, Hassan Zaraket, Khalil Kreidieh, Zeinab Ali, Moza Hammadi, Soha Ghanem, Farah Hajar,  Amjad Haidar, Adlette Inati, Mariam Rajab, Hassan Fakhouri, Bassam Ghanem, Ghassan Baasiri,  Ghassan DbaiboSubmit a Manuscript: http://www.wjgnet.com/esps/ Help Desk: http://www.wjgnet.com/esps/helpdesk.aspx DOI: 10.3748/wjg.v22.i48.10557World J Gastroenterol   2016 December 28; 22(48): 10557-10565  ISSN 1007-9327 (print)  ISSN 2219-2840 (online) © 2016 Baishideng Publishing Group Inc. All rights reserved.",Non-OADS,/arxiv_data1/oa_pdf/cd/e2/WJG-22-10557.PMC5192266.pdf
World J Gastroenterol  2016; 22(48):  10557-10565  Available from: URL: http://www.wjgnet.,Non-OADS,/arxiv_data1/oa_pdf/cd/e2/WJG-22-10557.PMC5192266.pdf
com/1007-9327/full/v22/i48/10557.htm   DOI: http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/cd/e2/WJG-22-10557.PMC5192266.pdf
"All rights reserved.Published by Baishideng Publishing Group Inc 8226 Regency Drive, Pleasanton, CA 94588, USA Telephone: +1-925-223-8242 Fax: +1-925-223-8243 E-mail: bpgoffice@wjgnet.com Help Desk: http://www.wjgnet.com/esps/helpdesk.aspx http://www.wjgnet.com I S S N  1 0  0 7  -   9  3 2  7 9    7 7 1 0  07   9 3 2 0 454   8",Non-OADS,/arxiv_data1/oa_pdf/cd/e2/WJG-22-10557.PMC5192266.pdf
"See: http://creativecommons.org/ licenses/by-nc/4.0/ Manuscript source:  Unsolicited manuscript Correspondence to: Dr. Chun-Jie Liu, Professor,  State Key  Laboratory of Pathogen and Biosecurity, Beijing Institute of  Biotechnology, 20 Dongdajie Street, Fengtai District, Beijing  100071, China.",Non-OADS,/arxiv_data1/oa_pdf/22/43/WJG-22-10566.PMC5192267.pdf
"H. pylori  infection  was found to significantly inhibit the cleavage of  TRAF1 and to inhibit the activation of caspase-8 in the Submit a Manuscript: http://www.wjgnet.com/esps/ Help Desk: http://www.wjgnet.com/esps/helpdesk.aspx DOI: 10.3748/wjg.v22.i48.10566 10566 December 28, 2016 |Volume 22 |Issue 48 | WJG|www.wjgnet.comWorld J Gastroenterol   2016 December 28; 22(48): 10566-10574  ISSN 1007-9327 (print)  ISSN 2219-2840 (online) © 2016 Baishideng Publishing Group Inc. All rights reserved.",Non-OADS,/arxiv_data1/oa_pdf/22/43/WJG-22-10566.PMC5192267.pdf
World J Gastroenterol  2016;  22(48): 10566-10574  Available from: URL: http://www.wjgnet.,Non-OADS,/arxiv_data1/oa_pdf/22/43/WJG-22-10566.PMC5192267.pdf
com/1007-9327/full/v22/i48/10566.htm   DOI: http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/22/43/WJG-22-10566.PMC5192267.pdf
"All rights reserved.Published by Baishideng Publishing Group Inc 8226 Regency Drive, Pleasanton, CA 94588, USA Telephone: +1-925-223-8242 Fax: +1-925-223-8243 E-mail: bpgoffice@wjgnet.com Help Desk: http://www.wjgnet.com/esps/helpdesk.aspx http://www.wjgnet.com I S S N  1 0  0 7  -   9  3 2  7 9    7 7 1 0  07   9 3 2 0 454   8",Non-OADS,/arxiv_data1/oa_pdf/22/43/WJG-22-10566.PMC5192267.pdf
"In contrast,  all the animals in the stentless group died due to biliary  peritonitis and cholangitis within two months post-Submit a Manuscript: http://www.wjgnet.com/esps/ Help Desk: http://www.wjgnet.com/esps/helpdesk.aspx DOI: 10.3748/wjg.v22.i48.10575 10575 December 28, 2016 |Volume 22 |Issue 48 | WJG|www.wjgnet.comWorld J Gastroenterol   2016 December 28; 22(48): 10575-10583  ISSN 1007-9327 (print)  ISSN 2219-2840 (online) © 2016 Baishideng Publishing Group Inc. All rights reserved.",Non-OADS,/arxiv_data1/oa_pdf/39/1c/WJG-22-10575.PMC5192268.pdf
World J Gastroenterol 2016;  22(48): 10575-10583  Available from: URL: http://www.wjgnet.,Non-OADS,/arxiv_data1/oa_pdf/39/1c/WJG-22-10575.PMC5192268.pdf
com/1007-9327/full/v22/i48/10575.htm  DOI: http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/39/1c/WJG-22-10575.PMC5192268.pdf
"All rights reserved.Published by Baishideng Publishing Group Inc 8226 Regency Drive, Pleasanton, CA 94588, USA Telephone: +1-925-223-8242 Fax: +1-925-223-8243 E-mail: bpgoffice@wjgnet.com Help Desk: http://www.wjgnet.com/esps/helpdesk.aspx http://www.wjgnet.com I S S N  1 0  0 7  -   9  3 2  7 9    7 7 1 0  07   9 3 2 0 454   8",Non-OADS,/arxiv_data1/oa_pdf/39/1c/WJG-22-10575.PMC5192268.pdf
"Starting from postnatal Submit a Manuscript: http://www.wjgnet.com/esps/ Help Desk: http://www.wjgnet.com/esps/helpdesk.aspx DOI: 10.3748/wjg.v22.i48.10584 10584 December 28, 2016 |Volume 22 |Issue 48 | WJG|www.wjgnet.comWorld J Gastroenterol   2016 December 28; 22(48): 10584-10591  ISSN 1007-9327 (print)  ISSN 2219-2840 (online) © 2016 Baishideng Publishing Group Inc. All rights reserved.",Non-OADS,/arxiv_data1/oa_pdf/1b/d0/WJG-22-10584.PMC5192269.pdf
World J Gastroenterol  2016;  22(48): 10584-10591  Available from: URL: http://www.wjgnet.,Non-OADS,/arxiv_data1/oa_pdf/1b/d0/WJG-22-10584.PMC5192269.pdf
com/1007-9327/full/v22/i48/10584.htm  DOI: http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/1b/d0/WJG-22-10584.PMC5192269.pdf
