Sentence,class,file
J Neurophysiol  2010; 103:1646-57; PMID:20089816;  http://dx.doi.org/10.1152/jn.00950.2009 121.,Non-OADS,/arxiv_data1/oa_pdf/e8/35/cam-7-333.PMC3739809.pdf
Neuron 2011; 70:1165-77; PMID:21689602; http://dx.doi.org/10.1016/j.neuron.2011.05.023 123.,OADS,/arxiv_data1/oa_pdf/e8/35/cam-7-333.PMC3739809.pdf
Nat Methods 2010; 7:535-40; PMID:20526346; http://dx.doi.org/10.1038/nmeth.1468,OADS,/arxiv_data1/oa_pdf/e8/35/cam-7-333.PMC3739809.pdf
"J Biol Chem 2013; 288:4957-69; PMID:23266828; http://dx.doi.org/10.1074/jbc.M112.403774Keywords:  adhesion, cadherin, catenin,  vinculin, mechanosensing, strength,  force, cytoskeleton Abbreviations:  F-actin, filamentous  actin; VASP, vasodilator-stimulated  phosphoprotein; PKC, protein kinase C; VH, vinculin-homology; PIP2, Phosphatidylinositol 4,5-Bisphosphate; ZO-1, zonula occludens-1; Ipa-1, invasion plasmid antigen D of shigella; MDCK, Madin-Darby canine kidney cells; CHO, Chinese hamster ovary; Ncad-FC, N-cadherin-Fc fusion molecule; Ecad-FC, E-cadherin-Fc fusion molecule Submitted: 04/22/13Revised: 05/17/13Accepted: 05/22/13http://dx.doi.org/10.4161/cam.25139 *Correspondence to: Sylvie Dufour;   Email: Sylvie.Dufour@curie.frClassical cadherins play a crucial  role in establishing intercellular  adhesion, regulating cortical tension, and maintaining mechanical coupling between cells.",Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Cell Biol  1998; 142:1105-19; PMID:9722621; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Cell 2000; 100:209-19; PMID:10660044; http://dx.doi.org/10.1016/S0092- 8674(00)81559-7 13.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Exp Cell Res 2007; 313:4025- 40; PMID:17765222; http://dx.doi.org/10.1016/j.yexcr.2007.07.035 15.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Cell Biol 1997; 137:1421-31; PMID:9182672;  http://dx.doi.org/10.1083/jcb.137.6.1421 16.,Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Mol Biol Cell 2005; 16:4531-42; PMID:16030252; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Biol Chem 2002;  277:6708-18; PMID:11744701; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Curr Biol 2002; 12:379-82; PMID:11882288; http://dx.doi.org/10.1016/S0960-9822(02)00661-9 19.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Cell Biol 2004; 167:1183- 94; PMID:15596540; http://dx.doi.org/10.1083/ jcb.200403043 23.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Nat Rev  Mol Cell Biol 2009; 10:445-57; PMID:19546857;  http://dx.doi.org/10.1038/nrm2720 24.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Nature 2008; 453:751-6; PMID:18480755; http://dx.doi.org/10.1038/ nature06953 25.,Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Mol Biol 2000; 299:551-72; PMID:10835267;  http://dx.doi.org/10.1006/jmbi.2000.3777 2.,Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Int J Biochem Cell Biol  2009; 41:349-69; PMID:18848899; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Mol Biol Evol 2011; 28:647- 57; PMID:20817718; http://dx.doi.org/10.1093/ molbev/msq233 4.,Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Nat Rev Mol Cell Biol  2005; 6:622-34; PMID:16025097; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Brain Res 2012; 1470:130- 44; PMID:22765916; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Oncogene 2008; 27:6920-9;  PMID:19029934; http://dx.doi.org/10.1038/ onc.2008.343 7.,Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Invest Dermatol  2012; 132:776-84; PMID:22189787; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Proc Natl Acad Sci U S A 2009; 106:11594-9;  PMID:19553217; http://dx.doi.org/10.1073/ pnas.0905349106 9.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Nature 2011; 475:510-3; PMID:21796210; http://dx.doi.org/10.1038/nature10183 10.,Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Biophys J 2010; 98:534- 42; PMID:20159149; http://dx.doi.org/10.1016/j.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Proc Natl Acad Sci U S A 2012; 109:12568- 73; PMID:22802638; http://dx.doi.org/10.1073/ pnas.1204390109 56.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
EMBO J 2001; 20:3645-56; PMID:11447106; http://dx.doi.org/10.1093/emboj/20.14.3645 58.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Biol Chem 2002; 277:18868-74; PMID:11907041;  http://dx.doi.org/10.1074/jbc.M201463200 59.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
BMC Cell Biol 2011; 12:48;  PMID:22054176; http://dx.doi.org/10.1186/1471- 2121-12-48 60.,Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Cell Biol  2012; 196:641-52; PMID:22391038; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
"Biol Open 2012; 1:1128-40; PMID:23213393; http://dx.doi.org/10.1242/bio.20122428 62. le Duc Q, Shi Q, Blonk I, Sonnenberg A, Wang N,  Leckband D, et al.",OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Cell Biol 2010; 189:1107- 15; PMID:20584916; http://dx.doi.org/10.1083/ jcb.201001149 63.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Biol Chem 2013; 288:4957- 69; PMID:23266828; http://dx.doi.org/10.1074/jbc.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Phys Rev Lett 2005; 94:028102;  PMID:15698233; http://dx.doi.org/10.1103/ PhysRevLett.94.028102 65.,Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Mol Biol Cell 2007; 18:189-200;  PMID:17093058; http://dx.doi.org/10.1091/mbc.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Nat Struct Mol Biol 2013;  20:188-93; PMID:23292143; http://dx.doi.org/10.1038/nsmb.2479 43.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
Proc Natl Acad Sci U  S A 2008; 105:13-9; PMID:18093941; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Cell Biol  1998; 141:755-64; PMID:9566974; http://dx.doi.org/10.1083/jcb.141.3.755 46.,Non-OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
J Biol Chem 2013; 288:4957- 69; PMID:23266828; http://dx.doi.org/10.1074/jbc.,OADS,/arxiv_data1/oa_pdf/90/7f/cam-7-345.PMC3739810.pdf
