Sentence,class,file
"Neuroimage  20, 693–712,  http://dx.doi.org/10.1016/S1053-8119(03)00343-4 .",OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"Perception  16,  399–407,  http://dx.doi.org/10.1068/ p160399 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"140,  210–238,  http://dx.doi.org/ 10.1037/a0022168 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"36,  4986–5002,  http://dx.doi.org/10.1002/hbm.22986 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"Methods  164,  177–190,  http://dx.doi.org/10.1016/j.",OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"36,  1963–1981,  http://dx.doi.org/10.1002/ hbm.22749 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"17,  1532–1552,  http://dx.doi.",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"Neuroimage 33, 749–758,  http://dx.doi.org/10.1016/j.neuroimage.2006.",OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"7,  293–299,  http://dx.doi.",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"37,  2767–2783,  http://dx.doi.org/10.1002/hbm.23206 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"127,  356–365,  http://dx.doi.",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"Neuroimage  15,  258–274,  http://dx.doi.org/10.1016/j.",OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"Cognition  7,  323–331,  http://dx.doi.",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"Cognition  24,  45–64,  http://dx.doi.org/10.1016/0010- 0277(86)90004-1 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"Psychol.,  451–465, http://dx.doi.org/10.1080/14640748708401798 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"Rep.  1–56,  http://dx.doi.org/10.3410/b1-56 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"27,  2283–2289,  http://dx.doi.org/10.1523/JNEUROSCI.",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"2011,  156869–156878,  http://dx.doi.org/10.",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"23,  8435–8444,  http://dx.doi.org/ 10.1523/JNEUROSCI.5791-09.2010 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"2,  1–8,  http://dx.doi.org/10.",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"Cortex  25, 2478–2493,  http://dx.doi.org/10.1093/cercor/bhu048 .",OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"15,  246–253,  http://dx.doi.org/10.",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"125,  173–183,  http://dx.doi.org/ 10.1016/j.bandl.2012.04.004 .",OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"16,  939–942,  http://dx.doi.org/10.1080/01688639408402705 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"47, 397–411,  http://dx.doi.org/10.1006/brcg.2001.1316 .",Non-OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
"60, 49–54,  http://dx.doi.org/10.1016/j.bandc.2005.09.012 .",OADS,/arxiv_data1/oa_pdf/1d/84/main.PMC5437840.pdf
