Sentence,class,file
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/1d/79/bmjqir-4-u209141-w3721.PMC4693061.pdf
Available at  http://www.foundationprogramme.nhs.uk/pages/home/curric ulum-and-assessment/curriculum2012 Declaration of interests Nothing to declare.,Non-OADS,/arxiv_data1/oa_pdf/55/12/bmjqir-4-u205682-w2554.PMC4693062.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/55/12/bmjqir-4-u205682-w2554.PMC4693062.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/c1/09/bmjqir-4-u206996-w3776.PMC4693063.pdf
18. www.pfcc.org/get-started 19. http://www.kingsfund.org.uk/sites/files/kf/field/field_pdf/pfcc- toolkit.pdf 20.,Non-OADS,/arxiv_data1/oa_pdf/f0/fd/bmjqir-4-u206748-w2843.PMC4693064.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/f0/fd/bmjqir-4-u206748-w2843.PMC4693064.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/4e/cc/bmjqir-4-u207201-w3801.PMC4693065.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/63/5b/bmjqir-4-u201413-w1473.PMC4693066.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/2f/64/bmjqir-4-u206149-w2528.PMC4693067.pdf
"Royal College of Psychiatrists, The ALERT Summary Report, July 2009: https://www.rcpsych.ac.uk/pdf/ALERT%20print%20final.pdf 1.",Non-OADS,/arxiv_data1/oa_pdf/c6/a9/bmjqir-4-u208031-w3219.PMC4693068.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/c6/a9/bmjqir-4-u208031-w3219.PMC4693068.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/86/e5/bmjqir-4-u209517-w3913.PMC4693069.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/73/42/bmjqir-4-u209209-w3901.PMC4693070.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/4c/61/bmjqir-4-u207871-w3816.PMC4693071.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/9b/73/bmjqir-4-u206069-w2989.PMC4693072.pdf
"References 1.The NHS Clinical Advisory Groups Report, Regional Networks for Major Trauma, September 2010.  https://www.rcn.org.uk/__data/assets/pdf_file/0008/353096/ Major_Trauma_Report_FINAL1.pdf 2.",Non-OADS,/arxiv_data1/oa_pdf/ab/25/bmjqir-4-u209115-w3764.PMC4693073.pdf
"London: HSCIC, 2013.  http://www.aomrc.org.uk/doc_download/9702-standards-for- the-clinical-structure-and-content-of-patient-records 3.",Non-OADS,/arxiv_data1/oa_pdf/ab/25/bmjqir-4-u209115-w3764.PMC4693073.pdf
"London: RCS, 1994.  https://www.rcseng.ac.uk/publications/docs/med_records.ht ml/ Declaration of interests Nothing to declare Acknowledgements Jill Fennell, Mr John Afolayan Ethical approval No ethical approval was needed as this work was deemed an improvement study and not a study on human subjects, and local policy meant that ethical approval was not required.",Non-OADS,/arxiv_data1/oa_pdf/ab/25/bmjqir-4-u209115-w3764.PMC4693073.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/ab/25/bmjqir-4-u209115-w3764.PMC4693073.pdf
See  www.dh.gov.uk/prod_consum_dh/groups/dh_digitalassets/d ocuments/digitalasset/dh_101397.pdf 2. http://www.institute.nhs.uk/safer_care/harm_free_care/har m_free_care_homepage.html 3.,Non-OADS,/arxiv_data1/oa_pdf/91/29/bmjqir-4-u206691-w2692.PMC4693074.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/91/29/bmjqir-4-u206691-w2692.PMC4693074.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/6b/84/bmjqir-4-u209264-w3964.PMC4693076.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/d5/61/bmjqir-4-u208905-w3692.PMC4693077.pdf
5/12/13; Available at: http://www.hscic.gov.uk/catalogue/PUB12744 .,Non-OADS,/arxiv_data1/oa_pdf/e8/3d/bmjqir-4-u203804-w4027.PMC4693078.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/e8/3d/bmjqir-4-u203804-w4027.PMC4693078.pdf
"Available at: https://www.brit-thoracic.org.uk/Portals/0/Audit%20Tools/pleural_au dit_2009_results%20.pdf  (accessed on 27/4/2014) 5 Laws D, Neville E, Duffy J.",Non-OADS,/arxiv_data1/oa_pdf/f7/41/bmjqir-4-u204172-w3891.PMC4693079.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/f7/41/bmjqir-4-u204172-w3891.PMC4693079.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/f4/f7/bmjqir-4-u204237-w3567.PMC4693080.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/d3/0b/bmjqir-4-u208947-w3629.PMC4693081.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/4e/e6/bmjqir-4-u208575-w3781.PMC4693082.pdf
http://www.moh.gov.sa/depts/NursingDepts/Policiesandproc edures/PrimaryHealthcare/Pages/default.aspx Declaration of interests None declared.,Non-OADS,/arxiv_data1/oa_pdf/f3/71/bmjqir-4-u209172-w3737.PMC4693083.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/f3/71/bmjqir-4-u209172-w3737.PMC4693083.pdf
"2003. https://www.nice.org.uk/guidance/cg3 Declaration of interests Nothing to declare Acknowledgements   Page 3 of 4 © 2015, Published by the BMJ Publishing Group Limited.",Non-OADS,/arxiv_data1/oa_pdf/d0/b0/bmjqir-4-u205381-w3406.PMC4693085.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/d0/b0/bmjqir-4-u205381-w3406.PMC4693085.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/b9/08/bmjqir-4-u209187-w3753.PMC4693086.pdf
https://www.nice.org.uk/guidance/cg50 2.,Non-OADS,/arxiv_data1/oa_pdf/68/fc/bmjqir-4-u209711-w4036.PMC4693087.pdf
"March 2005. http://www.safetyandquality.gov.au/wp- content/uploads/2012/01/clinhovrlitrev.pdf Declaration of interests Nothing to declare Acknowledgements Dr. Ruth Griffin, Dr Constandinos Papageorgiou Ethical approval This project was approved by the Hillingdon Hospital audit office as a quality improvement project.",Non-OADS,/arxiv_data1/oa_pdf/68/fc/bmjqir-4-u209711-w4036.PMC4693087.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/68/fc/bmjqir-4-u209711-w4036.PMC4693087.pdf
Available from:  https://www.rcplondon.ac.uk/sites/default/files/national-clinical- guidelines-for-stroke-fourth-edition.pdf .,Non-OADS,/arxiv_data1/oa_pdf/5d/21/bmjqir-4-u208852-w3847.PMC4693088.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/5d/21/bmjqir-4-u208852-w3847.PMC4693088.pdf
"NHS Institute for innovation and improvement, Length of Stay - Reducing Length of Stay, 2012, Accessed 15th May 2015, [http://www.institute.nhs.uk/quality_and_service_improveme nt_tools/quality_and_service_improvement_tools/length_of_ stay.html] 2.",Non-OADS,/arxiv_data1/oa_pdf/45/a3/bmjqir-4-u208974-w3661.PMC4693089.pdf
"See http://creativecommons.org/licenses/by-nc/2.0, http://creativecommons.org/licenses/by-nc/2.0/legalcode.",Non-OADS,/arxiv_data1/oa_pdf/45/a3/bmjqir-4-u208974-w3661.PMC4693089.pdf
"Design The Oxleas project used all phases of EBCD, as described in the free to use toolkit available on the Kings Fund website (http://www.kingsfund.org.uk/projects/ebcd , accessed 13 July 2015).",Non-OADS,/arxiv_data1/oa_pdf/e7/37/bmjqir-4-u209153-w3970.PMC4693090.pdf
NIHR Service Delivery and Organisation Programme 2010.  http://www.nets.nihr.ac.uk/__data/assets/pdf_file/0020/6453 2/FR-08-1604-142.pdf 4.,OADS,/arxiv_data1/oa_pdf/e7/37/bmjqir-4-u209153-w3970.PMC4693090.pdf
