Sentence,class,file
"In the case of Science STKE   (Signal Transduction Knowledge Environment)  we started at the following URL:  http://stke.sciencemag.org/cgi/collection , but could not find the list of PubMed IDs used for  manual curation of the pathways.",OADS,1008.4025v1.pdf
"Available from: http://www.ams.org//journals/tran/2010-362-03/S0002 -9947-09-04874-0/S0002-9947-09-04874- 2 [7] S. Bistarelli, U. Montanari, F. Rossi, Semiring-based C onstraint Satisfaction and Optimisation, Journal of the ACM44(2)(1997)201–236.",Non-OADS,1008.4035v1.pdf
"Availablefrom: http://arxiv.org/abs/1008.1555 .2,3,5,6 [29] V.Kolmogorov,S.",Non-OADS,1008.4035v1.pdf
Available fr om:http://arxiv.org/abs/1008.3104 .,Non-OADS,1008.4035v1.pdf
Available from:http://dli.iiit.ac.in/ijcai/IJCAI-95-VOL1/pdf/083.p df.2 21,Non-OADS,1008.4035v1.pdf
Available from: http://drops.dagstuhl.de/opus/volltexte/2010/2493/p df/1001.TakhanovRustem.2493.pdf .,Non-OADS,1008.4035v1.pdf
"[17] M. Khapaev and E. Goldobin, http://www.cmc.msu.ru/vm/sotr/vmhap, 3D-MLSI : The program for extraction of 3D inductances of multilayer superconductor circuits (2004).",OADS,1008.4042v1.pdf
"[3] T. Bohman and P. Keevash, The early evolution of the H-free process (2009), available at http://arxiv.org/abs/0908.0429 .",Non-OADS,1008.4044v1.pdf
Available:   http://www.skatelescope.org/pages/page_memos.htm .,Non-OADS,1008.4051v1.pdf
Available:   http://www.skads -eu.org/p/memos.php .,Non-OADS,1008.4051v1.pdf
"Charles A. Weibel, An introduction to algebraic K-theory , a graduate textbook in progress, available at http://www.math.rutgers.edu/˜weibel/Kbook.html .",Non-OADS,1008.4056v1.pdf
"DEPARTMENT OF MATHEMATICS , TEMPLEUNIVERSITY , PHILADELPHIA ,PA 19122 E-mailaddress :lorenz@temple.edu URL:http://www.math.temple.edu/∼lorenz MATHEMATICS DIVISION, HOWARDCOMMUNITY COLLEGE,COLUMBIA , MD 21044 E-mailaddress :ltokoly@howardcc.edu",Non-OADS,1008.4056v1.pdf
"3http://www.jach.hawaii.edu/JCMT/surveys/ 4We adjust all values to a common adopted distance of 9 Mpc (Table 1), for comparative purposes.",OADS,1008.4058v1.pdf
"The editing was itera- tive, beginning by inspecting cubes from each scan individ- ually, removing end channels, removing obvious interferen ce 6See http://starlink.jach.hawaii.edu or Currie (2008).",Non-OADS,1008.4058v1.pdf
Since the CO(J=1-0) distribution (Golla & Wielebinski 1994b; Rand 9http://irsa.ipac.caltech.edu/data/SPITZER/SINGS,OADS,1008.4058v1.pdf
"11See http://cosmo.nyu.edu/hogg/rc3/ courtesy of David W. Hogg, Michael R. Blanton, and the Sloan Digital Sky Survey Co l- laboration.",Non-OADS,1008.4058v1.pdf
"2006 Genera l problems of the internal gravity waves linear  theory // Cornell University Library, 2006,  E-Print Archive, Paper ID: physics/0609236,  http://arxiv.org/abs/physics/0609236",Non-OADS,1008.4062v1.pdf
"2006  Dynamics of the intern al gravity waves in the  heterogeneous and nonstationary st ratified mediums  // Cornell University Library, 2006, E-Print  Archive, Paper ID: physics/0611040, http://arxiv.org/abs/physics/0611040    4.",OADS,1008.4062v1.pdf
