Sentence,class,file
"16 http://www.maths.tcd.ie/pub/HistMath/People/Berkeley/Analyst/Analyst.html B erkeley t a l k s  about the relationship between the model and the world, not about the inner structure of the model itself.",Non-OADS,0910.5001v1.pdf
"A theory (or a paradigm) is an epistemic tool, that very tool Novalis and Popper use                                                              20 I  h a v e  u s e d  t h i s  a n a l o g y  w i t h  a t o m i s m  f o r  m a n y  y e a r s ,  o n l y  r e c e n t l y  t o  s e e  i n  a  D o c u m en-tary/Drama “Victim of the brain” (on Hofstadter/Dennett’s “The Mind’s I” (Hofstadter and Dennett 1981) featuring Daniel Dennett and Marvin Minsky), that Douglas Hofstadter uses exactly that argu-ment in a very elegant way, see http://www.mathrix.org/liquid/#/archives/victim-of-the-brain",Non-OADS,0910.5001v1.pdf
"(1993), ‘A computational foundation for the study of cogni-tion’, <http://consc.net/papers/computation.html>.",Non-OADS,0910.5001v1.pdf
"—— ( 2 0 0 8 ) ,  ‘ S e m a n t i c s  o f  Information as Interactive Computation’, Manuel Moeller, Wolfgang Neuser, and Thomas Roth-Berghofer, Fifth interna-tional workshop on philosophy and informatics, Kaiserslautern 2008 <http://sunsite.informatik.rwth-aachen.de/Publications/CEUR-WS/Vol-332/>.",Non-OADS,0910.5001v1.pdf
"Wolfram, Stephen (2002), ‘A new kind of science’, <http://www.wolframscience.com/nksonline/toc.html>.",Non-OADS,0910.5001v1.pdf
Information on various NSERC activities and programs can be obtained from http://www.nserc.ca .,Non-OADS,0910.5002v1.pdf
An optimization tool for the maximum FoM per given cost that takes into account a large number of CRT engi- neering parameters was developed and is available pub- licly athttp://astro.fnal.gov/21cm .,OADS,0910.5007v2.pdf
The FoM/cost cal- culator and the optimization tool for a CRT is publicly available in http://astro.fnal.gov/21cm .,OADS,0910.5007v2.pdf
"[C3] B. Conrad, Keel-Mori theorem via stacks , unpublished notes at http://math.stanford.edu/ ∼conrad.",Non-OADS,0910.5008v2.pdf
"[1] The LEP (ALEPH, DELPHI, L3, OPAL), SLD and Tevatron (CDF, D0) Collaborations, LEP Electroweak WG, Tevatron Electroweak WG, SLD Electroweak WG and Heavy Flavour Group, arXiv:0811.4682 [hep-ex], update taken from http://lepewwg.web.cern.ch/LEPEWWG/plots/summer2009 .",OADS,0910.5013v3.pdf
