Sentence,class,file
URL http://linkinghub.elsevier.com/retrieve/pii/S036820 480400338X .,Non-OADS,1612.00481v2.pdf
URLhttp://dx.doi.org/10.1063/1.2790443 .,OADS,1612.00481v2.pdf
URL http://www.nature.com/doifinder/10.1038/nphys1980 .,OADS,1612.00481v2.pdf
URLhttp://dx.doi.org/10.1088/1367-2630/17/2/023069 .,OADS,1612.00481v2.pdf
URLhttp://www.ncbi.nlm.nih.gov/pubmed/17302477 .,Non-OADS,1612.00481v2.pdf
URLhttp://linkinghub.elsevier.com/retrieve/pii/S037015 7301000928 .,Non-OADS,1612.00481v2.pdf
URL http://dx.doi.org/10.6084/m9.figshare.3545639.v1 .,Non-OADS,1612.00481v2.pdf
URLhttps://www.authorea.com/users/71114/articles/12240 2/_show_article .,Non-OADS,1612.00481v2.pdf
URLhttp://dx.doi.org/10.1146/annurev.physchem.54.01100 2.103814 .,OADS,1612.00481v2.pdf
URL http://www.nature.com/doifinder/10.1038/nphys2540 .,OADS,1612.00481v2.pdf
URL http://www.chem.tamu.edu/rgroup/lucchese/ .,Non-OADS,1612.00481v2.pdf
Observations of 1http://www.cv.nrao.edu/ ∼bcotton/Obit.html 2,Non-OADS,1612.00483v1.pdf
The latest code and links to user documentation can be found at https://github.com/adamjgnoel/AcCoRD/ .,OADS,1612.00485v2.pdf
2A series of eight videos are discussed throughout this paper and can be found at https://www.youtube.com/playlist?list= PLZ7uYXG-7XF8UyhFrIuQIiZig1XA89e3i ; see [23].,Non-OADS,1612.00485v2.pdf
"URL https://github.com/adamjgnoel/AcCoRD/ [22] A. Noel, K. C. Cheung, R. Schober, Multi-scale stochastic sim- ulation for diusive molecular communication, in: Proc.",OADS,1612.00485v2.pdf
"URL https://www.youtube.com/watch?v=7QcN6eGrC4w&list= PLZ7uYXG-7XF8UyhFrIuQIiZig1XA89e3i [24] S. S. Andrews, Accurate particle-based simulation of adsorp- tion, desorption and partial transmission, Phys.",Non-OADS,1612.00485v2.pdf
"URL http://lammps.sandia.gov [29] S. S. Andrews, Smoldyn: A spatial stochastic simulator for chemical reaction networks.",OADS,1612.00485v2.pdf
"URL http://www.smoldyn.org[30] J. S. van Zon, P. R. ten Wolde, Green's-function reaction dy- namics: A particle-based approach for simulating biochemical networks in time and space, J. Chem.",OADS,1612.00485v2.pdf
"URL http://www.comsol.com [37] ANSYS Inc., ANSYS.",Non-OADS,1612.00485v2.pdf
"URL http://www.ansys.com [38] M. Klann, A. Ganguly, H. Koeppl, Hybrid spatial Gillespie and particle tracking simulation, Bioinformatics 28 (18) (2012) i549{ i555.",OADS,1612.00485v2.pdf
"URL http://www.n3cat.upc.edu/n3sim [50] S. F. Bush, J. L. Paluh, G. Piro, V. Rao, R. V. Prasad, A. W. Eckford, Dening communication at the bottom, IEEE Trans.",OADS,1612.00485v2.pdf
"URL http://www.json.org [56] D. Bernstein, Simulating mesoscopic reaction-diusion systems using the gillespie algorithm, Phys.",OADS,1612.00485v2.pdf
"[37] C. L. Stewart, S. Y. Xiao, On the representation of integers by binary forms , arXiv:1605.03427 [math.NT] http://arxiv.org/abs/1605.03427 [38] C. L. Stewart, Kunrui Yu, On the abc conjecture, II , Duke Math.",Non-OADS,1612.00487v2.pdf
(2010) de- tected CCS JN= 43,Non-OADS,1612.00488v1.pdf
"And we’re out of disk space...’,              http://www.numberworld.org/misc_runs/pi-12t.",Non-OADS,1612.00489v1.pdf
"[4] Trueb, P. (2016) ‘πe trillion digits of  π’, http://www.pi2e.ch,              https://www.dectris.com/successstories.html#success_pi.",Non-OADS,1612.00489v1.pdf
References [1] Andrei Khrennikov https://arxiv.org/abs/1204.5172 35,Non-OADS,1612.00492v1.pdf
"889, 106 (2007) [3] QiupingA.WangChaos, Solitons & Fractals, Volume 26, Issue 4, No vember 2005, Pages 10451052 [4] G.KaniadakisPhysica A: Statistical Mechanics and its Applications , Volume 307, Issues 12, 15 [5] Wolfgang P. Schleich, Quantum Optics in Phase Space , Wiley-VCH; 1 edition (February 15, 2001), Appendix E. [6] ValeryPokrovsky http://people.physics.tamu.edu/valery/Airy.pdf [7] Carsten Grosse-Knetter Phys.",Non-OADS,1612.00492v1.pdf
"Cambridge University Press, Cambridge, UK, (2003) [3] A. Caticha, Entropic Inference and the Foundations of Physics (monograph commissioned by the 11th Brazilian Meeting on Bayesian Statistics – EBEB-2012); http://www.albany.edu/physics/ACaticha-EIFP-book.pd f. [4] Y. Aharonov, D.Z.",Non-OADS,1612.00494v1.pdf
1http://americano.dolphinsim.com/dolphot Figure 2.,Non-OADS,1612.00495v3.pdf
"To facili- tate comparisons with future work on this problem, we have made the estimated 3D boxes on the split of [22] available athttp://bit.ly/2oaiBgi .",Non-OADS,1612.00496v2.pdf
http://bit.ly/2oYMpuw .,Non-OADS,1612.00496v2.pdf
"In this paper, we describe our process, from data acquisition to tool production, and high- light several new insights into global opioid distribution that were enabled by the Opioid Atlas (https://krisrs1128.github.io/OpioidAtlas/).",OADS,1612.00497v1.pdf
"Our R code for data processing, all analyses, and visu- alizations are freely available on github (https://github.com/krisrs1128/OpioidAtlas) under an open sources license.",OADS,1612.00497v1.pdf
URL https://www.cdc.gov/drugoverdose/pdf/calculating_total_ daily_dose-a.pdf .,OADS,1612.00497v1.pdf
URL https://www.unodc.org/unodc/en/treaties/single-convention.html .,Non-OADS,1612.00497v1.pdf
The timestep was set to h=0.01 and the tolerance for the Arnoldi stop test was set to 1https://portal.uni-freiburg.de/imteksimulation/down loads/benchmark 2http://www.mpi-magdeburg.mpg.de/projects/mess/,Non-OADS,1612.00499v2.pdf
"University of Dallas, Irving, Texas 75062, U.S.A. E-mail address :ddailey@udallas.edu URL:http://www.udallas.edu S.B.I.",Non-OADS,1612.00509v2.pdf
"University of Utah, Salt Lake City, UT 84112, U.S.A. E-mail address :iyengar@math.utah.edu URL:http://www.math.utah.edu/~iyengar T.M.",Non-OADS,1612.00509v2.pdf
"University of Nebraska-Lincoln, Lincoln, NE 68588, U.S.A. E-mail address :tmarley1@unl.edu URL:http://www.math.unl.edu/~tmarley",Non-OADS,1612.00509v2.pdf
It is publicly available at the High Energy Physics Model Data-Base (HEPMDB) [68] at http://hepmdb.soton.ac.uk/hepmdb:0715.0187 together with the LanHEP sourceofthemodel.,OADS,1612.00511v2.pdf
"Based on our results the system has very poor scalability, even though it is designed to work as a 1http://cntk.ai/ 1 arXiv:1612.00521v2  [cs.DC]  14 Dec 2016",Non-OADS,1612.00521v2.pdf
https://developer.nvidia.com/ nvidia-system-management-interface .,Non-OADS,1612.00521v2.pdf
"Makeup and attractiveness: Several websites predict age and attractiveness for a face image; we use http://howhot.io, which predicts age and evaluates attractiveness from 1 (least) to 6 (most).",Non-OADS,1612.00522v1.pdf
