Sentence,class,file
20. http://www.almazoptics.com/BGO -BSO -BTO.html   21.,Non-OADS,1107.1570v1.pdf
22. http://www.almazoptics.com/LiNbO3.htm,Non-OADS,1107.1570v1.pdf
"However, the kinetic theory expressions for the transport coeﬃcients κ(η) andηshear(η) employed for making the comparison (namely, those derived from the true RET[3, 4] and not from a simple model of the latter equation [5]) corre- spond actually to their low-density forms and so they do ∗Electronic address: vicenteg@unex.es; URL:http://www1.unex.es/eweb/fisteor/vicente/not incorporate the density corrections accounted for by the Enskog kinetic theory [6].",Non-OADS,1107.1573v1.pdf
[12]https://edms.cern.ch/file/1075059/1/na49 compil.pdf and references therein.,Non-OADS,1107.1574v1.pdf
"[6] https://edms.cern.ch/document/984431/1 [7] M. Gazdzicki, Nucl.",OADS,1107.1579v1.pdf
http://pos.sissa.it/,Non-OADS,1107.1581v1.pdf
"In the following examples, the polynomial fdeﬁningπz(C)∗and the parametriza- tionsQ(t) ofD, andP(t) ofC, are expressed with 10-digits ﬂoating point coeﬃcients, but the executions have been performed with exact arithmetic; th e precise data can be found in http://www2.uah.es/rsendra/datos.html .",Non-OADS,1107.1584v3.pdf
We employ ﬁve pervasively used sampling methods to generate the tr ain- 1http://en.wikipedia.org/wiki/Facebook 2,Non-OADS,1107.1586v1.pdf
"Caltech is the Facebook network whose ties are within Cali- fornia Institute of Technology, in which a node is a user and the frien dships 2http://vlado.fmf.uni-lj.si/pub/networks/data/mix/USAir97.net 3http://vlado.fmf.uni-lj.si/pub/networks/data/bio/Yeast/Yeast .htm 4http://www.netdimes.org 5http://www-personal.umich.edu/ mejn/netdata/polblogs.zip 10",Non-OADS,1107.1586v1.pdf
"Then for the 100 cases, we employ each predic- tion measure to uncover the missing links and get the averaged AUC a s its 6http://www.arxiv.org 11",Non-OADS,1107.1586v1.pdf
"[2] See http://www-numi.fnal.gov/PublicInfo/forscientists.html [3] T. Schwetz, M. Tortola and J.W.F.",Non-OADS,1107.1589v1.pdf
∗josep.planelles@uji.es; http://quimicaquantica.uji.e s/ 1G.,Non-OADS,1107.1590v2.pdf
26https://code.google.com/p/citool/ 27L.,OADS,1107.1590v2.pdf
B (submitted); preprint at http://www.arxiv.org/abs/1104.1452 (2011).,Non-OADS,1107.1591v1.pdf
(in press); advance on- line publication at http://dx.doi.org/10.1038/nphys198 3 (2011).,Non-OADS,1107.1591v1.pdf
(in press); advance on- line publication at http://dx.doi.org/10.1038/nphys198 3 (2011).,Non-OADS,1107.1591v1.pdf
B (submitted); preprint at http://www.arxiv.org/abs/1104.1452 (2011).,Non-OADS,1107.1591v1.pdf
(submitted); preprint at http://arxiv.org/abs/1103.4310 (2011).,Non-OADS,1107.1591v1.pdf
"7206, 886{889. http://dx.doi.org/10.1038/nature07119 .",Non-OADS,1107.1594v2.pdf
"5, 865{877. http://dx.doi.org/10.1016/j.cell.",OADS,1107.1594v2.pdf
"E 84 (2011), Jul, 011112. http://dx.doi.org/10.1103/PhysRevE.84.011112 .",OADS,1107.1594v2.pdf
"12, 1044{1049. http://dx.doi.org/10.1016/j.cub.2007.05.032 .",OADS,1107.1594v2.pdf
"10, 1437{1443. http://dx.doi.org/10.",Non-OADS,1107.1594v2.pdf
"32, 11821{11827. http://dx.doi.org/ 10.1073/pnas.0601617103 .",Non-OADS,1107.1594v2.pdf
"1, 247-269. http://dx.doi.org/10.1146/annurev.cellbio.21.020604.",OADS,1107.1594v2.pdf
{ xiv+356 S. http://dx.doi.org/10.1007/978-0-387-49319-0 .http://dx.doi.org/10.,Non-OADS,1107.1594v2.pdf
"2, 485{495. http://dx.doi.org/10.1042/BJ20060517 .",Non-OADS,1107.1594v2.pdf
"1, 1{33. http://dx.doi.org/10.1515/JNETDY.2009.001 .",OADS,1107.1594v2.pdf
"4, S. 1481{1507. http://dx.doi.org/10.1103/RevModPhys.66.1481 .",Non-OADS,1107.1594v2.pdf
"Pt 9, 1799{1809. http://dx.doi.org/10.1242/jcs.02300 .",Non-OADS,1107.1594v2.pdf
"9, 3684{3697. http://dx.doi.org/10.",Non-OADS,1107.1594v2.pdf
"1-2, 119 - 152. http://dx.doi.org/DOI: 10.1016/S0092-8240(05)80007-2 .",OADS,1107.1594v2.pdf
"11, 886{896. http://dx.doi.org/10.1038/nrm1500 .",Non-OADS,1107.1594v2.pdf
"1, 35{40. http://dx.doi.",Non-OADS,1107.1594v2.pdf
"1, 153-208. http://www.ncbi.nlm.nih.gov/pubmed/11152757 [31]Turing , Alan M.: The Chemical Basis of Morphogenesis.",Non-OADS,1107.1594v2.pdf
"5610, 1231-1235. http://dx.doi.org/10.1126/science.1080944 .",Non-OADS,1107.1594v2.pdf
