Sentence,class,file
https://energycommerce.house.gov/sites/democrats.,Non-OADS,2009.13676v4.pdf
https://www.theregister.co.uk/2019/03/22/facebooks_cambridge_analytica/,Non-OADS,2009.13676v4.pdf
"https://www.fastcompany.com/40547045/a-brief-history-of-mark-zuckerberg- apologizing-or-not-apologizing-for-stuff [42] Jacob Metcalf, Emanuel Moss, and others.",Non-OADS,2009.13676v4.pdf
https://www.blog.google/topics/public-policy/responding- campaign-accountability-report-academic-research/ [44] Satya Nadella.,Non-OADS,2009.13676v4.pdf
https://www.newscientist.com/article/mg22730393-200-only-full- disclosure-of-drug-trial-results-will-maintain-trust/ [46] Roy Norr.,Non-OADS,2009.13676v4.pdf
https://theintercept.com/2019/12/20/mit-ethical-ai- artificial-intelligence/ [48] Doug Owram.,Non-OADS,2009.13676v4.pdf
https://www.partnershiponai.,Non-OADS,2009.13676v4.pdf
https://www.industrydocuments.ucsf.edu/ tobacco/docs/#id=nsbk0093 [51] Philip Morris and Jim Boland.,Non-OADS,2009.13676v4.pdf
https://www.industrydocuments.ucsf.edu/docs/zrlj0061 [52] Philip Morris Europe and Helmust Gaisch.,Non-OADS,2009.13676v4.pdf
https://www.industrydocuments.ucsf.edu/tobacco/docs/#id= skpv0126 [53] Washington Post.,Non-OADS,2009.13676v4.pdf
https://www.washingtonpost.com/news/the-switch/wp/2018/ 04/10/transcript-of-mark-zuckerbergs-senate-hearing/ [54] Benjamin Romano.,Non-OADS,2009.13676v4.pdf
"https://www.seattletimes.com/business/amazon/amazons-role-in-co- sponsoring-research-on-fairness-in-a-i-draws-mixed-reaction/[55] Julia Smith, Sheryl Thompson, and Kelley Lee.",Non-OADS,2009.13676v4.pdf
https://www.theverge.com/2020/5/26/ 21270659/facebook-division-news-feed-algorithms [57] The Canadian Press.,Non-OADS,2009.13676v4.pdf
https://business.financialpost.com/technology/federal-and-ontario- governments-invest-up-to-100-million-in-new-artificial-intelligence-vector- institute [58] Tobacco Industry Research and others.,Non-OADS,2009.13676v4.pdf
"https://www.forbes.com/sites/deborahtodd/2019/06/24/microsoft- reconsidering-ai-ethics-review-plan/#1db6743a7c89 [60] Andrew Waa, Bridget Robson, Heather Gifford, Janet Smylie, Jeff Reading, Jef- frey A Henderson, Patricia Nez Henderson, Raglan Maddox, Raymond Lovett, Sandra Eades, and others.",Non-OADS,2009.13676v4.pdf
https://www.blog.google/technology/ai/external-advisory- council-help-advance-responsible-development-ai/ [63] Kent Walker.,Non-OADS,2009.13676v4.pdf
https://blog.google/technology/ai/update-work-ai- responsible-innovation/ [64] Kenneth E Warner.,Non-OADS,2009.13676v4.pdf
https://www.newstatesman.com/science-tech/technology/2019/06/how- big-tech-funds-debate-ai-ethics [66] World Health Organization.,Non-OADS,2009.13676v4.pdf
https://www.who.int/fctc/text_download/en/ [67] Derek Yach and Stella Aguinaga Bialous.,Non-OADS,2009.13676v4.pdf
", Online publication (2019), https://doi.org/10.1515/acv-20 18-0037.",Non-OADS,2009.13677v3.pdf
"0 1 2 3 4 5 6 10500.050.10.150.20.25Evolution of cost with samples -6.3 -6.2 -6.1 -6 -5.9 -5.8-6.14-6.135-6.13-6.125-6.12-6.115Based on s* Based on s** -4.5 -4.4 -4.3 -4.2 -4.1 -4 -3.9 -3.8-6.35-6.345-6.34-6.335-6.33-6.325 Based on s* Based on s** This figure ""WitsenhausenBlockDiagram.png"" is available in ""png""  format from: http://arxiv.org/ps/2009.13680v1",OADS,2009.13680v1.pdf
"[29] J. P. Home, D. Hanneke, J. D. Jost, J. M. Amini, D. Leibfried, and D. J.Wineland, Science 325, 1227 (2009), https://science.sciencemag.org/content/325/5945/1227.full.pdf.",Non-OADS,2009.13681v1.pdf
"1In order to facilitate the replication of these results and encourage the development of similar approaches by other researchers, the software used in this paper is available for download at: https://github.com/douglasrizzo/JINT2020-ball-detection .",Non-OADS,2009.13684v2.pdf
2The dataset was also made available at http://ieee-dataport.org/open-access/open-soccer-ball-dataset 5,OADS,2009.13684v2.pdf
