Sentence,class,file
https://doi.org/10.1090/jams/978 .,Non-OADS,2108.13318v1.pdf
Synthetic speech examples from the different experiments can be found at https://shivammehta007.github.io/Neural-HMM/.,Non-OADS,2108.13320v3.pdf
"Following the proposal in [38], the transition threshold of the deterministic duration-generation procedure was 1https://github.com/NVIDIA/tacotron2/ 2https://github.com/NVIDIA/waveglow/Type Tacotron 2 Neural HMM Condition T2 +P T2",OADS,2108.13320v3.pdf
"[40] K. Ito and L. Johnson, “The LJ Speech dataset,” https://keithito.com/LJ-Speech-Dataset/, 2017.",Non-OADS,2108.13320v3.pdf
"2021), Bayesian 1https://cigale.lam.fr/ Article number, page 1 of 17arXiv:2108.13321v1  [astro-ph.GA]  30 Aug 2021",Non-OADS,2108.13321v1.pdf
"To guarantee a good level of quality for the H , [NII]6584, H, and [OIII]5007 spectral lines, we selected cat- alog sources with spectral ﬁts obtained using a single Gaussian 3http://hedam.lam.fr/HELP/dataproducts/dmu32/dmu32_ COSMOS/ 4https://github.com/H-E-L-P/dmu_products .",OADS,2108.13321v1.pdf
$15.00 https://doi.org/10.1145/3475716.3484187the technique on the quality of the inferred models and on the subsequent application of model-based testing techniques.,Non-OADS,2108.13322v1.pdf
https://doi.org/10.1145/3475716.3484187 1 INTRODUCTION Web applications have become pervasive and are involved in many aspects of our daily lives.,Non-OADS,2108.13322v1.pdf
"The software component we implemented to extract the similar- ity vectors, as well as the R scripts we used to train and evaluate the SVM classifier, is open-source and available in the replication pack- age at the public doi: https://doi.org/10.6084/m9.figshare.14975178.",OADS,2108.13322v1.pdf
https://doi.org/10.,Non-OADS,2108.13322v1.pdf
4https://msnews.github.io/ 5https://healthlanguageprocessing.org/smm4h18,Non-OADS,2108.13323v1.pdf
"We rst randomly generated trees with 8, 12 and 16 leaves, and rescaled 1https://github.com/lukejkelly/TraitLab 2https://github.com/lukejkelly/CoupledPhylogenetics",OADS,2108.13328v1.pdf
"Reports on Progress in Physics 80(12):124001, DOI 10.1088/1361-6633/aa8731, URL http://dx.doi.org/10.1088/1361-6633/aa8731 Biamonte J, Wittek P, Pancotti N et al.",OADS,2108.13329v1.pdf
"Nature 549(7671):195{ 202, DOI 10.1038/nature23474, URL https://doi.org/10.1038/nature23474 Bird JJ, Ek art A and Faria DR (2020) On the eects of pseudorandom and quantum-random number generators in soft computing.",Non-OADS,2108.13329v1.pdf
"Scientic Reports 10(1):17210, DOI 10.1038/ s41598-020-74351-y, URL https://doi.org/10.1038/s41598-020-74351-y Bruzewicz CD, Chiaverini J, McConnell R and Sage JM (2019) Trapped-ion quantum computing: Progress and challenges.",Non-OADS,2108.13329v1.pdf
"Applied Physics Reviews 6(2):021314, DOI 10.1063/1.5088164, URL http://dx.doi.org/10.1063/1.5088164 Calude CS, Dinneen MJ, Dumitrescu M and Svozil K (2010) Experimental evidence of quantum randomness incomputability.",OADS,2108.13329v1.pdf
"Physical Review A 82(2), DOI 10.1103/physreva.82.022102, URL http://dx.doi.org/10.1103/PhysRevA.82.022102 Crane M (2018) Questionable Answers in Question Answering Research: Reproducibility and Variability of Published Results.",Non-OADS,2108.13329v1.pdf
"Transactions of the Association for Computational Linguistics 6:241{252, DOI 10.1162/tacl a00018, URL https://doi.org/10.1162/tacl_a_ 00018 ,https://direct.mit.edu/tacl/article-pdf/doi/10.1162/tacl_a_00018/1567606/ tacl_a_00018.pdf Forbes C, Evans M, Hastings N and Peacock B (2011) Statistical Distributions.",Non-OADS,2108.13329v1.pdf
