Sentence,class,file
https://doi.org/10.,Non-OADS,2112.13602v1.pdf
"https://doi.org/10.4324/9780203417652 [3] Buckingham, M.J.: Ocean-acoustic Propagation Models.",OADS,2112.13602v1.pdf
"https://doi.org/10.1121/1.1909303 [6] Milder, D.M.",Non-OADS,2112.13602v1.pdf
"https://doi.org/10.1121/1.1911850 [7] Evans, R.B.",Non-OADS,2112.13602v1.pdf
"https://doi.org/ 10.1121/1.394395 [9] Evans, R.B.",Non-OADS,2112.13602v1.pdf
"https://doi.org/10.1121/1.400525 [11] Luo, W., Yang, C., Qin, J., Zhang, R.: A numerically stable coupled-mode",Non-OADS,2112.13602v1.pdf
"https://doi.org/10.1007/s11433-012-4666-0 [12] Luo, W., Yang, C., Qin, J., Zhang, R.: Generalized coupled-mode for- mulation for sound propagation in range-dependent waveguides.",OADS,2112.13602v1.pdf
"https://doi.org/10.1088/0256-307X/ 29/1/014302 [13] Luo, W., Yang, C., Qin, J., Zhang, R.: Sound propagation in a wedge with a rigid bottom.",Non-OADS,2112.13602v1.pdf
https://doi.org/10.15949/j.cnki.,Non-OADS,2112.13602v1.pdf
"https://doi.org/10.3813/AAA.919328 [20] Tu, H., Wang, Y., Liu, W., Ma, X., Xiao, W., Lan, Q.: A Chebyshev spectral method for normal mode and parabolic equation models in under- water acoustics.",OADS,2112.13602v1.pdf
"https://doi.org/10.1155/2020/7461314 [21] Tu, H., Wang, Y., Lan, Q., Liu, W., Xiao, W., Ma, S.: A Chebyshev- Tau spectral method for normal modes of underwater sound propagation",OADS,2112.13602v1.pdf
"https://doi.org/10.1016/j.jsv.2020.115784 [22] Wang, Y., Tu, H., Liu, W., Xiao, W., Lan, Q.: Application of a Chebyshev collocation method to solve a parabolic equation model of underwater acoustic propagation.",OADS,2112.13602v1.pdf
"https://doi.org/ 10.1007/s40857-021-00218-5 [23] Tu, H., Wang, Y., Ma, X., Zhu, X.: Applying the Chebyshev-Tau spec- tral method to solve the parabolic equation model of wide-angle rational approximation in ocean acoustics.",Non-OADS,2112.13602v1.pdf
"https://doi.org/10.1142/S2591728521500134 [24] Wang, Y., Tu, H., Liu, W., Xiao, W., Lan, Q.: Two Chebyshev spectral methods for solving normal modes in atmospheric acoustics.",OADS,2112.13602v1.pdf
"https://doi.org/10.3390/e23060705 [25] Tu, H., Wang, Y., Lan, Q., Liu, W., Xiao, W., Ma, S.: Applying a Leg- endre collocation method based on domain decomposition to calculate underwater sound propagation in a horizontally stratied environment.",OADS,2112.13602v1.pdf
https://doi.org/10.,Non-OADS,2112.13602v1.pdf
"https://doi.org/arXiv:2111.09493 [27] Tu, H.: https://oalib-acoustics.org/Modes/index.html: A Chebyshev-Tau spectral method for normal modes of underwater sound propagation with a layered marine environment in Matlab and Fortran (2020).",OADS,2112.13602v1.pdf
"https://doi.org/10.1137/1.9781611970425 [30] Canuto, C., Hussaini, M.Y., Quarteroni, A., Zang, T.A.",Non-OADS,2112.13602v1.pdf
https://doi.org/10.,Non-OADS,2112.13602v1.pdf
"https://doi.org/10.1007/978-3-540-30726-6 [35] Min, M.S., Gottlieb, D.: Domain decomposition spectral approximations for an eigenvalue problem with a piecewise constant coecient.",Non-OADS,2112.13602v1.pdf
https://doi.org/10.,Non-OADS,2112.13602v1.pdf
"https://doi.org/10.1121/1.424340 [37] Buckingham, M.J.: An analytical solution for benchmark problem 1: The \ideal"" wedge.",Non-OADS,2112.13602v1.pdf
https://doi.org/10.1121/1.399449,Non-OADS,2112.13602v1.pdf
"[3] J. Kone ˇcn`y, H. B. McMahan, D. Ramage, and P. Richt ´arik, “Federated optimization: Distributed machine learning for on-device intelligence,” Oct. 2016, [Online] Available: https://arxiv.org/abs/1610.02527.",Non-OADS,2112.13603v1.pdf
"[11] X. Ma, H. Sun, Q. Wang, and R. Q. Hu, “User scheduling for federated learning through over-the-air computation,” Aug. 2021, [Online] Available: https://arxiv.org/abs/2108.02891.",Non-OADS,2112.13603v1.pdf
"Pool, J. Tran, and W. J. Dally, “Learning both weights and connections for efﬁcient neural networks,” Oct. 2015, [Online] Available: https://arxiv.org/abs/1506.02626.",OADS,2112.13603v1.pdf
"2021, [Online] Available: https://arxiv.org/abs/2104.11125.",Non-OADS,2112.13603v1.pdf
"2021, [Online] Available: https://arxiv.org/abs/2103.06056.",Non-OADS,2112.13603v1.pdf
"[24] H. Xiao, K. Rasul, and R. V ollgraf, “Fashion-mnist: a novel image dataset for benchmarking machine learning algorithms,” Sep. 2017, [Online] Available: https://arxiv.org/abs/1708.07747.",Non-OADS,2112.13603v1.pdf
"[25] T. Clanuwat, M. Bober-Irizar, A. Kitamoto, A. Lamb, K. Yamamoto, and D. Ha, “Deep learning for classical japanese literature,” Dec. 2018, [Online] Available: https://arxiv.org/abs/1812.01718.",Non-OADS,2112.13603v1.pdf
"The 1https://www.nist.gov/pml/atomic-spectra-database Article number, page 2 of 5",OADS,2112.13607v1.pdf
1http://www.neea.edu.cn/,Non-OADS,2112.13610v1.pdf
2http://cips-cl.org/static/CCL2020/ humorcomputation.html3.3.1 Reverse Dictionary The reverse dictionary task requires taking the de- scription of a target word as input and outputting the target word.,Non-OADS,2112.13610v1.pdf
"Softw., 47 (2021),https://doi.org/10.1145/3445791 .",Non-OADS,2112.13618v1.pdf
"11 3991, 23, https://doi.org/ 10.1016/j.cma.2021.113991 ,https://doi.org/10.1016/j.cma.2021.113991 .",Non-OADS,2112.13618v1.pdf
"273–299, https://doi.org/10.1051/m2an/2019063 , https://doi.org/10.1051/m2an/2019063 .",Non-OADS,2112.13618v1.pdf
"org/10.1137/15M1029473 ,http://dx.doi.org/10.1137/15M1029473 .",Non-OADS,2112.13618v1.pdf
"Softw., 43 (2016), https://doi.org/ 10.1145/2998441 .",Non-OADS,2112.13618v1.pdf
"1https://github.com/mjpost/sacrebleu 2Since the parameters are grouped into differentiation units un- der a certain granularity, the value of kandOmay ﬂuctuate to comply with the granularity.",OADS,2112.13619v1.pdf
Such sub-models are 5https://github.com/AngeloFerrando/StrategyCTL 6https://vas.doc.ic.ac.uk/software/mcmas/ 16,Non-OADS,2112.13621v1.pdf
URL http://dx.doi.org/10.1038/s41467-019-13575-7 20,Non-OADS,2112.13626v3.pdf
"URL http://dx.doi.org/10.1038/mp.2017.244 [6] R. Magalh~ aes, E. Ganz, M. Rodrigues, D. A. Barri ere, S. M eriaux, T. M. Jay, N. Sousa, Biomarkers of resilience and susceptibility in rodent models of stress, Stress Resilience: Molecular and Behavioral Aspects (November) (2019) 311{321. doi:10.1016/B978-0-12-813983-7.00020-3 .",Non-OADS,2112.13626v3.pdf
"URL http://dx.doi.org/10.1038/s41598-019-52737-x [13] S. Motamed, P. Rogalla, F. Khalvati, Data Augmentation using Generative Adversarial Networks (GANs) for GAN-based Detection of Pneumonia and COVID-19 in Chest X-ray Images (2020) 1{12 arXiv:2006.03622 ,doi: 10.21203/rs.3.rs-146161/v1 .",Non-OADS,2112.13626v3.pdf
"URL http://arxiv.org/abs/2006.03622 [14] M. El-Kaddoury, A. Mahmoudi, M. M. Himmi, Deep generative models for image generation: A practical comparison between variational autoen- coders and generative adversarial networks, in: International Conference on Mobile, Secure, and Programmable Networking, Springer, 2019, pp.",Non-OADS,2112.13626v3.pdf
"URL https://doi.org/10.1007/s11831-019-09388-y [17] J. Gui, Z.",Non-OADS,2112.13626v3.pdf
"URL http://arxiv.org/abs/2001.06937 [18] A. Brock, J. Donahue, K. Simonyan, Large scale GaN training for high delity natural image synthesis, 7th International Conference on Learning Representations, ICLR 2019 (2019) 1{35 arXiv:arXiv:1809.11096v2 .",Non-OADS,2112.13626v3.pdf
URL http://papers.neurips.cc/paper/ 9015-pytorch-an-imperative-style-high-performance-deep-learning-library.,Non-OADS,2112.13626v3.pdf
"URL http://hdl.handle.net/1822/64177 [33] W. D. Penny, K. J. Friston, J. T. Ashburner, S. J. Kiebel, T. E. Nichols, Statistical parametric mapping: the analysis of functional brain images, Elsevier, 2011.",Non-OADS,2112.13626v3.pdf
"Theorems 1 and 2 have been implemented in free software called Walnut , created by Hamoon Mousavi [9], and available at https://cs.uwaterloo.ca/ ~shallit/walnut.html .",OADS,2112.13627v1.pdf
"Arxiv preprint, arXiv:1603.06017 [cs.FL], available at http://arxiv.org/abs/1603.06017 , 2016.",Non-OADS,2112.13627v1.pdf
"Electronic resource, available at https://oeis.org , 2021.",Non-OADS,2112.13627v1.pdf
"https://doi.org/10.1142/9287 [2] L. D. Faddeev, N. Yu.",Non-OADS,2112.13628v1.pdf
"World Scientiﬁc Publishing Co., 2011. https://doi.org/10.1142/8223 [8] H.Li, Anelimination lemmaforalgebras withPBWbases.",Non-OADS,2112.13628v1.pdf
