Sentence,class,file
"33{60, https://doi.org/10.1007/978-3-0348-8528-7 3, https://doi.org/10.1007/978-3-0348-8528-7 3.",Non-OADS,1804.07716v3.pdf
"497{524, https://doi.org/10.1007/s00211-015-0756-z, http://dx.doi.org/10.1007/s00211-015-0756-z.",Non-OADS,1804.07716v3.pdf
"229{249, https://doi.org/doi:10.1007/s10915-008-9235-3, http://dx.doi.org/10.1007/s10915-008-9235-3.",Non-OADS,1804.07716v3.pdf
"1411{1414, https://doi.org/10.1063/1.3241354, http://dx.doi.org/10.1063/1.3241354.",Non-OADS,1804.07716v3.pdf
"17{42, https://doi.org/10.1137/130943224, http://dx.doi.org/10.1137/130943224.",Non-OADS,1804.07716v3.pdf
Available at http://people.dimes.unical.it/andreatagarelli/data/.,Non-OADS,1804.07719v1.pdf
"[17] Arora , O., Garg , A. K.  and Punia , S., “Symmetrical Dispersion Compensation For High Speed Optic al Links ,”  International Journal of Computer Science Issues 8, 371 (2011)   [18] http://www.laserfocusworld.com/articles/print/volume 33/issue 10/world -news/chirped -bragg -gratings - compensate -for-dispersion.html   [19] http://www.o eland.com/FiberGratingProducts/FiberGra ting_dispersion.htm   [20] www.idQuantique.com   [21] Stucki , D., Brunner , N., Gisin , N., Scarani , V. and Zbinden , H., “Fast and Simple One -way Quantum key  distribution,” Appl.",Non-OADS,1804.07722v1.pdf
"[24] https://en.wikipedia.org/wiki/Advanced_Encryption_Standard   [25] Huttner , B., personal communication.",Non-OADS,1804.07722v1.pdf
"It can be seen that PM may copy semantically incorrect patches to 1https://github.com/satoshiiizuka/siggraph2017 inpainting , https://github.com/JiahuiYu/generative inpainting 2https://github.com/younesse-cv/patchmatch",Non-OADS,1804.07723v2.pdf
https://doi.org/10.1007/s11263-015-0816-y 27.,Non-OADS,1804.07723v2.pdf
"[18] P. Dorey, Exact S-matrices ,https://arxiv.org/abs/hep-th/9810026 .",Non-OADS,1804.07728v2.pdf
"[20] S. Vajna, K. Klobas, T. Prosen and A. Polkovnikov, Replica resummation of the Baker- Campbell-Hausdorﬀ series ,https://arxiv.org/abs/1707.08987 .",Non-OADS,1804.07728v2.pdf
"Wu, Floquet conformal ﬁeld theory, https://arxiv.org/abs/1805.00031 .",Non-OADS,1804.07728v2.pdf
"[31] W. Berdanier, M. Kolodrubetz, S. A. Parameswaran and R. Vasseur, Floquet quan- tum criticality, https://arxiv.org/abs/1803.00019 ; W. Berdanier, M. Kolodrubetz, R. Vasseur, J. E. Moore, Floquet Dynamics of Boundary-Driven Systems at Critical- ity,Phys.",Non-OADS,1804.07728v2.pdf
"118, 260602 (2017), doi:10.1103/PhysRevLett.118.260602; S. E. Tapias Arze, P. W. Claeys, I. P´ erez Castillo, J-S. Caux, Out-of-equilibrium phase tran- sitions induced by Floquet resonances in a periodically que nch-driven XY spin chain, https://arxiv.org/abs/1804.10226 .",Non-OADS,1804.07728v2.pdf
Our implementation of the algorithm can be found at https://gitlab.math.,Non-OADS,1804.07729v3.pdf
https://www.research-collection.ethz.ch/handle/20.500.,Non-OADS,1804.07729v3.pdf
URL http://papers.nips.cc/paper/ 5854-spatial-transformer-networks.pdf .,OADS,1804.07729v3.pdf
http://yann.lecun.com/exdb/ mnist/ .,Non-OADS,1804.07729v3.pdf
URL https://openreview.net/forum?id=rJzIBfZAb .,Non-OADS,1804.07729v3.pdf
URL https://openreview.net/forum?id= rkZvSe-RZ .,Non-OADS,1804.07729v3.pdf
URL https://openreview.net/forum?id=HyydRMZC- .,Non-OADS,1804.07729v3.pdf
"12(2009) 2 [gr-qc/0903.0338] ; Einstein Telescope, design at http://www.et-gw.eu/.",Non-OADS,1804.07732v3.pdf
"[10] J. Setford, \Models of granular networks in two and three dimensions,"" (2014), undergraduate Thesis, Department of Physics, University of Oxford (available at http://www.math.ucla.",Non-OADS,1804.07733v1.pdf
