Sentence,class,file
"URL: https://doi.org/10.1145/2499228 ,doi:10.1145/2499228 .",Non-OADS,1908.03363v1.pdf
"URL: https://doi.org/10.1007/s00446-018-0340-8 ,doi:10.1007/s00446-018-0340-8 .",Non-OADS,1908.03363v1.pdf
"URL: https://doi.org/10.1007/s00446-018-0340-8 ,doi:10.1007/s00446-018-0340-8 .",Non-OADS,1908.03363v1.pdf
"URL: https://doi.org/10.1137/0206049 ,doi:10.1137/0206049 .",Non-OADS,1908.03363v1.pdf
"URL: https://doi.org/10.1007/s00453-015-0104-9 ,doi:10.1007/s00453-015-0104-9 .",Non-OADS,1908.03363v1.pdf
"URL: https://doi.org/10.4086/toc.2016.v012a019 , doi:10.4086/toc.2016.v012a019 .",OADS,1908.03363v1.pdf
"URL: https://doi.org/10.1145/3188745.3188896 ,doi:10.1145/3188745.3188896 .",Non-OADS,1908.03363v1.pdf
"URL: https://doi.org/10.1007/s00446-007-0025-1 ,doi:10.1007/s00446-007-0025-1 .",Non-OADS,1908.03363v1.pdf
"URL: http://arxiv.org/abs/1812.10917 , arXiv:1812.10917 .",OADS,1908.03363v1.pdf
"URL: https://doi.org/10.1137/S0097539793254571 , doi:10.1137/S0097539793254571 .",Non-OADS,1908.03363v1.pdf
"URL: https://doi.org/10.4230/LIPIcs.CCC.2015.88 , doi:10.4230/LIPIcs.CCC.2015.88 .",Non-OADS,1908.03363v1.pdf
"URL: https://doi.org/10.1016/0304-3975(76)90061-X , doi:10.1016/0304-3975(76)90061-X .",OADS,1908.03363v1.pdf
"Inuitive, http://www.inuitive-tech.com/product/m- 3-2-s-p/, 2017.",Non-OADS,1908.03364v1.pdf
"Orcam - see for yourself, https://www.orcam.com/zh/myeye2/, 2017.",Non-OADS,1908.03364v1.pdf
"Google tango, https://en.wikipedia.org/wiki/tango (platform), 2016.",Non-OADS,1908.03364v1.pdf
"J. Franke, G. Schulze, and J. I. Pas- cual, Science 332, 940 (2011), ISSN 0036-8075, https://science.sciencemag.org/content/332/6032/940 .full.pdf, URLhttps://science.sciencemag.org/content/332/6032/940 .",Non-OADS,1908.03365v1.pdf
"Mart´ ın-Rodero and A. L. Yeyati, Advances in Physics 60, 899 (2011), https://doi.org/10.1080/00018732.2011.624266, URL https://doi.org/10.1080/00018732.2011.624266 .",Non-OADS,1908.03365v1.pdf
"N. Pasupathy, R. C. Bialczak, J. Martinek, J. E. Grose, L. A. K. Donev, P. L. McEuen, and D. C.Ralph, Science 306, 86 (2004), ISSN 0036-8075, https://science.sciencemag.org/content/306/5693/86.",Non-OADS,1908.03365v1.pdf
