Sentence,class,file
"http://www.mat.uniroma2.it/ ∼schoof/dpp.pdf [Sch2] Schoof, R., Computing Arakelov class groups , “Algorithmic number theory”, MSRI Publications 44, Cambridge University Press, Cambrid ge 2008, 447–495.",Non-OADS,2108.04502v1.pdf
"http://www.mat.uniroma2.it/ ∼schoof/14schoof.pdf [Sch3] Schoof, R., Class groups of real cyclotomic ﬁelds of prime conductor , Math.",Non-OADS,2108.04502v1.pdf
"http://www.mat.uniroma2.it/ ∼schoof/realcyc.pdf [Se1] Serre, J-P., Corps locaux , Actualit´ es Scientiﬁques et Industrielles 1296, Hermann 1962, 1968, 1980, quatri` eme ´ edition revue et corrig´ ee 2004; English translation: Local ﬁelds , Graduate Texts in Math.",Non-OADS,2108.04502v1.pdf
"http://archive.numdam.org/ARCHIVE/CM/CM 1984531/CM198453130/CM198453130.pdf [So] Soriano, F., Classes logarithmiques ambiges des corps quadratiques , Acta Arith.",OADS,2108.04502v1.pdf
"http://matwbn.icm.edu.pl/ksiazki/aa/aa78/aa7831.pdf [St1] Stevenhagen, P., R´ edei-matrices and applications , Number theory (Paris, 1992–1993), 245– 259, London Math.",Non-OADS,2108.04502v1.pdf
"Press, Cambridge 1995. http://dx.doi.org/10.1017/CBO9780511661990.015 [St2] Stevenhagen, P., Ray class groups and governing ﬁelds , Publ.",Non-OADS,2108.04502v1.pdf
"http://pmb.univ-fcomte.fr/1989/Stevenhagen.pdf [Su] Suzuki, H., A generalization of Hilbert’s theorem 94 , Nagoya Math.",Non-OADS,2108.04502v1.pdf
"Number Theory 130, 12, 2715– 2731.http://www.sciencedirect.com/science/article/pii/S0 022314X1000185X [Ter] Terada, F., A principal ideal theorem in the genus ﬁelds , Tohoku Math.",Non-OADS,2108.04502v1.pdf
"http://www.ams.org/journals/mcom/2005-74-250/S0025- 5718-04-01725-9/ [Y1] Yue, Q., The generalized R´ edei-matrix , Mathematische Zeitschrift 261, 1 (2008), 23–37.",Non-OADS,2108.04502v1.pdf
"https://www.researchgate.net/publication/226464839 Villa la Gardette, chemin Ch ˆateau Gagni `ere, F–38520 Le Bourg d’Oisans.",Non-OADS,2108.04502v1.pdf
Email address :g.mn.gras@wanadoo.fr url:http://www.researchgate.net/proﬁle/Georges Gras,Non-OADS,2108.04502v1.pdf
https://pos.sissa.it/arXiv:2108.04504v1  [astro-ph.IM]  10 Aug 2021,Non-OADS,2108.04504v1.pdf
The algorithm accepts exclusion regions to /three.suphttps://www.cta-observatory.org/science/cta-performance/ 4,Non-OADS,2108.04504v1.pdf
/four.supWe gratefully acknowledge ﬁnancial support from the agencies and organizations listed here: http://www.cta-observatory.org/consortium_acknowledgments/ .,Non-OADS,2108.04504v1.pdf
/four.suphttp://www.cta-observatory.org/science/cta-performance/ /five.suphttps://www.gammapy.org 7,Non-OADS,2108.04504v1.pdf
"[13] G. Fibich, N. Gavish, Asymmetric rst-price auctions|a dynamical-systems approach, Mathematics of Operations Research 37 (2) (2012) 219{243. arXiv:https://doi.org/ 10.1287/moor.1110.0535 ,doi:10.1287/moor.1110.0535 .",Non-OADS,2108.04506v1.pdf
"URL https://doi.org/10.1287/moor.1110.0535 [14] T. P. Hubbard, H. J. Paarsch, On the numerical solution of equilibria in auction models with asymmetries within the private-values paradigm, in: Handbook of computational economics, Vol.",Non-OADS,2108.04506v1.pdf
"[38] S. Hadikhanloo, R. Laraki, P. Mertikopoulos, S. Sorin, Learning in nonatomic games, Part I: Finite action spaces and population games, https://arxiv.org/abs/2107.01595 (2021).",Non-OADS,2108.04506v1.pdf
URL https://doi.org/10.1137/141000671 12,Non-OADS,2108.04506v1.pdf
"Availability of data and material The code used to perform and analyze our experiments, our gures, and data from our experiments is available via the Open Science Framework at https://osf.io/gw5mc/ (Foster and Deardor, 2017).",OADS,2108.04507v1.pdf
"Code availability We implemented our experimental systems using the Empirical library for scientic software development in C++, available at https://github.com/ devosoft/Empirical (Ofria et al., 2019).",Non-OADS,2108.04507v1.pdf
Software written for these experi- ments is available at https://github.com/amlalejini/Exploring-tag-matching-metrics-in-SignalGP/ tree/1.0 andhttps://github.com/mmore500/tag-olympics .,OADS,2108.04507v1.pdf
https://doi.org/10.17605/OSF.IO/KQVMN.,Non-OADS,2108.04507v1.pdf
https://pos.sissa.it/arXiv:2108.04509v2  [astro-ph.IM]  11 Aug 2021,Non-OADS,2108.04509v2.pdf
"The data are immediately transferred to Italy via a dedicated ASINet network to Telespazio, Fucino (Italy), and then to the ASI Space Science Data Center (https://www.ssdc.asi.it) (SSDC) [2].",OADS,2108.04509v2.pdf
