Sentence,class,file
"URL: https://www.laserfocusworld.com/detectors-imaging/ article/16566095/photomultipliers-solidstate-photon- detector-has-low-crosstalk , (accessed on July 26, 2019).",Non-OADS,1912.09576v2.pdf
"URL: https://www.crystals.saint- gobain.com/sites/imdf.crystals.com/files/documents/ sodium-iodide-material-data-sheet_0.pdf , (accessed on Nov 21, 2019).",OADS,1912.09576v2.pdf
URL: http://www.sciencedirect.,Non-OADS,1912.09576v2.pdf
URL: https://inis.iaea.org/collection/NCLCollectionStore/ _Public/28/018/28018233.pdf?r=1&r=1 .,Non-OADS,1912.09576v2.pdf
"MSJ Mem- oirs, Mathematical Society of Japan (2006), https://www.math.uc davis.edu/~kapovich/280-2009/bhb-ggtcourse.pdf [BH] M. R. Bridson and A. Haeﬂiger, Metric spaces of non-positive curvature .",Non-OADS,1912.09578v2.pdf
https://www.audi-technology-portal.de/en/electrics- electronics/driver-assistant-systems/adaptive-cruise-control-with- stop-go-function.,Non-OADS,1912.09579v2.pdf
https://www.bosch- mobility-solutions.com/en/products-and-services/passenger-cars- and-light-commercial-vehicles/driver-assistance-systems/adaptive- cruise-control/.,Non-OADS,1912.09579v2.pdf
arXiv:1812.04948 http://arxiv.org/abs/1812.,Non-OADS,1912.09579v2.pdf
"arXiv:1810.05795 http://arxiv.org/abs/1810.05795 [37] Jonathan S Lu, Patrick Cabrol, Daniel Steinbach, and Ravikumar V Pragada.",Non-OADS,1912.09579v2.pdf
http://ir.tesla.com/static-files/0b913415-467d-4c0d-be4c- 9225c2cb0ae0.,Non-OADS,1912.09579v2.pdf
https://www.tesla.com/autopilot.,Non-OADS,1912.09579v2.pdf
"The system contains ﬁve yhttps://github.com/zhou325/VIS-MSVFmain interactive panels: the ﬂow visualization panel, the elemen- tary moves panel, the function adjustment panel, the history panel and the barcode panel.",Non-OADS,1912.09580v1.pdf
"[42] P. Kovesi, “MATLAB and Octave functions for computer vision and image processing,” 2000, available from: <http://www.peterkovesi.com/matlabfns/ >.",Non-OADS,1912.09581v1.pdf
Our pre-trained Dutch BERT model is made available at https://github.com/wietsedv/bertje .,Non-OADS,1912.09582v1.pdf
Monolingual models with the BERT 1https://github.com/google-research/bert/blob/master/multilingual.mdarXiv:1912.09582v1  [cs.CL]  19 Dec 2019,Non-OADS,1912.09582v1.pdf
"Therefore, instead of randomly masking single word pieces, we mask consecutive word pieces that belong 2https://deepset.ai/german-bert 3https://github.com/cl-tohoku/bert-japanese 4A monolingual Dutch model has also been made available at http://textdata.nl , but this this model was consistently signiﬁcantly outperformed by multilingual BERT in our experiments.",Non-OADS,1912.09582v1.pdf
