Sentence,class,file
DOI:http://dx.doi.org/10.1016/j.eswa.2010.06.026 [10] Preeti Paranjape-Voditel and Umesh Deshpande.,OADS,2103.07768v1.pdf
"DOI: http://dx.doi.org/10.1016/j.asoc.2012.09.012 [11] Timothy Chou Seng-Cho, Yang Chau-Chen, Chan Chi-Huang , and Lai Feipei.",OADS,2103.07768v1.pdf
"DOI:http://dx.doi.org/10.1109/CIFER.1996.501839 [12] Yunchuan Sun, Mengting Fang, and Xinyu Wang.",OADS,2103.07768v1.pdf
"DOI:http://dx.doi.org/10.1007/s00779-018-1121-x [13] Mona Taghavi, Kaveh Bakhtiyari, and Edgar Scavino.",Non-OADS,2103.07768v1.pdf
"DOI: http://dx.doi.org/10.1145/2507157.2508072 [14] Qinghua Wen, Zehong Yang, Yixu Song, and Peifa Jia.",OADS,2103.07768v1.pdf
"DOI: http://dx.doi.org/10.1016/j.eswa.2009.05.093 [15] Jungsoon Yoo, Melinda Gervasio, and Pat Langley.",OADS,2103.07768v1.pdf
"DOI: http://dx.doi.org/10.1145/604045.604076 [16] YangYujun,LiJianping,andYangYimei.2016.",Non-OADS,2103.07768v1.pdf
"DOI:http://dx.doi.org/10.1155/2016/5725143 [17] Zhi-yong Zhang, Chuan Shi, Su-lan Zhang, and Zhong-zhi Shi.",OADS,2103.07768v1.pdf
"DOI: http://dx.doi.org/10.1007/11760191{_}66 [18] Xiaoxue Zhao, Weinan Zhang, and Jun Wang.",OADS,2103.07768v1.pdf
DOI: http://dx.doi.org/10.1145/2792838.2800181,Non-OADS,2103.07768v1.pdf
"Some notable fact-checking organizations include FactCheck.org ,1Snopes ,2PolitiFact ,3andFullFact .4 Contact Author 1http://www.factcheck.org 2http://www.snopes.com/fact-check/ 3http://www.politifact.com 4http://fullfact.orgSuch fact-checking organizations are also potential beneﬁ- ciaries of and/or leaders in automated fact-checking research.",Non-OADS,2103.07769v2.pdf
5https://credibilitycoalition.org 6https://eufactcheck.eu 7https://toolbox.google.com/factcheck/explorer 8https://hoaxy.osome.iu.eduarXiv:2103.07769v2  [cs.AI]  22 May 2021,Non-OADS,2103.07769v2.pdf
9President Donald Trump repeated one false claim over 80 times: http://tinyurl.com/yblcb5q5.,Non-OADS,2103.07769v2.pdf
10http://reporterslab.org/fact-checking/,Non-OADS,2103.07769v2.pdf
11http://www.poynter.org/ifcn-fact-checkers-code-of-principles/ClaimBuster [Hassan et al.,Non-OADS,2103.07769v2.pdf
12http://reporterslab.org/tech-and-check,Non-OADS,2103.07769v2.pdf
"13http://schema.org/ClaimReviewEvidence retrieval might need to go beyond text, e.g., when verifying a claim about an image or a video.",Non-OADS,2103.07769v2.pdf
"Second, most claims in the public realm are more complex, e.g., that COVID-19 vaccines have been developed too quickly and are still experimental.17 14http://tineye.com/ 15http://weverify.eu/tools/ 16http://www.invid-project.eu 17http://fullfact.org/online/covid-19-survival-rate-less-998/",Non-OADS,2103.07769v2.pdf
18http://idir.uta.edu/claimportal/4 Lessons Learned The main lesson from our analysis is that there is a partial dis- connection between what fact-checkers want and what tech- nology has to offer.,Non-OADS,2103.07769v2.pdf
One system that proposes a solu- tion to this problem is CoronaCheck.19 19http://coronacheck.eurecom.fr,Non-OADS,2103.07769v2.pdf
"http://reporterslab.org/squash-report- card-improvements-during-state-of-the-union-and-how- humans-will-make-our-ai-smarter/, 2020.",Non-OADS,2103.07769v2.pdf
"http://fullfact.org/blog/2019/dec/ how-we-use-ai-help-fact-check-party-manifestos/, 2019.",Non-OADS,2103.07769v2.pdf
"http://fullfact.org/blog/ 2020/jul/afc-global/, 2020.",Non-OADS,2103.07769v2.pdf
"http://www.facebook.com/journalismproject/ programs/third-party-fact-checking/how-it-works, 2020.",Non-OADS,2103.07769v2.pdf
"REFERENCES [1] Technical blog, Online: https://www.seyens.com/humans-are-visual- creatures/ [2] Cisco.",Non-OADS,2103.07770v7.pdf
"Online at: https://www.cisco.com/c/en/us/solutions/collateral/executive- perspectives/annual-internet-report/white-paper-c11-741490.html [3] P. Topiwala, W. Dai, and J. Pian, “Deep learning and video quality analysis: towards a uniﬁed VQA,” Proc.",Non-OADS,2103.07770v7.pdf
"[4] Netﬂix Tech Blog, online at: https://netﬂixtechblog.com/toward-a- practical-perceptual-video-quality-metric-653f208b9652 [5] M. Xu, et al, “Full reference video quality assessment with 3D convolu- tional neural networks,” Online at: https://arxiv.org/pdf/1910.13646.pdf [6] P. Topiwala, W. Dai, and M. Krishnan, “Deep learning techniques in video coding and quality analysis,” Proc.",Non-OADS,2103.07770v7.pdf
"[10] C. Bampis, et al, “SpatioTemporal Feature Integration and Model Fusion for Full Reference Video Quality Assessment,” https://arxiv.org/abs/1804.04813v1 [11] A. Mittal, R. Soundararajan, and A. C. Bovik, “Making a ‘completely blind’ image quality analyzer,” IEEE Signal Process.",OADS,2103.07770v7.pdf
"[16] D. Gadiyaram, et al, “A no-reference video quality predictor for compression and scaling artifacts,” [Online] https://static.googleusercontent.com/media/research.google.com/en/ /pubs/archive/46070.pdf [17] Y .",OADS,2103.07770v7.pdf
