Sentence,class,file
"Ahuﬁnger, B. Damski, A. Sen(De), and U. Sen, Advances in Physics 56, 243 (2007), https://doi.org/10.1080/00018730701223200.",OADS,2112.10122v1.pdf
"Aspect and M. Inguscio, Physics Today 62, 30 (2009), https://doi.org/10.1063/1.3206092.",Non-OADS,2112.10122v1.pdf
----------------------------------------------- elfguy: Comment 7 This is being reported as ’remote exploit’ in the news: http://digg.com/security/Kill_Firefox_1.5_with_remote_exploit While it’s not a security issue it should be fixed fast as malicious users may start using it now that it’s known.,Non-OADS,2112.10123v1.pdf
---------------------------------- Comments User1 added a comment 26/Aug/14 13:29 Fixed with http://git-wip-us.apache.org/repos/asf/ activemq-apollo/ commit/e5647554 with some sensible defaults introduced.,OADS,2112.10123v1.pdf
"documentBuilderFactory.feature:"" prefix, like -Dorg.apache.activemq.apollo.documentBuilderFactory.feature: http://xml.org/sax/features/external-general-entities=true User1 added a comment - 06/Feb/15 10:44 This issue fixes CVE-2014-3579.",OADS,2112.10123v1.pdf
Take a look at http://activemq.apache.org/security-advisories.html for more details.,Non-OADS,2112.10123v1.pdf
"Figure 4 shows an example of a bug report record in our dataset, which we publicly released at: https://github.com/AAA-create/dataset.",OADS,2112.10123v1.pdf
TF-IDF based feature set of- 3https://towardsdatascience.com/text2image-a-new-way-to-nlp- cbf63376aa0d 8,Non-OADS,2112.10123v1.pdf
"REFERENCES [1] H. Tworek, “The promise and peril of anti-pandemic technology,” https://www.brookings.edu/techstream/the-promise-and-peril-of-anti- pandemic-technology/, note = Accessed: 30 Oct 2021, December 10, 2020.",Non-OADS,2112.10124v2.pdf
"[2] “Digital health virtual roundtable with the private sector,” https://www.who.int/director-general/speeches/detail/digital-health- virtual-roundtable-with-the-private-sector, accessed: 30 Oct 2021.",Non-OADS,2112.10124v2.pdf
"[5] “Covid-19 ‘vaccines’ touted for just $250 on darknet,” https://blog.checkpoint.com/2020/12/11/covid-19-vaccines-touted- for-just-250-on-darknet/, January 12th, 2021, accessed: 30 Oct 2021.",Non-OADS,2112.10124v2.pdf
"[6] “Cyberattack on hse systems prompts cancellation of key medical procedures,” https://www.irishtimes.com/news/health/cyberattack- on-hse-systems-prompts-cancellation-of-key-medical-procedures- 1.4565631, May 15, 2021, accessed: 30 Oct 2021.",Non-OADS,2112.10124v2.pdf
"[7] B. Bracken, “Australian immunization app bug lets attackers fake vac- cine status,” https://threatpost.com/spooﬁng-bug-cybersecurity-vaccine- passports/169287/, September 8, 2021, accessed: 30 Oct 2021.",Non-OADS,2112.10124v2.pdf
"Available: https://www.europarl.europa.eu/RegData/etudes/IDAN/2020/641543/EPRS IDA(2020)641543 EN.pdf [12] K. K. Tsoi, J. J.",Non-OADS,2112.10124v2.pdf
"[25] “Self-sovereign identity and user-centric data platform on ethereum,” https://medium.com/uport/tagged/ethereum, accessed: 30 Oct 2021.",Non-OADS,2112.10124v2.pdf
"[29] “The world’s most powerful blockchain development suite,” https://infura.io/, accessed: 30 Oct 2021.",Non-OADS,2112.10124v2.pdf
